gene	p
RP11-26C10.1	0.986451641274321
RP11-323K10.1	0.98644764352905
RP11-1197K16.2	0.986431652547963
RP11-123I22.1	0.9043
SLC9A7P1	0.9042
GEMIN6	0.904
LYPLA1P3	0.9039
RP11-185E8.1	0.986123826162045
EEF1DP2	0.9032
NCKAP5L	0.9031
ADCK5	0.9031
RP11-272L13.3	0.9031
RP5-1056L3.1	0.986047869001883
RPS14P3	0.986047869001883
RPL4P1	0.9028
TRAV5	0.9028
MRPS21P8	0.98589595468156
RP11-684B2.3	0.997489415969393
MIR3192	0.9024
RBBP4P6	0.9022
RP13-977J11.5	0.9022
IGHVII-65-1	0.9022
RN7SL8P	0.902
RP11-568N6.1	0.9018
DPP3	0.985720053889606
ENO1-AS1	0.9017
ENO1-IT1	0.985708060653791
RNU6-304P	0.9017
CYP4A11	0.9015
AL353671.1	0.985660087710531
AL353671.2	0.985660087710531
AL353671.3	0.985660087710531
SPRR2A	0.9014
AC011247.3	0.985628105748358
AC091517.1	0.9013
OR10J7P	0.985620110257815
HSD3B1	0.9012
RP11-325L7.1	0.9011
RP11-325L7.2	0.9011
RP11-208P4.1	0.9011
CPSF1	0.9009
GS1-393G12.14	0.9009
SLC39A4	0.9009
LINC00919	0.9009
CTB-95B16.1	0.985448207211133
CTC-457E21.1	0.9007
CTC-457E21.2	0.9007
RN7SL720P	0.985420222994231
DNASE1L2	0.9006
RP11-304L19.11	0.9006
RP11-304L19.12	0.9006
RP11-25B7.1	0.9005
BPTF	0.997377479101787
RP11-700H6.1	0.9003
RP11-700H6.2	0.9003
EXOC3L2	0.9002
PRKRIRP2	0.9001
RP11-315D13.1	0.9001
RN7SL111P	0.9001
AC013467.1	0.9
AL121652.2	0.9
AL133249.1	0.98529629289081
RP11-507D14.4	0.985292295145538
RP1-137K24.1	0.9
AC002064.4	0.985244322202278
CD46P1	0.8998
LL22NC03-30E12.11	0.8997
OPN4	0.8995
CDKN2C	0.8995
CTD-2613O8.1	0.8993
AC005013.5	0.985064423665053
RP11-383G10.1	0.8992
RN7SL294P	0.899
NANOGP1	0.8989
RP11-277E18.2	0.8989
MZB1	0.8988
PROB1	0.8988
SPATA24	0.8988
EEF1A1P4	0.8988
RP11-372M18.1	0.8987
RP11-380I20.2	0.8987
EIF2S2	0.984876529637285
SLC25A6P6	0.8986
SIDT2	0.984852543165655
AL035460.1	0.8985
PPP6C	0.8983
RP11-366O20.5	0.8983
HMGB1P38	0.8982
METTL7B	0.8982
OR2A4	0.8982
KCNK4	0.8982
GTF3A	0.8979
RP11-673E1.1	0.8979
RP11-673E1.3	0.8979
AL031666.2	0.8978
AC069280.1	0.8977
RP11-3P22.1	0.8977
RNU4-87P	0.8977
DIABLO	0.8977
RNU6-821P	0.8976
RP11-91H12.4	0.8975
IER5	0.8975
RP11-309G3.3	0.8975
GDF11	0.8972
CTD-2049O4.1	0.8971
KRT8P31	0.897
RNU1-78P	0.897
RP11-269M20.3	0.8969
RN7SL642P	0.8968
C9ORF41	0.984332836280338
RP11-197P3.5	0.984332836280338
RP11-524K14.1	0.984284863337078
AC005597.1	0.8965
AC015871.1	0.8964
FUNDC2P2	0.8962
RNU6-580P	0.8962
GATM	0.984152937743113
RHPN1	0.8961
RP11-545I5.3	0.8961
SHPRH	0.8961
RNU6-820P	0.896
RPL7AP34	0.896
RP11-410N8.3	0.8956
RP11-627K11.3	0.8955
AC114755.3	0.8954
RP11-51L5.5	0.8954
RP11-324J13.1	0.8953
RP11-439E19.10	0.8953
AC104306.1	0.8953
CMTM6	0.8953
OR13Z1P	0.8952
RP11-781D11.1	0.8949
SAMD11P1	0.8949
ABHD5	0.8946
AC010150.2	0.8945
GVQW1	0.98361723987671
NDUFB6	0.999284403596372
RP11-205M20.7	0.98361723987671
TOPORS-AS1	0.999284403596372
RPS26P47	0.8944
SFT2D3	0.8943
AC116035.1	0.8943
AC116035.2	0.8943
RNU6-1294P	0.8943
EEF1B2P2	0.8941
RNU6-1232P	0.8941
PILRA	0.8941
PILRB	0.8941
PVRIG2P	0.8941
STAG3L5P-PVRIG2P-PILRB	0.8941
RNU6ATAC5P	0.8939
TCEB1P18	0.983457330065843
MIR3659	0.8938
C2CD4A	0.8937
RP11-643M14.1	0.8937
RP11-359N11.1	0.98335338868878
OR6W1P	0.983313411236063
RP11-339B21.10	0.8934
RP11-339B21.8	0.8934
RNU6-1237P	0.8934
MCM2	0.893
CDKL3	0.8929
CTD-2410N18.3	0.8929
CTD-2410N18.4	0.8929
MIR3661	0.8929
HNRNPFP1	0.8929
CCDC9	0.983145505934653
RPS23P5	0.8926
SMIM15	0.8925
AC055764.1	0.99683378574484
OSBPL2	0.996825790254297
GAPDHP49	0.983053557793405
RP11-84A1.1	0.8923
NRBF2P1	0.8922
RP11-675M1.2	0.982981598378515
RP11-18I14.11	0.8922
AC004158.3	0.8921
RP11-513D5.5	0.8921
MIR1255B1	0.996753830839407
RP11-324H7.1	0.8918
AL139319.1	0.8917
MIR592	0.982773715624388
KRT8P50	0.8912
MIR4667	0.8911
TESK1	0.8911
IGKV1OR2-108	0.8909
MIR1252	0.8909
RP11-51M18.1	0.8906
CDK5RAP1	0.996633898481257
AC021660.1	0.982437905021568
RP11-227H4.1	0.982437905021568
NANOGNBP1	0.8904
RP11-76C10.5	0.8901
STX18-IT1	0.89
RP11-145M9.6	0.8899
RP11-15L13.4	0.8899
RP11-449O16.2	0.982222026776898
RPL13P6	0.8895
RNU7-90P	0.8894
AC022154.7	0.8893
FAM83E	0.8893
RPL18	0.8893
SPACA4	0.8893
KDM5A	0.8893
TPI1P4	0.8892
AC006355.3	0.8889
HECTD1	0.982002150786956
RNU6-541P	0.8889
AL157871.1	0.8889
RN7SL523P	0.8889
SLC25A47	0.8889
RP11-109L13.1	0.8887
ZEB2P1	0.999172466728765
AC019050.1	0.8882
OR14A2	0.981758288325384
OR10D5P	0.981750292834841
CLDN15	0.8877
AC093267.1	0.8874
RP11-160A9.2	0.8873
PEBP1P1	0.8872
RPS27P12	0.8872
RP11-22N19.2	0.981546407825986
NXPH3	0.8871
RP11-118B13.1	0.8871
AC093166.2	0.8871
GZF1	0.981510428118541
RP3-322G13.5	0.887
DDX51	0.996326072095338
IGBP1P4	0.981446464194194
CCL7	0.996314078859523
RNU7-88P	0.99630608336898
ZNF807	0.981378502524576
RN7SL820P	0.8867
MIR548AW	0.8866
CBLC	0.8866
RP11-305B6.2	0.981330529581316
SNORA37	0.8865
RNU6-1227P	0.8865
RP5-1053E7.2	0.8864
SPCS2P4	0.8864
RPL15P20	0.8859
RP11-119H12.3	0.8859
RPL7AP30	0.8859
RP11-407P18.1	0.981134640063004
C1QTNF9-AS1	0.8858
RNU6-1191P	0.8857
C20ORF166-AS1	0.8856
MIR1-1	0.8856
RP11-332H21.2	0.8854
RNU2-14P	0.981022703195398
AC009132.1	0.996190148756102
COG7	0.885
IL8	0.885
ARHGEF19	0.8849
ARHGEF19-AS1	0.8849
RP5-827A12.2	0.8849
RP11-864G5.3	0.8849
PLCD4	0.8849
ZNF142	0.8849
RP11-887P2.3	0.8849
CTD-2541M15.4	0.8848
RP11-744I24.2	0.8847
RP11-71J2.1	0.8847
CTD-2027G2.1	0.980786836224369
RP11-482D24.3	0.8845
NTAN1P2	0.8844
RMDN1	0.996086207379038
SLC25A5P1	0.8843
RNU6-126P	0.8842
RP11-588D3.1	0.8841
SIGLEC30P	0.980670901611491
OR4A9P	0.8841
TOMM22P5	0.8841
GRK1	0.8838
RP11-317J10.2	0.8837
PRDX4P1	0.8837
AC092364.2	0.8836
RP11-420K14.6	0.8836
ZNF100	0.8836
RNU5B-1	0.8836
RP11-40M23.1	0.8836
RP11-364P22.1	0.8836
EEF1A1P16	0.8835
RP11-1018J11.1	0.8835
GNMT	0.8835
PEX6	0.980510991800624
RP11-468N14.3	0.8834
UGT2B10	0.8834
OR52V1P	0.999900056368208
RNU6-1147P	0.8828
CTD-2162K18.3	0.8828
CTD-2162K18.4	0.8828
PDCL3	0.8827
SHFM1P1	0.8827
RNU6-527P	0.8826
SNRPD2P2	0.980267129339053
DEPDC7	0.8824
XRCC6BP1	0.980191172178891
RP11-663P9.2	0.8822
RP11-167N5.5	0.8822
RP1-180M12.1	0.8821
COMMD4	0.8821
NEIL1	0.8821
RNU4ATAC16P	0.882
RP11-4C20.3	0.8819
RP11-4C20.4	0.8819
LINC00865	0.8819
RPLP0P11	0.8816
CTD-2197I11.1	0.8815
TMPO-AS1	0.979927320990961
RP11-96A1.5	0.979923323245689
NT5DC2	0.8813
NPM1P47	0.979891341283516
ZNF285	0.979887343538244
IRGM	0.979855361576071
CISD1P1	0.8811
RP11-449L13.2	0.881
AC022210.2	0.8809
AC006026.9	0.8808
RP11-389O22.4	0.8808
PRKRIRP3	0.8806
RNU6-951P	0.979535541954338
THOC7	0.8801
CCNT1	0.88
KANSL2	0.88
RP11-245P10.8	0.88
RP11-732A21.2	0.8799
RNU6-272P	0.995698426087687
AC080125.1	0.8796
MIR548AE1	0.979339652436026
RP11-801I18.1	0.979311668219124
PSMB2	0.8796
DPH3P1	0.8795
AC104417.1	0.8795
RP11-469J4.3	0.979263695275864
PKDCC	0.995638459908612
NRADDP	0.8792
RP11-484L7.1	0.8791
RP11-484L7.2	0.8791
RPL7P43	0.979199731351518
RPL5P4	0.8789
ZMYM4-AS1	0.8789
ADORA2A	0.8788
AL096864.1	0.979147760662986
GNPNAT1	0.8787
RP11-589M4.2	0.8787
AC004022.7	0.8787
AC004022.8	0.8787
HMGN2P21	0.979099787719726
RP11-211A18.2	0.8786
CTDSP2	0.8784
RP11-620J15.1	0.8784
AP002956.1	0.8783
RNA5SP448	0.979019832814293
MIR3935	0.8783
RNY4P17	0.995594484710623
GPX8	0.979003841833206
SPRYD7	0.8782
RP11-1174L13.2	0.995566500493722
PABPC4L	0.8781
CNOT11	0.978915891437229
RP11-1E11.1	0.978875913984513
SRRM2-AS1	0.978831938786524
AC015969.3	0.8778
RPL26P9	0.8776
C8ORF59	0.995494541078832
HMGN4	0.8775
AL137019.1	0.8775
RN7SKP202	0.8774
RNU2-21P	0.8774
ZNF736	0.8773
MEPCE	0.8773
PPP1R35	0.8773
RP11-758P17.2	0.8773
RP11-758P17.3	0.8773
MRPS21P9	0.8773
RNU6-1045P	0.8772
RNA5SP72	0.8772
RN7SKP97	0.978564089853323
CCNE2	0.877
RP11-347C18.5	0.877
RP3-461F17.1	0.8769
RP3-461F17.2	0.8769
SLC32A1	0.8769
RNA5-8SP3	0.978388189061369
MIR4442	0.978372198080283
EXOSC10	0.8766
RP4-635E18.7	0.8766
PRDX1	0.978352209353924
RP11-809H16.4	0.8766
COX6CP16	0.995354619994323
RP11-719L21.1	0.8764
RPSAP53	0.8761
HSPA5	0.978152322090341
RABEPK	0.978152322090341
TCEB1P19	0.8757
AL049745.1	0.8755
IBA57	0.8754
AL499628.1	0.8752
CTD-2620I22.7	0.8751
HMGN1P19	0.995202705674
SPTLC1P5	0.977824506978064
MIR5093	0.8749
RP11-407P2.1	0.8748
RP11-277K23.1	0.998808671909043
AC093110.3	0.8747
RP11-406H23.2	0.8744
RP11-10A7.1	0.8742
RP11-77O7.1	0.874
RP11-391J2.3	0.8737
RP11-281O15.2	0.99510675978748
YTHDF1	0.8736
OR4T1P	0.8735
RNA5SP380	0.8735
RP11-361A23.1	0.8731
RP11-361A23.2	0.977196860970413
RP11-119F19.2	0.873
RP11-182L21.5	0.873
RP11-506M13.3	0.873
RP11-435D7.3	0.977100915083893
RP11-255N24.4	0.8727
LINC01117	0.8726
GPR18	0.8725
CTB-26E19.1	0.976992975961558
RP11-342F17.1	0.8724
TXNIP	0.8723
EOMES	0.872
RP11-222K16.2	0.872
RP11-25K21.1	0.8719
RPL5P15	0.994918865759712
PGAM1P4	0.994902874778625
ZMYM4	0.976613190160749
RNU6-576P	0.8712
AC107982.4	0.8711
CTD-2145A24.4	0.8711
RN7SL627P	0.8711
AC004889.1	0.8711
ARHGEF35	0.8711
CTAGE4	0.8711
OR2AO1P	0.8711
RP4-635E18.8	0.8708
C3ORF62	0.8708
MIR4271	0.8708
STMN1P2	0.8708
FNIP2	0.976325352501189
PRPF38AP2	0.8706
RP11-315O6.1	0.8702
AC009969.1	0.8701
CTD-2195B23.3	0.8701
RP11-8J9.1	0.976065499058531
IL31	0.976049508077444
LRG_509	0.8698
MEN1	0.8698
TTC34	0.8695
RNU6-829P	0.975913584738208
AGAP11	0.8695
BMS1P3	0.8695
RP11-96C23.14	0.8695
RNU6-2	0.8694
RP11-386G11.10	0.8693
TUBA1B	0.8693
RP11-109E10.2	0.8693
AJ239322.1	0.8691
AJ239322.3	0.8691
RP11-360I2.1	0.869
UTP3	0.975717695219896
RNU7-3P	0.975705701984081
RP11-61K20.1	0.8687
RNA5SP192	0.8686
EBLN1	0.8685
AL359709.2	0.8683
AC011406.2	0.8683
TIGD6	0.8683
RP11-226F19.1	0.8681
RP11-231C14.6	0.868
SNX29P2	0.868
HAGH	0.8679
AC009495.3	0.975293934221099
RN7SKP272	0.8677
CTD-2231E14.5	0.975273945494741
CCDC163P	0.975241963532568
MMACHC	0.994495104760915
OR5W1P	0.8675
CIDEC	0.8675
RNU6-381P	0.8673
AC020900.2	0.8673
GHITM	0.8673
LRRC4	0.975126028919689
RP1-249H1.3	0.8672
APOOP1	0.867
RNU7-155P	0.974926141656106
AC106771.1	0.8667
RP11-156E6.1	0.8663
RP11-13A1.1	0.8663
AC079767.4	0.8662
TTC18	0.994331197204776
AL022345.7	0.8661
AL022345.8	0.8661
AL022345.9	0.8661
ZNF33B	0.998508841013668
RP4-614C15.3	0.8661
AC090519.3	0.866
CT62	0.974626310760731
AC108868.6	0.974622313015459
RP11-341G2.3	0.8659
FBXL8	0.8659
HSF4	0.8659
KIAA0895L	0.974606322034373
NOL3	0.8659
RP11-5A19.5	0.8659
C15ORF61	0.994295217497332
RP11-366M4.15	0.8659
UBE2SP1	0.974586333308014
RP11-162I7.1	0.8658
LUCAT1	0.8657
RP11-213H15.4	0.8657
AC053503.4	0.974538360364754
DNPEP	0.974538360364754
WDR83	0.8656
WDR83OS	0.8656
PROCA1	0.8655
RAB34	0.8655
SUPT6H	0.8655
AC073284.4	0.974478394185679
OSTC	0.8653
RP3-449O17.1	0.8652
AC019178.3	0.8652
RNU2-47P	0.8651
CTC-493L21.1	0.8651
MIR588	0.974342470846443
RP11-690D19.1	0.8648
GPX1	0.8647
RHOA	0.8647
RHOA-IT1	0.8647
RN7SL869P	0.8646
AC012360.1	0.8645
RP11-332H14.1	0.8645
LGALS3	0.8643
CTB-102L5.7	0.8641
TRIP13	0.864
MIR5584	0.8639
AC010595.1	0.8639
MFAP1	0.994103325724291
RPS6KA2-AS1	0.973874734649658
SOD2P1	0.8636
AMIGO3	0.8636
GMPPB	0.8636
IP6K1	0.8636
RP11-796L2.1	0.8635
C1QTNF9B	0.8635
C1QTNF9B-AS1	0.8635
RP11-795A2.2	0.8635
RP11-351E7.2	0.994023370818858
RPL21P126	0.973702831602976
RP11-432J24.3	0.973698833857704
GUSBP2	0.8631
RP11-834C11.5	0.8631
ANKLE1	0.99841689287242
GRAP	0.8629
RNA5SP444	0.8629
POLR3DP1	0.8628
OGFOD1P1	0.8627
MIR552	0.973558912773196
C18ORF8	0.8626
ACTBP11	0.8626
HPRTP3	0.8626
DUT	0.8625
RP11-154J22.1	0.8625
KANSL3	0.8625
RP11-466C23.5	0.8624
RP11-321L2.1	0.973446975905589
BSCL2	0.8621
GNG3	0.8621
ANKRD36BP1	0.973283068349451
SFT2D2	0.973283068349451
RP11-397E7.4	0.862
RP11-93B14.5	0.973267077368364
KIR3DL1	0.8618
KIR3DL2	0.8618
RNU6-222P	0.8618
RPL32P29	0.8618
MAK16	0.8617
GPIHBP1	0.8617
CXCR4	0.8617
LRG_51	0.8617
KRT18P60	0.8616
EPHB6	0.8615
RP11-114L10.2	0.8615
TRPV6	0.8615
MRPS21P2	0.8614
CTB-88F18.3	0.8613
CTB-88F18.4	0.8613
AC093850.2	0.972975241963533
AC122136.1	0.8608
RP11-517O13.1	0.8608
TIMM9	0.8608
AF038458.5	0.8607
RNU6-731P	0.972763361464134
RP11-58A11.2	0.972763361464134
RP11-530N7.2	0.8605
GAPDHP58	0.8605
CD300LG	0.972687404303973
HNRNPLL	0.999444313407238
RP11-736N17.8	0.8603
RPL29P25	0.8601
SULT1A2	0.8599
GALR2	0.998260980806825
ZACN	0.998260980806825
BX284613.1	0.8598
PPP1R2P1	0.972435546351858
RPL18P10	0.8596
AC104472.1	0.8595
RP11-258B16.1	0.8594
RNU6-758P	0.8593
PHKG1	0.8593
RP11-407N17.4	0.972295625267349
NACA	0.972227663597731
RP11-597G23.1	0.972103733494309
AC109631.1	0.8588
AL136987.1	0.8587
RP11-675F6.4	0.8587
WBP2P1	0.8585
AC093734.1	0.8584
TMEM184A	0.971959814664529
KCNMB3P1	0.8584
GON4L	0.971951819173986
RP11-101O6.2	0.8584
RP11-91P24.5	0.8584
RPS2P48	0.8583
ABCG4	0.971919837211813
RNA5SP327	0.971835884561108
CTC-378H22.2	0.858
AP003041.1	0.8579
RPL34P21	0.8579
ZDHHC5	0.971791909363119
AC000029.1	0.971739938674588
H2AFZP6	0.8575
CTD-2568A17.8	0.8575
AL591925.1	0.971604015335351
IGHV3-79	0.8573
IGHV4-80	0.8573
IGHV7-81	0.8573
IGHVII-78-1	0.8573
SUSD2	0.8573
AL354928.1	0.8571
MGC4294	0.998137050703403
MAN2C1	0.857
RP11-817O13.8	0.857
ANKRD2	0.857
RNU6-759P	0.971480085231929
RP5-1067M6.3	0.971444105524484
AL512359.1	0.8568
RP11-286B5.1	0.8568
NRBF2P3	0.993155860094906
OR11I1P	0.993155860094906
RNU7-59P	0.8567
RN7SL599P	0.971260209241988
AL118509.1	0.971256211496716
TATDN2P2	0.8563
AC005088.1	0.8562
PDZK1	0.971188249827098
AL590369.1	0.856
PTGES	0.998097073250687
CTD-2026D20.2	0.856
RP11-397G5.2	0.8558
AC006037.2	0.8555
SZRD1	0.993015939010398
RN7SL393P	0.8553
RP11-93B14.6	0.8552
SLC25A51P2	0.855
LYSMD2	0.999780124010058
RP11-874G11.1	0.8547
RNU6-782P	0.970664545196509
RP11-497E19.1	0.8547
RP11-497E19.2	0.8547
RP11-115I9.1	0.8546
GPATCH11	0.970624567743792
AC005682.5	0.8546
SNORD93	0.8546
CCNB1	0.8544
RN7SL103P	0.970540615093088
AC096534.1	0.8543
RNU6ATAC42P	0.992844035963717
GIN1	0.8541
DEFB117	0.8541
DEFB118	0.8541
RP11-291J9.1	0.854
RP11-291J9.2	0.854
RN7SKP166	0.970368712046406
LINC00488	0.970352721065319
RP11-59E19.4	0.854
RNU7-5P	0.854
RP11-692D12.1	0.970336730084232
XPOT	0.8538
RN7SL11P	0.8537
RP11-618P17.4	0.970208802235539
RP11-444C12.1	0.8532
OMG	0.970084872132117
MBD3L3	0.853
CES4A	0.853
RN7SL543P	0.853
RP11-13A1.2	0.969884984868534
CTD-2235C13.3	0.8526
AC079140.1	0.8525
COX7BP2	0.8525
AC006947.1	0.992624159973775
RP3-329A5.8	0.8524
SCUBE3	0.8524
RP11-400K9.2	0.8524
RN7SL177P	0.8524
GAPDHP60	0.8524
RNU6-917P	0.969741066038754
AL161731.1	0.969725075057667
LTV1P1	0.8521
RP11-644F5.15	0.8519
RP11-644F5.17	0.8519
RP11-6J24.6	0.969605142699517
RNU1-84P	0.8519
RP11-867G23.9	0.8519
RP11-189E14.3	0.969553172010986
PNMA1	0.8518
RN7SL810P	0.8517
RP11-318G21.4	0.8517
BRPF3	0.8517
AC021016.7	0.8517
CLK4	0.8516
MED28P3	0.8516
RP11-410E4.1	0.969485210341367
RP11-144G16.1	0.8515
OR2J1	0.8514
RP11-365F18.3	0.8512
DOK2	0.969277327587241
DPCD	0.851
MIR3158-2	0.851
HIST1H2APS3	0.969257338860883
KRBA1	0.8509
RNU6-254P	0.8508
CTD-2588J6.2	0.997917174713462
AL110292.1	0.8506
RP11-100N3.2	0.969053453852027
HMBOX1-IT1	0.8502
RP11-95P9.1	0.8502
AC092601.1	0.99237230202166
CTD-2006O16.2	0.85
RPS2P32	0.8499
RP11-58O15.1	0.8499
RNY3P3	0.8499
LINC00489	0.8498
RP13-379L11.3	0.8497
RP4-789D17.4	0.8496
RNU6-930P	0.8496
MIR3944	0.8495
RP11-700N1.1	0.992292347116226
RP11-96A1.4	0.992292347116226
RNU4-48P	0.8493
RP11-313E19.1	0.8492
BPIFA4P	0.8491
AC104441.1	0.8491
RN7SKP214	0.968477778532907
FAM188A	0.968465785297092
RP11-379F4.1	0.968433803334919
RP11-340A13.1	0.8489
RP11-510I6.1	0.968377834901116
CTD-2194A8.2	0.8487
AC079163.1	0.968329861957856
AC092484.1	0.968329861957856
CCDC167	0.968277891269324
RP11-96P7.1	0.8484
GJC2	0.8484
GUK1	0.8484
RP11-520H14.1	0.8484
AC069154.4	0.8483
TMEM177	0.968237913816607
NUPL1P1	0.968189940873347
SNORA69	0.968129974694272
FCF1P3	0.968117981458457
AC092841.1	0.8477
MIR4318	0.8477
PRPS1L1	0.8476
AP000439.3	0.8475
MIR569	0.8475
TPCN1	0.997757264902595
AL160279.1	0.8474
RP11-148B18.1	0.8473
AL121963.1	0.8473
SNOSNR60_Z15	0.967834141544169
BMP2K	0.967770177619822
EVPLL	0.847
RP1-37N7.1	0.847
CTD-2184C24.2	0.8469
PPM1A	0.991924554551233
RP11-577G20.1	0.8468
RP11-706C16.7	0.8467
RP11-460N20.7	0.8467
VN1R42P	0.8467
TUBAL3	0.967570290356239
CYCSP53	0.967538308394066
AL138930.1	0.8463
RPL5P20	0.967410380545372
RN7SL169P	0.8462
NANOGP6	0.8457
RP11-20J15.3	0.8457
RNU6-1244P	0.8456
AL671972.1	0.8456
EIF3IP1	0.8454
RP11-747H7.1	0.8453
OR2AT4	0.967006608272934
RNU6-1167P	0.8452
RP11-700P18.1	0.8451
IMP3P2	0.845
RP11-274B21.8	0.966950639839131
RP11-274B21.9	0.966950639839131
RN7SKP209	0.8449
CHCHD2P5	0.8448
MTND4P11	0.8448
RP5-837O21.1	0.8448
RP5-837O21.3	0.8448
RP5-837O21.4	0.8448
RP5-837O21.5	0.8448
RP5-837O21.6	0.8448
RP5-837O21.8	0.8448
CTD-2318B16.1	0.8447
CTD-2318B16.2	0.8447
CTD-2318B16.3	0.8447
CTD-2318B16.4	0.8447
RP11-109M19.2	0.8447
RP11-109M19.3	0.8447
RP11-414B7.1	0.8447
PSAT1P4	0.8446
RP11-479J7.2	0.966770741301906
OR1AC1P	0.8446
AL590403.1	0.966754750320819
YAP1P1	0.966726766103917
RP11-132E11.3	0.8444
RP11-132E11.4	0.8444
AC073551.1	0.8443
PAN3-AS1	0.966650808943756
ASCL2	0.8443
RNA5SP121	0.8442
RP11-313I2.13	0.8439
RP11-313I2.5	0.8439
TRIM77	0.8439
RP11-3M1.3	0.8438
ACTBP2	0.8437
EMCN-IT2	0.966402948736912
RPS12P10	0.8436
RNA5SP233	0.8434
GAPDHP38	0.8433
DUXAP5	0.8433
RNU7-41P	0.966223050199687
CDAN1	0.843
POMP	0.966167081765884
AGO1	0.991428834137546
TMEM214	0.8429
SYNGR2	0.997585361855913
RP11-220I1.2	0.8427
RP11-180C16.1	0.8426
AC093698.2	0.8426
RNA5SP116	0.8426
AC107399.1	0.8426
NDUFAF4P1	0.8425
RNA5SP218	0.8424
FES	0.965951203521214
RP11-1141N12.1	0.991352876977385
LINC00543	0.965911226068497
AIRN	0.965883241851596
RP4-612B15.3	0.8422
RP11-637A17.2	0.8422
RP11-554A11.4	0.8422
HMGN2P35	0.8421
SH2D2A	0.965819277927249
RP11-855O10.3	0.965807284691434
RP11-964E11.2	0.99752939342211
GS1-115G20.1	0.965771304983989
AC009997.1	0.965755314002902
HSPA8P11	0.8419
CTD-2008A1.2	0.8419
AC016773.1	0.8419
RP11-368P15.2	0.965683354588012
RP11-368P15.3	0.8418
COX5BP3	0.8418
HMGB1P23	0.965639379390024
AC098592.6	0.965527442522417
HIST1H3B	0.997473424988307
TPRX1	0.991160985204345
CTB-189B5.3	0.8413
RP11-210L7.1	0.8413
AC008781.7	0.8409
AL590113.1	0.8406
EXOSC3P2	0.8406
NHLRC1	0.8405
RP1-191L6.2	0.991021064119836
MRPS10P1	0.8404
RP5-1096D14.6	0.8404
MIR4755	0.8402
RP3-477M7.5	0.8402
RP3-477M7.6	0.964995742401286
RP11-325N19.3	0.8401
OR10Y1P	0.8401
RPS17P5	0.964963760439112
AC093788.1	0.964955764948569
AC093897.1	0.8399
AC010297.1	0.8399
RP11-226L15.1	0.964879807788407
RP11-226L15.5	0.964879807788407
TSPAN19	0.964851823571506
RP5-1051D14.1	0.8395
RP11-112L7.1	0.8394
AC000124.1	0.964695911505911
RP11-452J21.2	0.990805185875166
KLHL11	0.964647938562651
RN7SL284P	0.8392
LEO1	0.964627949836292
RP11-56B16.2	0.8392
OR8B9P	0.8392
SUMO2	0.839
AC069394.1	0.990709239988646
CLN6	0.8387
KRT18P67	0.990685253517016
RP13-487K5.1	0.997297524196353
CD14	0.8385
PSRC1	0.964296136978744
RP11-889L3.1	0.8384
RP11-3K24.1	0.8383
VENTXP4	0.8382
CSF3	0.8378
RP11-387H17.6	0.8378
RNU7-124P	0.990509352725063
PSMC1P8	0.8377
RPLP0P6	0.8377
RP11-431M3.1	0.963972319611739
RNU4-10P	0.990493361743976
GPC5-AS2	0.8372
ASAH2B	0.999072523096973
RP11-31I22.2	0.990353440659468
RP4-562D20.2	0.8368
XXBAC-B562F10.11	0.8365
RP11-230C9.2	0.963532567631856
AC092687.3	0.963492590179139
PEG10	0.8363
FAM177B	0.8362
PRRG2	0.963320687132457
RP11-344L13.1	0.8359
AC099552.2	0.963172770557406
CRELD2	0.8355
FLOT2	0.8355
RP11-20B24.7	0.8355
CTD-2195M15.3	0.8355
OR5AC2	0.8354
AC079584.2	0.963072826925614
MIR4709	0.963060833689799
FLJ00418	0.8353
MTSS1L	0.8353
FAM110D	0.8353
RP11-529H20.3	0.8352
MAFK	0.990101582707353
RP11-235D19.2	0.8352
RNU6-1280P	0.8352
RN7SL540P	0.8351
LDB1	0.8349
GTF2IP3	0.8348
RP11-301J16.7	0.8348
USP24P1	0.8348
RP11-384C4.3	0.8347
RP11-384C4.6	0.8347
AC006024.4	0.962741014068066
RP11-318I4.2	0.8343
RP11-154H12.2	0.8342
RP11-263C24.3	0.8342
SNORA32	0.962557117785569
AL354984.2	0.834
FLJ00325	0.962509144842309
RP11-369K17.2	0.962489156115951
CTD-3184A7.4	0.989889702207955
STMN3	0.962441183172691
RNU6-1019P	0.8338
UBE2V1P1	0.8338
RP11-189G24.2	0.8337
CYP2T3P	0.8335
MIR548N	0.8334
LEPROT	0.989741785632903
AC008746.10	0.8331
LINC01150	0.833
MIR4691	0.833
NDUFS8	0.833
RP1-128O3.4	0.98970980367073
CDIPT-AS1	0.962053401881339
RP11-2A1.1	0.961961453740091
B3GNT4	0.961913480796831
LRRC43	0.996845778980655
AC092117.2	0.989641842001111
SRRM2	0.989641842001111
TCEB2	0.989641842001111
EIF4EBP1P1	0.8324
FAM167B	0.8324
RP11-306I1.1	0.961793548438681
RP4-534N18.2	0.961737580004877
AC011524.2	0.832
AE000659.1	0.961585665684554
TRAV7	0.8317
RP11-30B1.1	0.8316
RP11-166B2.8	0.8314
RP11-116D17.3	0.996765824075222
TK1	0.99956824351066
CTC-248O19.1	0.961473728816947
SLC22A25	0.961449742345317
RP11-485C11.1	0.8312
CDKL4	0.998884629069205
RP11-45P22.2	0.8311
YWHAZP5	0.8311
RNU4-92P	0.961309821260809
TTC8	0.996709855641418
