gene	p
RPL18AP3	0.986727485698066
MIR3684	0.9052
AL031666.2	0.9048
AL121652.2	0.9048
AL133249.1	0.986607553339916
RBBP4P6	0.9047
AUNIP	0.986571573632471
RP1-317E23.7	0.9047
MIR4289	0.9045
OR2A4	0.9045
EEF1DP2	0.9044
EXOC3L2	0.9044
RP11-700H6.1	0.9044
RP11-700H6.2	0.9044
MIR4455	0.99762533930863
RNA5SP245	0.986331708916171
SDAD1P2	0.986319715680356
DDX50P1	0.9038
HMGB1P38	0.9038
ATP5F1P2	0.986235763029651
RP11-208P4.1	0.9035
HSD3B1	0.9035
RNU6-1237P	0.9033
CYP4A11	0.9032
RP11-269M20.3	0.9031
GEMIN6	0.9028
RP11-3B12.4	0.9028
KRT8P31	0.9027
GDF11	0.9026
RN7SL642P	0.9025
ATP13A5-AS1	0.9024
AC010150.2	0.9024
AC091517.1	0.9022
RP11-565H13.3	0.98582399526667
RP4-631H13.2	0.902
RP11-272L13.3	0.902
RP11-109L13.1	0.9019
RP11-325L7.1	0.9018
RP11-325L7.2	0.9018
RNU6-821P	0.9016
MIR4667	0.9015
TESK1	0.9015
MIR1252	0.9013
CDKN2C	0.9013
AC104306.1	0.9012
CMTM6	0.9012
RNU6-820P	0.9011
RP11-84A1.1	0.901
AL353671.1	0.98556014407874
AL353671.2	0.98556014407874
AL353671.3	0.98556014407874
CPSF1	0.9009
GS1-393G12.14	0.9009
SLC39A4	0.9009
RN7SL111P	0.9008
HIF1AN	0.9006
BOLA1	0.9004
RPS4XP17	0.9004
RP11-1197K16.2	0.985356259069885
RP11-507D14.4	0.985352261324613
RP11-410N8.3	0.9002
MIR3192	0.9002
HIST1H1PS1	0.985280301909723
GATM	0.985180358277931
RP11-631M6.2	0.8997
RP11-71C5.2	0.8996
SPRR2A	0.8996
ADCK5	0.8995
DNASE1L2	0.8995
RP11-304L19.11	0.8995
RP11-304L19.12	0.8995
RNU6-551P	0.8995
NANOGP1	0.8995
RP11-277E18.2	0.8995
RNU6-580P	0.8994
SNORD29	0.8994
MIR1255B1	0.997333503903798
AC012671.4	0.899
SIGLEC30P	0.984956484542718
TCEB1P18	0.984944491306903
RP5-1056L3.1	0.984928500325816
RPS14P3	0.984928500325816
C1QTNF9-AS1	0.8987
RP11-439E19.10	0.8985
RP11-449O16.2	0.984844547675111
GAPDHP49	0.984828556694025
ARHGEF19	0.8984
ARHGEF19-AS1	0.8984
AC019050.1	0.8984
RP11-50E11.2	0.8981
RP11-50E11.3	0.984748601788591
CDKL3	0.898
CTD-2410N18.3	0.898
CTD-2410N18.4	0.898
MIR3661	0.898
RP11-111N20.4	0.8979
RP11-380I20.2	0.8978
MZB1	0.8974
PROB1	0.8974
SPATA24	0.8974
IGHVII-65-1	0.8973
PDCL3	0.8972
NRBF2P1	0.8971
GTF3A	0.897
AC114755.3	0.8969
AC055764.1	0.997209573800377
GVQW1	0.984428782166858
NDUFB6	0.99932837879436
RP11-205M20.7	0.984428782166858
TOPORS-AS1	0.99932837879436
EIF2S2	0.984400797949956
ZNF621	0.98436082049724
EEF1A1P4	0.8965
RNU6-1227P	0.8964
RHPN1	0.8964
MCM2	0.8964
NUDCD1	0.98426487461072
RP13-977J11.5	0.8963
SAMD11P1	0.8962
TRMT61B	0.984208906176916
METTL7B	0.896
KRT8P50	0.8958
IGKV1OR2-108	0.8958
RPL7AP34	0.8957
AC005013.5	0.984112960290396
LL22NC03-30E12.11	0.8957
RNU6-1294P	0.8956
ABHD5	0.8956
RP11-372M18.1	0.8954
AC116035.1	0.8953
AC116035.2	0.8953
RP11-627K11.3	0.8953
RP11-383G10.1	0.8952
CTD-3037G24.4	0.895
COMMD4	0.895
NEIL1	0.895
RP11-545I5.3	0.8948
SHPRH	0.8948
OSBPL2	0.996969709084077
CTC-457E21.1	0.8947
CTC-457E21.2	0.8947
RN7SKP125	0.996957715848262
ENO1-AS1	0.8944
ENO1-IT1	0.983681203801056
RNU6-304P	0.8944
RP11-513D5.5	0.8943
SMIM15	0.8941
FUNDC2P2	0.894
CTD-2049O4.1	0.8938
RP1-180M12.1	0.8938
RP11-18I14.11	0.8937
RP11-675M1.2	0.983469323301658
IGBP1P4	0.983449334575299
RNU4-87P	0.8935
RNY4P17	0.996861769961742
GZF1	0.983389368396224
RP3-322G13.5	0.8933
CTB-95B16.1	0.98330541574552
AC013467.1	0.893
OR13Z1P	0.893
RP11-684B2.3	0.996797806037395
AC092364.2	0.8929
RP11-420K14.6	0.8929
ZNF100	0.8929
RP11-673E1.1	0.8928
RP11-673E1.3	0.8928
AC006355.3	0.8928
HPRTP3	0.8927
CTD-2162K18.3	0.8927
CTD-2162K18.4	0.8927
RN7SL8P	0.8927
AL035460.1	0.8924
RP11-167N5.5	0.8924
KDM5A	0.8923
CBLC	0.8923
RNU6ATAC5P	0.8923
RP11-864G5.3	0.8922
OR52V1P	0.999924042839838
RP11-332H21.2	0.8917
PRKRIRP2	0.8917
RP11-801I18.1	0.982781711114931
PPP6C	0.8915
RP11-366O20.5	0.8915
CTD-2027G2.1	0.982737735916943
RP11-719L21.1	0.8915
RP5-827A12.2	0.8911
MIR3659	0.8911
RPL13P6	0.8911
TPI1P4	0.8911
EEF1B2P2	0.891
RNU6-1232P	0.891
OR10D5P	0.98258582159662
AC005597.1	0.8909
NT5DC2	0.8909
RNU1-78P	0.8908
RP11-324J13.1	0.8905
KCNK4	0.8904
RP11-781D11.1	0.8902
GNMT	0.8902
PEX6	0.982345956880319
MIR548AW	0.89
RP11-118B13.1	0.89
OR6W1P	0.982309977172874
RP11-359N11.1	0.982289988446516
NTAN1P2	0.8899
RMDN1	0.996505970632563
RNU6-951P	0.982090101182933
RP11-91H12.4	0.8892
RNU2-14P	0.982062116966031
C9ORF41	0.98203413274913
RP11-197P3.5	0.98203413274913
STX18-IT1	0.889
NANOGNBP1	0.889
AL139319.1	0.889
SNORA37	0.8889
SLC25A6P6	0.8889
RP11-407P18.1	0.981966171079511
RPS23P5	0.8888
RNU7-88P	0.996414022491315
NPM1P47	0.981930191372066
RP11-732A21.2	0.8886
PILRA	0.8884
PILRB	0.8884
PVRIG2P	0.8884
STAG3L5P-PVRIG2P-PILRB	0.8884
GRK1	0.8883
RP11-51L5.5	0.8883
IRGM	0.981790270287558
IL8	0.888
CCL7	0.996358054057512
XRCC6BP1	0.981626362731419
PRDX4P1	0.8873
RP11-40M23.1	0.8873
COG7	0.8872
AC004158.3	0.8871
RP11-119H12.3	0.8871
RPL7AP30	0.8871
NRADDP	0.887
RP11-364P22.1	0.8866
RP11-109E10.2	0.8864
RPL15P20	0.8864
AC021660.1	0.981214594968438
RP11-227H4.1	0.981214594968438
PABPC4L	0.8862
RNU6-126P	0.886
SNRPD2P2	0.981070676138658
RN7SL294P	0.8856
RP11-160A9.2	0.8856
OPN4	0.8853
RNU6-381P	0.8853
RP11-315D13.1	0.8852
C2CD4A	0.8851
RP11-643M14.1	0.8851
RP11-22N19.2	0.980902770837248
RP11-484L7.1	0.8849
RP11-484L7.2	0.8849
RNU7-90P	0.8849
HNRNPFP1	0.8846
RP11-77O7.1	0.8845
LINC00865	0.8845
RPL26P9	0.8844
RP11-26C10.1	0.980702883573664
RP11-690D19.1	0.8842
RP4-614C15.3	0.8839
SHFM1P1	0.8837
CDK5RAP1	0.996058223162137
SLC32A1	0.8833
RPS26P47	0.8833
RNU2-21P	0.8831
MIR548AE1	0.980315102282313
HECTD1	0.980279122574868
RNU6-541P	0.8827
RP11-407P2.1	0.8827
SFT2D3	0.8827
MIR592	0.980207163159978
RPL5P4	0.8825
ZMYM4-AS1	0.8825
RP11-96A1.5	0.980119212764001
ZNF807	0.980091228547099
CCNE2	0.8822
RP11-347C18.5	0.8822
AC009495.3	0.980027264622753
RPL7P43	0.980007275896394
DPH3P1	0.882
RP11-76C10.5	0.882
AC009969.1	0.8819
RP1-249H1.3	0.8819
EEF1A1P16	0.8818
RP11-1018J11.1	0.8818
PLCD4	0.8817
ZNF142	0.8817
AC104417.1	0.8817
ZEB2P1	0.999028547898985
RN7SL820P	0.8816
RNU6-1191P	0.8815
HMGN1P19	0.995870329134368
IBA57	0.8814
RP11-305B6.2	0.979807388632811
OR14A2	0.979775406670638
WDR83	0.8813
WDR83OS	0.8813
RNU6-527P	0.8813
RP5-1053E7.2	0.8812
SPCS2P4	0.8812
RP11-324H7.1	0.8812
RP11-482D24.3	0.8812
RP11-663P9.2	0.8811
TOMM22P5	0.881
AC009132.1	0.995810362955293
PSMB2	0.8808
OR4A9P	0.8807
TCEB1P19	0.8806
DIABLO	0.8806
CTDSP2	0.8805
RP11-620J15.1	0.8805
RPS27P12	0.8803
RP11-809H16.4	0.8801
RP11-1E11.1	0.979335654690754
RP11-744I24.2	0.8799
RP11-389O22.4	0.8798
RP11-25K21.1	0.8796
GNPNAT1	0.8795
RP11-589M4.2	0.8795
CTB-26E19.1	0.979079798993368
AC053503.4	0.979067805757553
DNPEP	0.979067805757553
TMPO-AS1	0.979055812521738
SPTLC1P5	0.979019832814293
HMGN4	0.8791
HSPA5	0.978963864380489
RABEPK	0.978963864380489
MIR5093	0.879
OR5W1P	0.879
AL049745.1	0.8789
AC015969.3	0.8787
HAGH	0.8786
RNU6-829P	0.978775970352721
RNU6-1147P	0.8785
RP11-245P10.8	0.8785
RP11-71J2.1	0.8784
RP11-10A7.1	0.8784
RP11-468N14.3	0.8783
UGT2B10	0.8783
RP11-339B21.10	0.8782
RP11-339B21.8	0.8782
AL137019.1	0.8782
PEBP1P1	0.8782
RP11-4C20.3	0.8782
RP11-4C20.4	0.8782
PRPF38AP2	0.8781
ZNF285	0.978592074070224
AC093267.1	0.878
AC080125.1	0.8778
AC004022.7	0.8778
AC004022.8	0.8778
RNA5SP192	0.8777
RP11-51M18.1	0.8777
RP11-887P2.3	0.8776
RP11-406H23.2	0.8776
RNU4ATAC16P	0.8774
DEPDC7	0.8773
ADORA2A	0.8772
DDX51	0.995426579409213
CCDC9	0.978356207099196
AC093166.2	0.8771
AC022210.2	0.877
RP3-461F17.1	0.8769
RP3-461F17.2	0.8769
CTD-2541M15.4	0.8768
RP11-61K20.1	0.8768
RN7SKP97	0.978300238665393
CTD-2197I11.1	0.8768
AL096864.1	0.978276252193763
EOMES	0.8767
RP11-222K16.2	0.8767
RP11-115I9.1	0.8766
RP11-255N24.4	0.8766
RP11-469J4.3	0.978076364930179
MRPS21P9	0.876
CTD-2620I22.7	0.8759
RP11-1174L13.2	0.995318640286878
CIDEC	0.8759
EXOSC10	0.8758
RP4-635E18.7	0.8758
RP11-321L2.1	0.977968425807844
CCDC163P	0.977964428062573
MMACHC	0.995310644796335
PRDX1	0.977964428062573
RP11-466C23.5	0.8757
RP11-145M9.6	0.8757
RP11-15L13.4	0.8757
PGAM1P4	0.995286658324705
SLC25A5P1	0.8755
RP11-432J24.3	0.977796522761163
RNA5SP448	0.977740554327359
RPL5P15	0.995238685381445
ZMYM4	0.977728561091544
LINC01117	0.8751
NXPH3	0.8749
COX6CP16	0.995190712438185
AL022345.7	0.8747
AL022345.8	0.8747
AL022345.9	0.8747
ZNF33B	0.998812669654315
CNOT11	0.977576646771221
YTHDF1	0.8746
CISD1P1	0.8745
GPX8	0.977484698629973
RP11-277K23.1	0.998792680927957
AC006026.9	0.8738
AL136987.1	0.8738
THOC7	0.8737
RP11-317J10.2	0.8737
UBE2SP1	0.977268820385303
RNU6-272P	0.995074777825307
C20ORF166-AS1	0.873
MIR1-1	0.873
RP11-386G11.10	0.873
TUBA1B	0.873
MEPCE	0.8729
PPP1R35	0.8729
RP11-758P17.2	0.8729
RP11-758P17.3	0.8729
C8ORF59	0.994998820665145
OGFOD1P1	0.8728
RP4-635E18.8	0.8727
AL359709.2	0.8727
RP11-119F19.2	0.8726
RP11-182L21.5	0.8726
RP11-506M13.3	0.8726
IL31	0.976897030075038
RNU5B-1	0.8724
PROCA1	0.8722
RAB34	0.8722
SUPT6H	0.8722
MIR5584	0.872
STMN1P2	0.872
CTD-2195B23.3	0.8718
RN7SKP272	0.8717
RP11-211A18.2	0.8717
CLDN15	0.8716
MAK16	0.8716
MIR4442	0.976505251038414
SRRM2-AS1	0.976501253293143
AL157871.1	0.8712
RN7SL523P	0.8712
SLC25A47	0.8712
MIR588	0.976417300642438
RP11-796L2.1	0.8711
CCNT1	0.871
KANSL2	0.871
AP002956.1	0.8709
RPL18P10	0.8708
RNU6-2	0.8708
AGAP11	0.8707
BMS1P3	0.8707
RP11-96C23.14	0.8707
RP11-93B14.6	0.8707
MIR3935	0.8707
AC108868.6	0.976181433671409
RP11-360I2.1	0.8705
RP11-226F19.1	0.8704
RNU6-1045P	0.8703
RP11-342F17.1	0.8701
RNA5SP72	0.8701
RP11-162I7.1	0.87
CCNB1	0.87
RN7SL103P	0.975969553172011
RPL21P126	0.975937571209838
OR4T1P	0.8699
RNA5SP380	0.8699
RP11-588D3.1	0.8698
LRG_509	0.8697
MEN1	0.8697
RP11-391J2.3	0.8694
RPS6KA2-AS1	0.975749677182069
AC019178.3	0.8692
GHITM	0.8689
RN7SKP202	0.8689
MFAP1	0.994527086723088
RP11-13A1.1	0.8684
RP11-281O15.2	0.994491107015643
RP3-449O17.1	0.8681
PRKRIRP3	0.8681
AC093110.3	0.8681
RP11-366M4.15	0.8679
RP11-449L13.2	0.8678
BSCL2	0.8677
GNG3	0.8677
AC093850.2	0.975225972551481
LGALS3	0.8676
TTC34	0.8675
GUSBP2	0.8675
GPIHBP1	0.8674
C15ORF61	0.99443513858184
RNU6-576P	0.8672
RP11-91P24.5	0.8671
FNIP2	0.974990105580453
RP11-435D7.3	0.974958123618279
MIR552	0.974914148420291
AMIGO3	0.8666
GMPPB	0.8666
IP6K1	0.8666
ZNF736	0.8665
HNRNPLL	0.999540259293758
RPLP0P11	0.8663
C18ORF8	0.8663
CTD-2231E14.5	0.974742245373609
KRBA1	0.866
ACTBP11	0.8659
GRAP	0.8657
RP5-1067M6.3	0.974634306251274
AC005088.1	0.8656
SPRYD7	0.8655
RP11-156E6.1	0.8655
RP11-231C14.6	0.8655
SNX29P2	0.8655
HMGN2P21	0.974598326543829
AC104441.1	0.8655
NRBF2P3	0.994191276120268
OR11I1P	0.994191276120268
RP11-341G2.3	0.8653
AC106771.1	0.8653
PHKG1	0.8652
AC090519.3	0.8651
C3ORF62	0.8651
MIR4271	0.8651
RP11-397G5.2	0.8651
AC020900.2	0.865
CT62	0.974402437025518
RP11-8J9.1	0.974390443789703
UTP3	0.974362459572801
AC107982.4	0.8648
CTD-2145A24.4	0.8648
RN7SL627P	0.8648
RP11-361A23.1	0.8647
RP11-361A23.2	0.974302493393726
RP11-675F6.4	0.8646
AJ239322.1	0.8645
AJ239322.3	0.8645
PKDCC	0.994079339252661
RP11-315O6.1	0.8644
RNU4-48P	0.8644
MRPS21P2	0.8641
RP11-351E7.2	0.994047357290488
RNA5SP444	0.8641
APOOP1	0.864
SOD2P1	0.8638
AL499628.1	0.8638
CD300LG	0.974038642205796
AC104472.1	0.8636
RNA5-8SP3	0.973966682790906
RNU6-758P	0.8634
POLR3DP1	0.8634
GAPDHP58	0.8633
GPR18	0.8631
OSTC	0.863
DUT	0.8626
RP11-154J22.1	0.8626
EBLN1	0.8626
RNU7-155P	0.973562910518468
C1QTNF9B	0.8625
C1QTNF9B-AS1	0.8625
AC000029.1	0.973554915027924
MBD3L3	0.8624
CTC-493L21.1	0.8623
RP11-497E19.1	0.862
RP11-497E19.2	0.862
AC004889.1	0.8617
ARHGEF35	0.8617
CTAGE4	0.8617
OR2AO1P	0.8617
GON4L	0.973251086387278
RP11-101O6.2	0.8617
BX284613.1	0.8616
TRIP13	0.8615
CTB-102L5.7	0.8612
LRRC4	0.973019217161521
AC096534.1	0.861
TTC18	0.993659575999136
RP11-597G23.1	0.972959250982446
OMG	0.972907280293914
FBXL8	0.8606
HSF4	0.8606
KIAA0895L	0.972839318624296
NOL3	0.8606
RP11-5A19.5	0.8606
RP11-517O13.1	0.8603
TIMM9	0.8603
AC006037.2	0.8601
ANKRD2	0.8601
SZRD1	0.99354763913153
AF038458.5	0.86
RP11-736N17.8	0.8599
RNU6-731P	0.972527494493106
RP11-58A11.2	0.972527494493106
TXNIP	0.8598
ANKRD36BP1	0.972495512530933
SFT2D2	0.972495512530933
AC011406.2	0.8597
TIGD6	0.8597
NACA	0.972487517040389
RNU1-84P	0.8595
RP11-867G23.9	0.8595
AC012360.1	0.8593
RP11-332H14.1	0.8593
KCNMB3P1	0.8591
CTC-378H22.2	0.8589
RP11-13A1.2	0.972127719965939
RP11-795A2.2	0.8587
RN7SL869P	0.8586
GALR2	0.99817702815612
ZACN	0.99817702815612
RP11-692D12.1	0.971935828192899
AC010595.1	0.8582
CTD-2235C13.3	0.8581
SUSD2	0.8581
FAM188A	0.971787911617847
RP11-400K9.2	0.8579
AC093698.2	0.8578
RNA5SP116	0.8578
AL591925.1	0.971743936419859
AC005682.5	0.8577
SNORD93	0.8577
CTD-2006O16.2	0.8574
RP3-329A5.8	0.8573
SCUBE3	0.8573
RP11-93B14.5	0.971516064939374
GJC2	0.8571
GUK1	0.8571
RP11-520H14.1	0.8571
CTD-2568A17.8	0.8571
RPS2P48	0.8567
ANKLE1	0.99810506874123
RNA5SP327	0.971308182185248
AC079767.4	0.8564
RNU7-5P	0.8564
CXCR4	0.8564
LRG_51	0.8564
AC109631.1	0.8564
KRT18P60	0.8564
CTB-88F18.3	0.8564
CTB-88F18.4	0.8564
RP11-258B16.1	0.8561
RP11-313E19.1	0.856
PPP1R2P1	0.971100299431121
RNU7-3P	0.971028340016231
AC073284.4	0.971000355799329
WBP2P1	0.8558
GPX1	0.8558
RHOA	0.8558
RHOA-IT1	0.8558
RPSAP53	0.8556
AL354928.1	0.8555
RNU6-917P	0.970868430205364
RN7SL393P	0.8553
EPHB6	0.8552
RP11-114L10.2	0.8552
TRPV6	0.8552
RNY3P3	0.8552
SNORA69	0.970764488828301
RP11-618P17.4	0.970708520394498
CLK4	0.8549
RP11-444C12.1	0.8549
RP11-747H7.1	0.8549
SULT1A2	0.8549
RNU6-254P	0.8548
LYSMD2	0.9997601352837
RP11-407N17.4	0.970456662442382
TATDN2P2	0.8544
HIST1H2APS3	0.970432675970752
LINC00543	0.970412687244394
AC122136.1	0.8543
KIR3DL1	0.8543
KIR3DL2	0.8543
RNU6-222P	0.8543
AP003041.1	0.8539
RPL34P21	0.8539
GPATCH11	0.970108858603748
RNU7-59P	0.8535
RPL29P25	0.8533
GIN1	0.8533
RP11-510I6.1	0.969996921736141
MGC4294	0.997945158930363
RP11-460N20.7	0.8532
VN1R42P	0.8532
RNU6ATAC42P	0.99263615320959
LUCAT1	0.8531
RP11-213H15.4	0.8531
RN7SL599P	0.969920964575979
RP11-189E14.3	0.969904973594892
RPL32P29	0.8529
RP11-6J24.6	0.969884984868534
RP11-644F5.15	0.8529
RP11-644F5.17	0.8529
PDZK1	0.969857000651632
AL161731.1	0.969849005161089
KANSL3	0.8527
CTD-2026D20.2	0.8527
CTB-189B5.3	0.8526
RN7SL11P	0.8526
LINC00489	0.8526
RN7SL169P	0.8525
RP11-96P7.1	0.8525
DEFB117	0.8525
DEFB118	0.8525
RP11-291J9.1	0.8523
RP11-291J9.2	0.8523
RP11-530N7.2	0.8523
RNU6-759P	0.969581156227887
MIR4755	0.852
EMCN-IT2	0.969513194558269
RP11-554A11.4	0.8518
RNU6-930P	0.8517
RP11-874G11.1	0.8517
AC092841.1	0.8516
AC079140.1	0.8516
AL118509.1	0.969369275728489
CTD-2194A8.2	0.8514
RP11-397E7.4	0.8514
H2AFZP6	0.8513
RN7SL810P	0.8512
RP11-318G21.4	0.8512
AC079163.1	0.969297316313599
AC092484.1	0.969297316313599
GAPDHP38	0.8511
RP11-577G20.1	0.8508
TMEM214	0.8508
EIF3IP1	0.8506
CTD-2588J6.2	0.997869201770202
ZDHHC5	0.968985492182409
EVPLL	0.8504
RP1-37N7.1	0.8504
OR2AT4	0.968945514729692
RP11-144G16.1	0.8503
GAPDHP60	0.8503
RP4-789D17.4	0.8503
BRPF3	0.8502
RP11-700N1.1	0.992320331333128
RP11-96A1.4	0.992320331333128
RPL5P20	0.968837575607358
RP11-834C11.5	0.8501
DOK2	0.968805593645184
ABCG4	0.968781607173554
AL160279.1	0.8499
XPOT	0.8499
RN7SKP166	0.968737631975566
RP11-889L3.1	0.8497
BMP2K	0.968665672560676
ASCL2	0.8496
RP11-368P15.2	0.968625695107959
RP11-368P15.3	0.8495
MAN2C1	0.8494
RP11-817O13.8	0.8494
MIR4318	0.8494
LTV1P1	0.8494
AL110292.1	0.8494
RNU2-47P	0.8492
RN7SL177P	0.849
AL121963.1	0.8489
DUXAP5	0.8489
RP11-855O10.3	0.968373837155844
NUPL1P1	0.968325864212584
IGHV3-79	0.8484
IGHV4-80	0.8484
IGHV7-81	0.8484
IGHVII-78-1	0.8484
TUBAL3	0.968245909307151
AC006947.1	0.992092459852643
AC021016.7	0.8482
COX7BP2	0.8481
RN7SKP209	0.848
RNU6-782P	0.968097992732099
RNU7-41P	0.968014040081394
SYNGR2	0.99774527166678
RP11-637A17.2	0.8476
RPS17P5	0.967914096449602
LINC00488	0.967898105468516
RP11-59E19.4	0.8475
RP11-365F18.3	0.8475
RP11-379F4.1	0.967854130270527
RP4-562D20.2	0.8473
NHLRC1	0.8472
CD14	0.8471
PRPS1L1	0.8471
OR8B9P	0.8469
SLC25A51P2	0.8468
CTD-2184C24.2	0.8468
PPM1A	0.991884577098516
SNOSNR60_Z15	0.967602272318412
CES4A	0.8465
RN7SL543P	0.8465
RP11-112L7.1	0.8464
RP5-1096D14.6	0.8464
FES	0.967378398583199
AL590113.1	0.846
IMP3P2	0.8459
RP11-274B21.8	0.967330425639939
RP11-274B21.9	0.967330425639939
PNMA1	0.8456
FAM177B	0.8455
AL512359.1	0.8454
RP11-286B5.1	0.8454
AL671972.1	0.8453
RP11-95P9.1	0.8453
AL590369.1	0.8451
PTGES	0.997661319016075
HSPA8P11	0.8451
AC016773.1	0.845
RP11-370B11.1	0.991680692089661
AC092601.1	0.99165270787276
AIRN	0.966838702971524
RP11-20J15.3	0.8446
RN7SL284P	0.8444
RP11-58O15.1	0.8443
PAN3-AS1	0.966734761594461
AE000659.1	0.966694784141744
TRAV7	0.8442
ACTBP2	0.8442
AC000124.1	0.966630820217397
CCDC167	0.966554863057236
FCF1P3	0.966550865311964
AC010297.1	0.8438
RP11-339A7.1	0.966510887859247
HMBOX1-IT1	0.8436
RNU6-1019P	0.8436
UBE2V1P1	0.8436
RP13-487K5.1	0.997593357346457
AGO1	0.991456818354448
MRPS10P1	0.8435
RP1-191L6.2	0.991448822863905
FLJ00325	0.966279018633491
RPLP0P6	0.8432
SLC22A25	0.966179075001699
RP11-263C24.3	0.843
RP4-612B15.3	0.8429
EXOSC3P2	0.8429
RP11-3M1.3	0.8427
CTD-2318B16.1	0.8427
CTD-2318B16.2	0.8427
CTD-2318B16.3	0.8427
CTD-2318B16.4	0.8427
RP11-109M19.2	0.8427
RP11-109M19.3	0.8427
RP11-706C16.7	0.8427
MIR548N	0.8425
B3GNT4	0.965967194502301
LRRC43	0.997521397931567
AC005621.1	0.8423
AL590403.1	0.965919221559041
AL138930.1	0.8422
OR2J1	0.8422
TPCN1	0.99750540695048
RP13-379L11.3	0.8421
RNU6-1244P	0.8421
AC093788.1	0.965799289200891
RP11-100N3.2	0.965703343314371
AC099552.2	0.965683354588012
RP11-3K24.1	0.8415
PSRC1	0.965647374880567
AC093734.1	0.8414
MAFK	0.991184971675975
TMEM184A	0.965619390663666
CTD-3184A7.4	0.991160985204345
STMN3	0.965583410956221
CYCSP53	0.965579413210949
MIR3944	0.8414
RP11-166B2.8	0.8413
TSPAN19	0.965539435758232
AC107399.1	0.8412
RP11-1141N12.1	0.991129003242171
RP11-479J7.2	0.965491462814972
RP11-452J21.2	0.9911250054969
RP11-91P24.1	0.965463478598071
RP11-91P24.6	0.965463478598071
RP11-91P24.7	0.991113012261085
AC073551.1	0.841
RNU7-124P	0.991105016770541
RN7SKP214	0.965415505654811
RP11-369K17.2	0.965367532711551
RP11-180C16.1	0.8407
COX5BP3	0.8407
CYP2T3P	0.8406
RP11-220I1.2	0.8406
OR2A13P	0.8406
RP11-226L15.1	0.965307566532476
RP11-226L15.5	0.965307566532476
AC008781.7	0.8405
RP11-31I22.2	0.99105304608201
RP11-313I2.13	0.8403
RP11-313I2.5	0.8403
TRIM77	0.8403
OR5AC2	0.8403
PSAT1P4	0.8402
RP11-340A13.1	0.84
AC098592.6	0.965063704070904
C12ORF65	0.84
CDK2AP1	0.84
RP11-282O18.3	0.84
RP11-282O18.7	0.84
AC008746.10	0.84
RNA5SP121	0.8399
OR11L1	0.990941109214403
RNA5SP218	0.8397
HMGB1P23	0.964927780731667
SNORA32	0.964911789750581
MED28P3	0.8392
RP11-410E4.1	0.964775866411344
GS1-115G20.1	0.964707904741726
RP11-230C9.2	0.964647938562651
RP1-39J2.1	0.839
OR1AC1P	0.8389
LEO1	0.964591970128847
RP11-56B16.2	0.8388
DPCD	0.8385
MIR3158-2	0.8385
PEG10	0.8385
AP000439.3	0.8381
SALL4P1	0.990689251262288
AP000708.1	0.838
RP3-477M7.5	0.838
RP3-477M7.6	0.964176204620594
RP11-964E11.2	0.997257546743637
CLN6	0.838
OR10Y1P	0.838
RNA5SP233	0.8379
SUMO2	0.8379
AC109589.1	0.964100247460432
EIF4EBP1P1	0.8377
RP11-132E11.3	0.8374
RP11-132E11.4	0.8374
IL17RE	0.990561323413595
RP11-414B7.1	0.8374
RP11-30B1.1	0.8373
XXBAC-B562F10.11	0.8373
RPS12P10	0.8373
RP11-235D19.2	0.8373
RN7SL540P	0.8372
C7ORF55-LUC7L2	0.990497359489248
LUC7L2	0.990497359489248
LINC00960	0.837
NDUFAF4P1	0.837
KRT18P67	0.990437393310173
AC073621.2	0.963588536065659
VENTXP4	0.8367
RPS2P32	0.8366
RNU6-1167P	0.8366
PSMC1P8	0.8365
GTF2IP3	0.8365
RP11-301J16.7	0.8365
USP24P1	0.8365
RP11-325N19.3	0.8365
GPC5-AS2	0.8361
AC092687.3	0.963356666839902
BPIFA4P	0.8361
MIR4782	0.8359
CSF3	0.8359
RP11-387H17.6	0.8359
RP11-210L7.1	0.8359
TPRX1	0.99021351957496
RNU6-515P	0.8352
HMGN2P35	0.835
POMP	0.962992872020181
SH2D2A	0.962980878784366
CTD-2195M15.3	0.8348
CDAN1	0.8348
RP11-148B18.1	0.8346
VN1R40P	0.962804977992412
YWHAEP1	0.8345
AC011524.2	0.8344
AC009997.1	0.962784989266054
HSPD1P1	0.990053609764093
CDKL4	0.999012556917898
YAP1P1	0.962733018577522
TK1	0.999644200670822
RP1-128O3.4	0.990025625547191
RP11-2A1.1	0.962649065926817
MIR569	0.8341
RP11-359D14.2	0.997029675263152
MIR4709	0.962533131313939
CHCHD2P5	0.8337
MTND4P11	0.8337
RP5-837O21.1	0.8337
RP5-837O21.3	0.8337
RP5-837O21.4	0.8337
RP5-837O21.5	0.8337
RP5-837O21.6	0.8337
RP5-837O21.8	0.8337
CDIPT-AS1	0.962501149351766
PRRG2	0.962433187682147
CRELD2	0.8334
CTC-286N12.1	0.8333
RP11-306I1.1	0.962317253069269
KLHL11	0.962245293654379
BLOC1S2	0.962145350022587
RP11-384C4.3	0.8328
RP11-384C4.6	0.8328
CTD-2370N5.3	0.962121363550957
EVI2A	0.8328
EVI2B	0.962121363550957
AC069154.4	0.8327
TMEM177	0.962085383843512
FLOT2	0.8327
RP11-20B24.7	0.8327
LEPROT	0.989721796906545
RP11-337N6.1	0.8326
RP11-337N6.2	0.8326
RP5-1051D14.1	0.8325
RPS15AP12	0.961929471777917
