gene	p	score
MIR539	0.9356	-1.51885102076661
MIR544A	0.9356	-1.51885102076661
MIR655	0.9356	-1.51885102076661
MIR889	0.9356	-1.51885102076661
CTD-2651B20.6	0.9356	-1.51885102076661
CTD-2651B20.7	0.9356	-1.51885102076661
RP5-1068B5.3	0.9355	-1.5180571187365
RP11-315D16.4	0.9353	-1.51647217883162
RP11-343C2.10	0.9351	-1.51489103922729
THAP9	0.935	-1.51410188761928
THAP9-AS1	0.935	-1.51410188761928
RN7SL385P	0.993752664304929	-2.49785663410344
SERPINH1P1	0.9347	-1.51174007265679
MIR4326	0.9345	-1.51017020204582
RP11-136C24.2	0.993712240368078	-2.49556928848956
AC099754.1	0.9345	-1.51017020204582
OR8B3	0.9345	-1.51017020204582
CYP4A27P	0.9344	-1.50938666045622
CYP4A43P	0.9344	-1.50938666045622
CYP4A44P	0.9344	-1.50938666045622
CTD-2520I13.1	0.993682841141278	-2.49391392787634
RP4-598G3.1	0.9343	-1.50860404444118
AC118063.1	0.9342	-1.50782235133836
KRT18P19	0.9342	-1.50782235133836
RP4-785G19.2	0.9341	-1.50704157849708
RPL7AP58	0.9341	-1.50704157849708
RP11-231I16.1	0.934	-1.50626172327824
RP11-31K23.1	0.934	-1.50626172327824
OMP	0.993638742301078	-2.49144362897103
OVOL1	0.9338	-1.50470475520916
OVOL1-AS1	0.9338	-1.50470475520916
AL590708.1	0.9333	-1.50082821089519
GNG10P1	0.9332	-1.50005560301778
COX6B1P5	0.993447647326875	-2.48091109650544
HAUS3	0.993447647326875	-2.48091109650544
MIR4800	0.9326	-1.49543864970026
MXD4	0.9326	-1.49543864970026
CTC-484M2.1	0.9326	-1.49543864970026
LINC01071	0.9325	-1.49467224980662
SNORD12C	0.9324	-1.49390672683252
RP11-21G15.1	0.99910332358259	-3.12247836878326
RP5-888M10.2	0.9324	-1.49390672683252
RP11-296A18.6	0.9323	-1.4931420783259
RRS1	0.9323	-1.4931420783259
RP11-324I22.4	0.932	-1.49085335524666
VN1R21P	0.9319	-1.49009218029733
RP11-430H12.2	0.993271251966073	-2.47142716778146
SIX4	0.993249202545973	-2.4702571724249
MIR3117	0.9316	-1.48781382007373
ZNF678	0.9999706007732	-4.01758169506551
RP11-538D16.2	0.993109556218671	-2.46292464535703
ZNF648	0.931	-1.48328012733562
AC064852.5	0.931	-1.48328012733562
RP11-446H13.2	0.9309	-1.48252746964623
RP5-837J1.1	0.9309	-1.48252746964623
RP5-837J1.4	0.9309	-1.48252746964623
RP1-120G22.11	0.9306	-1.48027452085823
MIR5188	0.9306	-1.48027452085823
UBC	0.9306	-1.48027452085823
AC007249.3	0.9306	-1.48027452085823
RP11-320M2.1	0.9306	-1.48027452085823
SNORA80B	0.9306	-1.48027452085823
RNA5SP305	0.9305	-1.47952520508066
BRI3P1	0.9304	-1.47877671909849
RP11-1037D22.1	0.99297358479472	-2.45591010935793
NRBF2P4	0.9302	-1.47728222751284
C15ORF40	0.9301	-1.47653621742887
FAM103A1	0.9301	-1.47653621742887
MSMP	0.9301	-1.47653621742887
CTD-2626G11.3	0.9298	-1.47430310332278
CTD-3131K8.3	0.992844963177468	-2.44938414838349
RN7SKP247	0.992841288274118	-2.44919921785487
AC073046.25	0.9296	-1.47281843531478
CYP4A26P	0.9295	-1.47207731715937
RP11-768G7.3	0.9294	-1.47133700667047
AC132192.1	0.9293	-1.47059750168478
PRKAR2A	0.992720016463567	-2.44314299344409
YWHAQP5	0.998952652545238	-3.07646699573281
MIR4325	0.9288	-1.46691198420255
RP3-481F12.1	0.9288	-1.46691198420255
PAICSP3	0.9285	-1.46471020320306
SDCBP2P1	0.9285	-1.46471020320306
RNU6-442P	0.9285	-1.46471020320306
RP11-141P6.1	0.9283	-1.46324628481496
AC110620.2	0.928	-1.46105626918691
FKBP4P1	0.9279	-1.46032781894737
RPL13P6	0.9278	-1.45960014279255
OST4	0.9277	-1.45887323869453
RPL29P11	0.9274	-1.45669713858319
RP11-424M22.1	0.998904878801688	-3.06314454177858
RNU6-430P	0.927	-1.45380635894057
RP1-168P16.3	0.927	-1.45380635894057
GNRHR2	0.927	-1.45380635894057
RBM8A	0.927	-1.45380635894057
RP11-1042B17.5	0.9269	-1.45308555925281
PYGM	0.992260653544812	-2.42098084443891
AP001462.6	0.992253303738112	-2.42063576696665
SF1	0.999805230122448	-3.54707089255223
RN7SL515P	0.9268	-1.45236551372909
RNU6-551P	0.9266	-1.45092767738534
MRPS21P2	0.9265	-1.45020988269016
IL24	0.998864454864837	-3.05228147435579
RP11-564A8.4	0.998864454864837	-3.05228147435579
RP11-564A8.8	0.998864454864837	-3.05228147435579
NDUFAF4P4	0.9263	-1.44877653062224
RP11-631M6.3	0.9263	-1.44877653062224
CTC-444N24.9	0.9261	-1.44734614889737
RP11-73K9.2	0.926	-1.44663206715898
HMGA1P2	0.9257	-1.44449423579514
BANF1P1	0.991988710696909	-2.40840083188895
HIGD1AP18	0.9255	-1.4430726743709
AC062032.1	0.9253	-1.4416540231935
TRBV19	0.9253	-1.4416540231935
TRBV20-1	0.9253	-1.4416540231935
RP11-45H22.2	0.9252	-1.44094578433825
CCR8	0.9251	-1.44023826752796
HNRNPA1P21	0.9251	-1.44023826752796
RP11-241K18.2	0.991882138499757	-2.40357304654073
RNU6-208P	0.991845389466257	-2.40192120374395
CTD-3065J16.9	0.925	-1.43953147093846
EXOSC4	0.925	-1.43953147093846
GPAA1	0.925	-1.43953147093846
RN7SL847P	0.925	-1.43953147093846
RP11-479G22.7	0.991812315336107	-2.40044012822725
RNU6ATAC4P	0.9249	-1.43882539275254
RP11-129K12.1	0.9249	-1.43882539275254
OTUD6B	0.991771891399256	-2.39863704621214
TPM3P1	0.9244	-1.43530571476104
TPI1P4	0.9243	-1.43460390922344
TAC3	0.991661644298755	-2.39375880369547
ZBTB39	0.991661644298755	-2.39375880369547
CREBL2	0.991646944685355	-2.3931126567534
RP11-180M15.5	0.9241	-1.43320241401492
HS3ST6	0.9241	-1.43320241401492
CTA-217C2.2	0.9238	-1.43110543453232
RP4-665N4.4	0.9235	-1.42901472926514
TEKT2	0.9235	-1.42901472926514
RP5-905H7.8	0.9235	-1.42901472926514
RP11-104J23.2	0.9234	-1.42831921372432
AC078942.1	0.9234	-1.42831921372432
MIR595	0.9234	-1.42831921372432
OR4C5	0.9234	-1.42831921372432
LETM2	0.9233	-1.42762438843574
RP11-350N15.6	0.9233	-1.42762438843574
SETP20	0.991415425774302	-2.38306530073371
SPRR1A	0.9232	-1.42693025169591
ZSCAN10	0.9231	-1.42623680180773
LCE2A	0.991371326934102	-2.38117852681428
MIR3650	0.9229	-1.42485195582966
CTD-2012J19.1	0.9226	-1.4227797961861
ZNF806	0.9226	-1.4227797961861
AE000659.41	0.9226	-1.4227797961861
TRAV12-3	0.9226	-1.4227797961861
RNU4-29P	0.9225	-1.42209043212232
RP11-439K3.3	0.9225	-1.42209043212232
FXR2	0.9224	-1.42140174320662
LRG_285	0.9224	-1.42140174320662
LRG_271	0.9224	-1.42140174320662
MIR4534	0.9224	-1.42140174320662
SOX10	0.9224	-1.42140174320662
RP11-138H8.4	0.99124270531685	-2.37572334037727
AC013470.8	0.9224	-1.42140174320662
AC108004.2	0.9223	-1.42071372779183
RP11-434O22.2	0.9222	-1.4200263842369
AC022616.1	0.9221	-1.41933971090685
RN7SKP41	0.9221	-1.41933971090685
RP11-726G23.6	0.9221	-1.41933971090685
RP11-528A10.1	0.9221	-1.41933971090685
RP11-528A10.2	0.9221	-1.41933971090685
RNA5SP62	0.922	-1.41865370617274
RP11-972K6.1	0.9218	-1.41728369600658
RP11-697B24.1	0.9216	-1.41591634082657
AP001092.4	0.9215	-1.41523365484736
BBC3	0.991007511502447	-2.36592727304882
MIR3191	0.9215	-1.41523365484736
FOXH1	0.9214	-1.41455162781563
CTD-2060F24.1	0.990945038145497	-2.36336294769968
TRNAI6	0.9212	-1.4131895442505
AC138517.1	0.9212	-1.4131895442505
ECSCR	0.9212	-1.4131895442505
TMEM173	0.9212	-1.4131895442505
RN7SL832P	0.990908289111996	-2.36186174992581
AC013275.1	0.9211	-1.41250948455952
ACSM2B	0.9211	-1.41250948455952
RNU6-1004P	0.921	-1.41183007750081
RP13-941N14.1	0.921	-1.41183007750081
RP11-382D8.3	0.921	-1.41183007750081
RP11-85G20.2	0.998577812403534	-2.98407448658904
RP11-60I3.4	0.990849490658396	-2.35947084862401
MIR4777	0.9207	-1.40979575650243
RNU6-640P	0.9207	-1.40979575650243
OTP	0.998548413176733	-2.97780844556367
HNRNPA1P68	0.9206	-1.40911894438527
MIR1302-4	0.9205	-1.40844277713489
LA16C-425C2.1	0.990713519234444	-2.3539929861191
IFITM1	0.9203	-1.40709237109497
RNA5SP97	0.990669420394244	-2.35223145266768
AP000436.4	0.92	-1.40507156030963
OR2A3P	0.9199	-1.40439923019212
BIRC2	0.9198	-1.40372753430335
RNU5A-2P	0.9198	-1.40372753430335
AL161740.1	0.9198	-1.40372753430335
RP11-1B20.1	0.9195	-1.40171623705705
AP001992.1	0.9195	-1.40171623705705
SPCS2	0.9195	-1.40171623705705
RP11-524K14.1	0.990515074453542	-2.34612290292836
KRT18P60	0.9192	-1.39971059426474
RP11-449L13.2	0.9191	-1.39904329633402
PRSS3P2	0.919	-1.3983766207975
TRBJ2-1	0.919	-1.3983766207975
TRBJ2-2	0.919	-1.3983766207975
TRBJ2-2P	0.919	-1.3983766207975
TRBJ2-3	0.919	-1.3983766207975
TRBJ2-4	0.919	-1.3983766207975
TRBJ2-5	0.919	-1.3983766207975
TRBJ2-6	0.919	-1.3983766207975
WBP1LP1	0.919	-1.3983766207975
NDUFB7	0.9189	-1.39771056619946
VPS39	0.99038277793294	-2.34095579894793
RP11-131H24.4	0.9188	-1.39704513108939
RNU4ATAC16P	0.9185	-1.39505252825855
GYPE	0.9184	-1.39438955669741
CTB-33G10.1	0.9184	-1.39438955669741
RP11-63K6.1	0.9183	-1.39372719744819
RP11-297D21.4	0.9183	-1.39372719744819
MIR4480	0.9182	-1.39306544909081
AC104634.2	0.9181	-1.39240431021022
AL133262.1	0.990250481412339	-2.33585045022306
MIR4642	0.990250481412339	-2.33585045022306
RP4-562D20.2	0.9178	-1.39042453635298
RP11-543D10.2	0.990158608828588	-2.33234056076587
CTBP2P2	0.990140234311838	-2.33164201906569
RP11-492L8.1	0.9175	-1.38845019731915
CTB-25B13.9	0.9174	-1.38779328556896
CTA-331F8.1	0.9174	-1.38779328556896
C11ORF72	0.9174	-1.38779328556896
DOC2GP	0.9174	-1.38779328556896
NDUFV1	0.9174	-1.38779328556896
RP11-655M14.12	0.9174	-1.38779328556896
RGS18	0.998353643299181	-2.93900163209825
CC2D1B	0.9171	-1.38582613483834
RP11-155O18.6	0.9171	-1.38582613483834
RP11-128P17.2	0.989967513854386	-2.32513070425963
RN7SKP265	0.917	-1.38517160821344
NAGLU	0.9168	-1.38386433224291
PTP4A2P1	0.9168	-1.38386433224291
NDUFAF4P2	0.989897690690735	-2.32252621348563
LYST-AS1	0.9167	-1.38321158019749
RP11-576N17.4	0.9166	-1.38255941698655
RP11-13P5.2	0.916	-1.37865872862328
AC006552.1	0.9157	-1.3767162263365
RN7SL212P	0.9156	-1.37606987861918
HSPE1P21	0.9156	-1.37606987861918
AC012594.1	0.9155	-1.37542410526545
MICALL1	0.9154	-1.3747789049866
OR4R1P	0.989577974099281	-2.31079733481412
DUSP22	0.9151	-1.37284672977783
ZNF99	0.9151	-1.37284672977783
RNU6-194P	0.9147	-1.37027844179468
OR2M7	0.98946405209543	-2.30669380592643
RPL36AP6	0.98944567757868	-2.3060355707763
RNU6-824P	0.9144	-1.36835814090729
SIX1	0.9144	-1.36835814090729
AC112198.2	0.9144	-1.36835814090729
AP001257.1	0.9143	-1.36771916063611
MCMDC2	0.9142	-1.36708073831139
SNHG6	0.9142	-1.36708073831139
SNORD87	0.9142	-1.36708073831139
RP11-797J4.1	0.9142	-1.36708073831139
OR2K2	0.9141	-1.36644287269983
RP11-558F24.6	0.9141	-1.36644287269983
RP11-196H14.4	0.9141	-1.36644287269983
FAM32A	0.914	-1.36580556257227
MIR606	0.989328080671478	-2.3018463497087
MIR3131	0.914	-1.36580556257227
RP11-33O4.1	0.914	-1.36580556257227
CTD-2537I9.12	0.9139	-1.36516880670368
CTD-2537I9.13	0.9139	-1.36516880670368
U2AF2	0.9139	-1.36516880670368
ADAM3A	0.9138	-1.3645326038731
RP5-827C21.1	0.9138	-1.3645326038731
KLK8	0.989247232797777	-2.29898952027894
IL9RP2	0.9135	-1.36262730146088
MIR1263	0.9133	-1.3613598428411
RP11-73B8.3	0.989173734730777	-2.29640858552287
OR6C76	0.9133	-1.3613598428411
RP11-429G17.2	0.9129	-1.358831465653
EEF1A1P4	0.9128	-1.35820072693726
RP11-438N5.2	0.9127	-1.35757052809392
MIR181A2HG	0.9127	-1.35757052809392
C1DP2	0.9126	-1.35694086794972
C1DP3	0.9126	-1.35694086794972
C1DP4	0.9126	-1.35694086794972
AC018462.3	0.9125	-1.35631174533525
RP11-80H5.2	0.9124	-1.35568315908495
RP11-80H5.5	0.9124	-1.35568315908495
LA16C-325D7.1	0.9122	-1.35442759103379
LA16C-325D7.2	0.988916491496274	-2.28749379834204
RP1-128O3.4	0.998067000837878	-2.88889362415458
AC024937.4	0.9116	-1.3506736395811
MIR4479	0.9116	-1.3506736395811
ZNF680	0.9116	-1.3506736395811
GCSHP2	0.9116	-1.3506736395811
LINC00605	0.9116	-1.3506736395811
CYB561	0.9115	-1.35004982878413
RP11-269G24.6	0.9115	-1.35004982878413
AL009050.1	0.9114	-1.34942654290343
IL17C	0.9114	-1.34942654290343
LRG_52	0.9114	-1.34942654290343
RP11-14D22.1	0.988699672198621	-2.28011859591498
RP11-14D22.2	0.988699672198621	-2.28011859591498
HCST	0.9112	-1.34818154139698
TYROBP	0.9112	-1.34818154139698
CTD-2535P7.2	0.9112	-1.34818154139698
FBXL16	0.98857105058137	-2.27580140140092
RP11-248E9.4	0.9109	-1.34631794801782
RP5-1120P11.4	0.988537976451219	-2.27469809095516
AP000708.1	0.9108	-1.34569778814967
C1ORF192	0.9107	-1.34507814540307
RP11-122G18.5	0.9107	-1.34507814540307
RP11-122G18.8	0.9107	-1.34507814540307
RP11-47G4.1	0.9104	-1.34322230891813
OR4A11P	0.988306457540167	-2.26705141712016
OR4A12P	0.988306457540167	-2.26705141712016
RP11-460I19.2	0.9099	-1.34013948863953
AC114812.10	0.9099	-1.34013948863953
AC114812.5	0.9099	-1.34013948863953
RP11-616K22.2	0.9098	-1.33952445094349
RP11-156G14.6	0.9097	-1.33890991953416
RPL21	0.988166811212865	-2.26250245106141
SNORD102	0.9094	-1.33706935239798
AC092364.2	0.9094	-1.33706935239798
RP11-420K14.6	0.9094	-1.33706935239798
ZNF100	0.9094	-1.33706935239798
RP11-307F22.2	0.9094	-1.33706935239798
AC092850.1	0.9093	-1.33645683552389
RNA5SP376	0.9093	-1.33645683552389
RP11-495K9.3	0.9093	-1.33645683552389
RPS6P20	0.9093	-1.33645683552389
AC019080.1	0.9092	-1.33584481964752
MCL1	0.9091	-1.3352333037211
RP11-252K23.1	0.988111687662614	-2.26071962107354
RNU6-546P	0.9091	-1.3352333037211
KCNMB3P1	0.9091	-1.3352333037211
RN7SKP24	0.909	-1.33462228670019
AC007394.3	0.988082288435814	-2.25977170877398
RNU6-910P	0.9089	-1.33401176754365
TM4SF19	0.988071263725764	-2.25941676453974
TGM7	0.988056564112364	-2.25894394791391
PGAM1	0.988012465272163	-2.25752852008345
AKR7A2P1	0.9087	-1.33279221867548
SLC16A1	0.9087	-1.33279221867548
RP11-47J17.3	0.987957341721913	-2.25576557156292
RP1-287H17.1	0.987825045201311	-2.25156287131335
LINC00657	0.9079	-1.3279337317966
AC107079.1	0.9078	-1.3273286213619
TRBV26	0.9076	-1.32611985636159
RP1-30M3.5	0.9076	-1.32611985636159
RP1-30M3.6	0.9076	-1.32611985636159
AC021016.6	0.9075	-1.32551619980006
C2ORF62	0.9075	-1.32551619980006
SPATA2P1	0.9074	-1.32491302587217
WWC2-AS1	0.9073	-1.32431033358769
RNU4-90P	0.9071	-1.3231063900034
RP11-213H15.1	0.9071	-1.3231063900034
RN7SKP203	0.9069	-1.32190436118654
ZNF679	0.987560452160108	-2.24327485720444
GSTM3P2	0.9066	-1.32010489107429
FABP9	0.997706860309574	-2.8347413984714
PMP2	0.997706860309574	-2.8347413984714
EIF4A1P8	0.9064	-1.31890761510297
PITPNA-AS1	0.9064	-1.31890761510297
CTD-2151A2.2	0.9063	-1.3183096854592
CTD-2151A2.3	0.9063	-1.3183096854592
NDUFA5P12	0.9062	-1.31771222676614
AP000439.3	0.906	-1.31651871841826
RP11-690D19.1	0.9059	-1.31592266686373
RNU6-247P	0.987299534022255	-2.23525013178409
OR14I1	0.9056	-1.31413731134039
HCFC2P1	0.9053	-1.31235613482274
PFDN1	0.987189286921754	-2.23190221976877
EFTUD1P2	0.9051	-1.31117099305527
RP11-555J4.2	0.9048	-1.30939672578719
RNU6-275P	0.9046	-1.3082161671633
RP11-54J7.2	0.9046	-1.3082161671633
LRG_455	0.9045	-1.3076265709828
ROGDI	0.9045	-1.3076265709828
RP11-127I20.5	0.9045	-1.3076265709828
RNU6-881P	0.987005541754252	-2.22637734747924
RN7SL710P	0.9044	-1.3070374290141
HSPA5	0.986972467624102	-2.22539005245404
RABEPK	0.986972467624102	-2.22539005245404
SNORA74A	0.9041	-1.3052727193578
AL138930.2	0.9041	-1.3052727193578
AC074117.10	0.9041	-1.3052727193578
EIF2B4	0.9041	-1.3052727193578
SNX17	0.9041	-1.3052727193578
ZNF513	0.9041	-1.3052727193578
AC093668.2	0.986887944847051	-2.22287677418427
AC093668.3	0.986887944847051	-2.22287677418427
ALKBH4	0.997574563788972	-2.81677348419005
LRWD1	0.997574563788972	-2.81677348419005
MIR4467	0.986887944847051	-2.22287677418427
MIR5090	0.997574563788972	-2.81677348419005
POLR2J	0.986887944847051	-2.22287677418427
RASA4B	0.986887944847051	-2.22287677418427
RP11-514P8.8	0.986887944847051	-2.22287677418427
AC112249.1	0.9868695703303	-2.22233226290724
OR2A25	0.9038	-1.30351206524531
OR2A41P	0.9038	-1.30351206524531
RP11-700N1.1	0.997570888885622	-2.81628715447604
RP11-501J20.3	0.98682914639345	-2.2211366521778
ATF4P4	0.9037	-1.30292607761348
LRRC37A13P	0.9037	-1.30292607761348
RP11-667M19.5	0.9037	-1.30292607761348
AC092017.1	0.9037	-1.30292607761348
RP11-543B16.2	0.9037	-1.30292607761348
CTA-246H3.12	0.9036	-1.30234053704109
CTA-390C10.9	0.9036	-1.30234053704109
IGLVIVOR22-1	0.9036	-1.30234053704109
AC022861.1	0.9033	-1.30058658887304
LRG_100	0.9029	-1.29825419693462
RASGRP2	0.9029	-1.29825419693462
AC004985.12	0.986597627482397	-2.21434951327678
RPA2P2	0.9026	-1.296509526823
CTC-400I9.3	0.9024	-1.29534860234346
MTRNR2L13	0.9023	-1.29476879422086
AMMECR1LP1	0.997456966881771	-2.80153158343422
CCDC79	0.9022	-1.29418942104388
RP11-701P16.3	0.9022	-1.29418942104388
AL121985.1	0.9019	-1.29245390273652
RP11-733D4.2	0.9018	-1.29187626090427
MAML1	0.999838304252598	-3.59580378391718
PGD	0.901	-1.28727056310794
RN7SL721P	0.901	-1.28727056310794
LAMTOR1	0.9009	-1.28669676810892
RP11-2L8.1	0.9007	-1.2855504472599
RNA5SP219	0.9006	-1.28497791978749
RP11-469L4.1	0.99739081862147	-2.79323586013131
TMEM126A	0.9005	-1.28440581320546
MIR4465	0.9004	-1.28383412670845
WFDC10A	0.9003	-1.28326285949343
C4ORF17	0.99736509429802	-2.79006098646063
RP11-90K18.1	0.98595084449279	-2.19591104514451
LINC01096	0.99735774449132	-2.78915902273321
RPS10	0.9	-1.2815515655446
RP11-231E19.1	0.9	-1.2815515655446
RP11-767N6.7	0.8999	-1.28098196747332
TMEM69	0.8999	-1.28098196747332
RNU6-735P	0.8996	-1.27927566191257
OR8S21P	0.8996	-1.27927566191257
RP1-309F20.4	0.985778124035338	-2.19111112409761
RP11-10G12.1	0.8995	-1.2787077203199
RN7SKP238	0.8994	-1.27814019088493
RP11-93H12.4	0.8994	-1.27814019088493
SLC2A3P4	0.8993	-1.27757307282734
CTD-2313D3.1	0.8992	-1.27700636536905
RP11-759A9.1	0.985711975775037	-2.18928614898143
IFNA1	0.8992	-1.27700636536905
AC019100.3	0.8992	-1.27700636536905
GPR32P1	0.8992	-1.27700636536905
RNA5SP180	0.8989	-1.27530869884238
RP13-93L13.1	0.8989	-1.27530869884238
RP11-167N24.5	0.997284246424319	-2.78026191473622
RP11-849H4.4	0.8989	-1.27530869884238
RNU6-254P	0.8988	-1.27474362604468
AC002310.17	0.8988	-1.27474362604468
AC002310.7	0.8988	-1.27474362604468
RP11-146F11.5	0.8988	-1.27474362604468
ZNF688	0.8988	-1.27474362604468
ZNF785	0.8988	-1.27474362604468
AP1AR	0.997276896617619	-2.77938420104591
TMEM9B	0.8988	-1.27474362604468
ZNF317P1	0.985583354157786	-2.18575831899248
PGLS	0.999386291140543	-3.23243100535857
AC018878.3	0.985381234473533	-2.18026895274167
RP11-468N14.6	0.8979	-1.26967618291719
AC092646.2	0.8975	-1.2674344169169
RP11-390G14.1	0.8975	-1.2674344169169
RNA5SP384	0.985186464595981	-2.17504064348231
FDXR	0.8972	-1.26575726315208
AC012485.2	0.8971	-1.26519900239286
MTRNR2L12	0.8971	-1.26519900239286
RNU6-1094P	0.8971	-1.26519900239286
RPL18AP8	0.8971	-1.26519900239286
RP11-6K23.1	0.897	-1.26464113566108
NEUROD4	0.8969	-1.26408366222753
AC092038.2	0.8969	-1.26408366222753
RP11-405P11.1	0.98511296652898	-2.17308305328416
RP11-340F16.1	0.8966	-1.26241359445469
RP11-313F23.5	0.8964	-1.26130216915299
AC099540.1	0.8964	-1.26130216915299
RP11-758I14.3	0.984910846844728	-2.16774220575658
RN7SKP21	0.8959	-1.25853040031275
RP3-355L5.5	0.8959	-1.25853040031275
MS4A8	0.8958	-1.25797720560779
AIMP1P1	0.8958	-1.25797720560779
RN7SKP142	0.8958	-1.25797720560779
ARL14	0.8957	-1.25742439560686
CTC-325J23.3	0.984807949550927	-2.16504680726071
RP11-782E2.2	0.8955	-1.25631992690541
CYP2U1	0.984756500904026	-2.16370498491409
RP11-286E11.2	0.984756500904026	-2.16370498491409
FOXD2	0.8954	-1.25576826680389
FOXD2-AS1	0.8954	-1.25576826680389
PRMT10	0.8951	-1.25411557513053
TMEM184C	0.8951	-1.25411557513053
RP11-856M7.2	0.984653603610225	-2.16103296876389
RP1-92C8.2	0.8948	-1.25246630185396
RP3-333A15.1	0.8946	-1.2513686762642
AC073551.1	0.984524981992974	-2.15771449844736
AC079163.1	0.984521307089623	-2.15762003344879
RPL37P10	0.8944	-1.25027255623358
AC008731.1	0.8943	-1.24972505910244
AC022400.2	0.8941	-1.24863118722364
RMRPP1	0.8941	-1.24863118722364
RP11-485C11.1	0.8938	-1.24699317526455
AC092841.1	0.8938	-1.24699317526455
RP11-93K7.1	0.98422731482162	-2.15012447196471
RP1-300I2.2	0.8935	-1.24535850227512
SLPI	0.8935	-1.24535850227512
RP11-380M21.2	0.8933	-1.24427056640247
LRRC66	0.996846932925664	-2.73142369761691
AC092933.3	0.8931	-1.24318410126376
RN7SKP193	0.8929	-1.2420991016089
AC008536.1	0.8929	-1.2420991016089
AC074212.3	0.984036219847418	-2.14531637275067
RP11-159H3.1	0.8928	-1.24155714970496
RP1-288H2.2	0.8928	-1.24155714970496
MIR486	0.996810183892164	-2.72760307681659
RP11-930P14.1	0.999276044040042	-3.18492567204169
GS1-251I9.4	0.999265019329992	-3.18054928277939
RP11-18O11.1	0.8927	-1.24101556221592
RP11-18O11.2	0.8927	-1.24101556221592
LINC00672	0.8927	-1.24101556221592
RFPL4AP3	0.996773434858663	-2.72382186107883
AL590874.1	0.8923	-1.238852843467
AC092071.1	0.8916	-1.23508196701147
PROCA1	0.8916	-1.23508196701147
RAB34	0.8916	-1.23508196701147
SUPT6H	0.8916	-1.23508196701147
C8ORF82	0.8915	-1.23454470241787
LRRC14	0.8915	-1.23454470241787
LRRC24	0.8915	-1.23454470241787
POLB	0.983613605962163	-2.13485583197798
RPL5P23	0.8915	-1.23454470241787
HSPE1P10	0.8915	-1.23454470241787
CLUHP3	0.8913	-1.23347124096181
CTD-2358C21.2	0.8913	-1.23347124096181
CTD-2358C21.3	0.8913	-1.23347124096181
CTD-2358C21.4	0.8913	-1.23347124096181
CES1P1	0.983569507121963	-2.13377765616951
HMGB3P9	0.8912	-1.23293504284829
PSMA2P1	0.983554807508563	-2.13341881479989
RP11-777F6.3	0.983554807508563	-2.13341881479989
C5ORF55	0.983521733378412	-2.13261242466445
PRKRIRP3	0.891	-1.23186370873498
PARD3-AS1	0.891	-1.23186370873498
RP11-685N10.1	0.983481309441562	-2.13162871621742
NDUFA5P4	0.983466609828161	-2.1312715149111
AC084809.3	0.8908	-1.23079378663872
AC064853.2	0.983407811374561	-2.12984542238676
RNU6-959P	0.8905	-1.22919154022989
AL117209.1	0.8905	-1.22919154022989
RNU6-1316P	0.8905	-1.22919154022989
RP11-579E24.2	0.8904	-1.22865815876829
RP11-175G14.2	0.8902	-1.22759244319411
RP11-90B22.1	0.8901	-1.22706010786614
RP11-60A8.2	0.983249790530509	-2.12603411643976
MIR613	0.89	-1.22652812003661
RN7SL308P	0.8897	-1.2249342355091
AC010492.2	0.8896	-1.22440363165159
CTB-83J4.1	0.8896	-1.22440363165159
AC011899.10	0.8894	-1.22334345682677
RP1-53C18.3	0.996552940657661	-2.70191595352642
RP11-421E14.2	0.8892	-1.22228465522367
EBLN1	0.8891	-1.22175576789908
PFN3	0.8889	-1.22069901725486
AC099522.2	0.982863925678755	-2.11685508450873
AC004448.5	0.8886	-1.21911644249958
CTB-187M2.1	0.8886	-1.21911644249958
RPS2P46	0.8886	-1.21911644249958
ENSAP2	0.8886	-1.21911644249958
RP11-58G13.1	0.982823501741904	-2.11590372559226
HNRNPUL2	0.982816151935204	-2.11573095683223
HNRNPUL2-BSCL2	0.982816151935204	-2.11573095683223
TTC9C	0.8886	-1.21911644249958
ZNF32	0.8885	-1.21858959556766
ZNF32-AS1	0.8885	-1.21858959556766
ZNF32-AS2	0.8885	-1.21858959556766
AC017081.2	0.8885	-1.21858959556766
RP11-889L3.4	0.8885	-1.21858959556766
RP11-231C14.6	0.8883	-1.21753691519695
KRT8P45	0.8882	-1.21701108060115
UBA5	0.982639756574402	-2.11160332832242
RP11-333O1.1	0.8877	-1.21438694051105
RP1-118J21.24	0.8877	-1.21438694051105
RP1-118J21.25	0.8877	-1.21438694051105
OR5T1	0.8876	-1.21386311506777
BPGM	0.99915477222949	-3.13983060124798
USP33	0.982507460053801	-2.10853104991313
