gene	p
RP11-797D24.3	0.9203
RTP3	0.9202
TXNP1	0.99100507313875
AC118463.1	0.9201
OR8I1P	0.92
RP11-449L23.3	0.92
RNU7-130P	0.92
MIR4783	0.9199
RP11-506M13.3	0.9198
RP5-1180E21.4	0.9198
ST13	0.9197
RP11-118G23.1	0.9197
RP11-397O8.7	0.9196
RP1-179N16.3	0.9195
IGHV3-65	0.9195
IGHVII-65-1	0.9195
AC107025.1	0.9195
RP11-610J23.1	0.9191
AC006445.6	0.919
OPN1SW	0.9189
RNU6-998P	0.9189
FAM20C	0.990705242243375
AC092463.1	0.9187
CTD-3195I5.3	0.9186
RP11-779P15.2	0.9186
CDC42P4	0.9186
SETP20	0.9186
RP11-331F4.1	0.998624775626547
CTB-147C22.3	0.9183
TAS2R38	0.918
RP11-555G19.1	0.9177
GOT2	0.9175
AC140132.1	0.9174
AC009695.1	0.9172
FOXN3-AS2	0.9172
GRK5-IT1	0.917
RN7SL749P	0.917
BTF3P9	0.9169
SPAST	0.990305467716208
RNU6-893P	0.990293474480393
RP11-708L7.9	0.990293474480393
TCTE1	0.998556813956928
FADS6	0.9169
ITPKB-AS1	0.9167
ITPKB-IT1	0.9167
SRGNP1	0.990217517320231
OR5AN2P	0.9165
TSPAN10	0.9165
HUS1B	0.9164
INSL3	0.9164
PCDHB10	0.9164
TAS2R13	0.990089589471538
AC068831.11	0.9162
FGFBP3	0.9158
RP11-402D21.2	0.9158
RPL32P1	0.989977652603931
SNOZ247	0.9156
ENTPD2	0.9156
RP11-229P13.15	0.9156
RP11-229P13.22	0.9156
RP11-675M1.2	0.989909690934313
RP11-886P16.6	0.9152
NOL8	0.9152
DCK	0.9152
RP11-483C6.1	0.9152
ABCF2P2	0.915
RP11-354O24.1	0.9148
PRUNEP1	0.9148
NAV2-AS1	0.989729792397088
DPPA4	0.989681819453828
RNU7-53P	0.9145
RP11-959F10.4	0.9144
SNORD13	0.9143
CFL1P5	0.9142
AL135998.1	0.9142
RP11-264K23.1	0.9142
RP11-616M22.3	0.9142
EREG	0.989601864548395
CTC-394G3.1	0.989557889350406
TSPAN3	0.9139
SLC20A1	0.99836891992916
MIR4704	0.9137
MRPS26	0.9137
AC112721.2	0.989449950228071
RP11-297M9.2	0.9133
C4BPAP1	0.9131
RP11-164O23.7	0.9131
AL391152.1	0.989361999832095
EXOC5	0.989361999832095
ZIC4-AS1	0.9131
HMGB1P20	0.913
RPS29P20	0.913
RP11-10D7.5	0.9129
PIPSL	0.9128
CTD-2201E18.2	0.9127
RP11-846F4.11	0.9125
FCF1P7	0.989210085511771
ERGIC3	0.98908615540835
RPL36P4	0.9119
RP3-434P1.6	0.9117
AC013404.1	0.9117
RNU6-736P	0.9116
AC005094.2	0.9115
NGB	0.9115
AC004987.10	0.9114
AC004987.9	0.9114
PHKBP1	0.998240992080467
POLR1C	0.988906256871125
RP3-337H4.9	0.9112
YIPF3	0.9112
RP11-73M18.10	0.9107
RP11-73M18.7	0.9107
RP11-73M18.8	0.9107
RP11-197P3.1	0.9107
MRPL40P1	0.988766335786616
HMGB1P18	0.9106
RP11-374A22.1	0.9105
SNORD91A	0.9105
SNORD91B	0.9105
TSR1	0.9105
IFNL4	0.9105
MSRB1P1	0.9105
RP11-811I15.1	0.9105
RP1-102E24.8	0.9103
AC073587.1	0.988670389900096
GRK6	0.98865439891901
RN7SL346P	0.91
RN7SL160P	0.988626414702108
C11ORF57	0.91
TIMM8B	0.91
RP11-319F12.2	0.9098
ANKRD10-IT1	0.9098
RNU6-1093P	0.9097
RPS12P21	0.9092
RNU6-160P	0.9092
HOXB8	0.9089
SLC5A5	0.9088
RP11-247L20.3	0.988282608608745
AC006499.3	0.9086
RNA5SP496	0.9086
MIR4517	0.9085
NFATC2IP	0.9085
RP11-264B17.2	0.9085
RP11-699F16.2	0.9083
RNU1-150P	0.9083
CTRC	0.98817466948641
FKBP7	0.908
CTD-2206N4.1	0.9079
RBMS3-AS2	0.988046741637716
OR8D1	0.987922811534295
RP11-21L1.1	0.9073
RNA5SP218	0.9072
LRRFIP1P1	0.987874838591035
CNBP	0.907
HCG4	0.907
HLA-V	0.907
CTD-3074O7.12	0.907
ZDHHC24	0.907
EIF4BP3	0.987770897213971
SNRNP40	0.9068
ZCCHC17	0.999660191651908
AC016559.1	0.9068
CTC-422A18.2	0.9068
RP11-564C24.1	0.9067
SNORA16	0.9067
SNOR442	0.987706933289625
NSUN3	0.9065
RBBP4P2	0.9065
OR5H1	0.9064
COX20	0.9062
RNU6-103P	0.9061
RP11-247I13.11	0.906
RP11-15H20.3	0.906
AC091652.2	0.906
FASTKD5	0.906
RPS10P20	0.9059
REG1P	0.987519039261856
CTB-164L20.1	0.9059
RNA5SP350	0.9057
RP11-144G7.2	0.987467068573325
FIBIN	0.9057
RN7SKP12	0.9056
CARD9	0.9056
LRG_178	0.9056
RP11-251P6.1	0.99788919049656
AC097639.8	0.9053
CTD-2350C19.1	0.9053
OR13A1	0.997861206279658
RPS7P15	0.9052
RP11-89M20.2	0.997853210789115
C8ORF44	0.9051
C8ORF44-SGK3	0.9051
AC104698.1	0.905
RP11-20J1.1	0.905
C19ORF18	0.9048
SH3GLB2	0.98723919709284
RP11-993B23.1	0.987183228659036
GS1-120K12.4	0.9044
RNU6-718P	0.9042
CTC-359M8.3	0.904
RP11-207C16.4	0.904
AL356458.1	0.9036
RPL5P4	0.9036
ZMYM4	0.986991336885996
RP4-592A1.4	0.9036
RP11-424C20.2	0.9035
TGIF2P1	0.9034
RNU6-349P	0.997785249119497
RP11-810P12.6	0.9034
SELV	0.9033
LINC00485	0.9033
CELA2A	0.9031
MIR4280	0.903
AC007461.2	0.986767463150783
RNA5SP198	0.9027
RP11-1365D11.1	0.9027
AC018755.1	0.9027
AC018755.17	0.9027
RN7SL113P	0.98673548118861
RNU7-162P	0.9027
CTD-2647E9.1	0.9026
MMP11	0.9025
WDFY3-AS1	0.9025
RNA5SP173	0.9025
RP11-655G22.1	0.9023
IGHV3OR15-7	0.9023
RN7SL612P	0.9021
RP11-120E13.1	0.902
AL020993.1	0.902
RNU6-505P	0.9019
RP11-117L6.1	0.9019
RP11-546B8.5	0.9019
CTD-2017C7.1	0.9019
NXT1P1	0.9019
RP11-723C11.2	0.9018
RP11-637A17.2	0.9018
SFTA1P	0.9018
LINC00426	0.99769729872352
AP000345.2	0.9017
RP11-345L23.1	0.986439648038506
RN7SKP98	0.9015
RP3-337D23.3	0.9014
RP11-1008C21.2	0.9014
UBALD2	0.986355695387801
RP11-14C22.6	0.9013
MAFA	0.9013
RP11-909N17.3	0.9013
CTD-2272D18.1	0.986335706661443
RP11-274J16.5	0.901
MIR5681A	0.9009
FAM71E2	0.9008
RNU6-145P	0.9007
NDUFA4P2	0.9006
CTD-2263F21.1	0.9006
RPS15AP3	0.9005
AL590085.1	0.9004
CD55	0.9004
LRG_127	0.9004
RP11-1070A24.1	0.9003
F2RL1	0.9002
C14ORF1	0.9001
CTC-548K16.6	0.9001
RP11-345I18.4	0.9
WI2-87327B8.1	0.9
GBX2	0.8999
RP11-324L17.1	0.985899952426831
RP3-415N12.1	0.98589595468156
RP11-9M16.2	0.8996
RNU1-78P	0.8995
RP11-45K10.2	0.8995
CHCHD1	0.8994
FUT11	0.8994
RP11-348H3.5	0.8994
RBM43	0.985804006540311
AL049798.1	0.8993
RP11-102M11.2	0.8992
CNN2P12	0.8991
GXYLT1P1	0.8991
RP11-127L21.1	0.8991
OR51G2	0.985744040361236
PRPF38AP2	0.8991
RP11-556G22.1	0.899
CCL2	0.8989
RP11-466F5.9	0.8987
OR2AT4	0.8986
RPL19P1	0.8986
RN7SKP173	0.8985
DEFB129	0.8984
IFIT1P1	0.8983
ANKRD13B	0.8982
RP11-68I3.7	0.8982
MIR4500	0.8982
TFB2M	0.997501409205208
RNU6-1098P	0.8981
FAM71D	0.8981
RP11-125H8.1	0.8981
SYCE1L	0.8981
AF038458.3	0.8979
LRFN3	0.8979
LSM3P3	0.8977
AC012313.1	0.8975
CTD-2619J13.13	0.8975
OR8L1P	0.8975
RP11-420K10.1	0.8974
KRT18P24	0.8973
RP5-891H21.5	0.985232328966463
HSPB1	0.985220335730648
LRG_248	0.985220335730648
RP11-366M4.17	0.8971
RNU2-36P	0.897
KISS1	0.8969
AC096534.1	0.8969
RP1-297M16.2	0.8969
RNU6-356P	0.8968
MIR1258	0.8968
AC095067.1	0.8963
CTB-1048E9.7	0.98498446875962
RP4-673D20.4	0.8962
CTD-2072I24.1	0.896
RP11-119H12.4	0.896
AC093004.1	0.8959
KCNF1	0.8958
SNORA5	0.8958
AC084290.2	0.8957
PPIA	0.8957
SLITRK1	0.984832554439296
RP11-231D20.2	0.8954
LRG_100	0.8954
RASGRP2	0.8954
TMEM129	0.984760595024406
RP11-292E2.1	0.8952
RP11-292E2.2	0.984728613062233
RP11-157E16.1	0.984716619826418
SPINK8	0.8951
COX7C	0.895
MIR3607	0.895
DEPDC7	0.895
CTC-529P8.1	0.99726554223418
RP11-150O12.2	0.8948
RPS7P6	0.8947
RPL35P8	0.997229562526735
KB-1615E4.3	0.8946
CCR4	0.984524728053378
TTC34	0.8944
RP11-55L4.2	0.8943
AC108448.2	0.984488748345933
AC008155.1	0.8943
RP3-354J5.3	0.8942
RPL12P34	0.8942
RP11-628E19.2	0.8941
RNU6-713P	0.894
TIMM9P1	0.8939
RP3-436N22.3	0.984324840789795
AP005271.1	0.984296856572893
RP11-675F6.3	0.8938
MIR661	0.8937
AC004893.11	0.8936
ATP5G1P7	0.8936
HMGB1P42	0.8936
LINC00456	0.8935
DDX51	0.997101634678042
RP4-710M16.2	0.8933
RP1-104O17.3	0.8932
CACNA1C-IT1	0.8932
OR6K5P	0.8931
AC008940.1	0.8931
RP4-604G5.1	0.99707365046114
RP11-32I2.1	0.8928
PRR21	0.8928
RP11-7F18.1	0.8926
AC007365.4	0.8926
MIR4705	0.8926
RP11-42O15.2	0.997045666244238
CTD-3220F14.2	0.8924
ZNF439	0.997009686536793
SNORA69	0.8922
RP11-313P18.2	0.8921
ZNF123P	0.892
COA4	0.8919
HM13	0.8919
MSNP1	0.8918
RNA5SP220	0.8918
MIR31	0.8917
AP003774.1	0.8917
RP11-542E6.3	0.8911
OR10H2	0.8909
AC114969.1	0.8909
NACAP5	0.8909
TAGLN2P1	0.8909
AC104777.3	0.8909
AC079466.1	0.983409357122583
CTD-2275D10.2	0.983349390943508
MIR4781	0.8906
TMEM59	0.8906
LRG_80	0.8903
LRRC8A	0.8903
VIL1	0.8903
KATNBL1P3	0.8903
AL133228.1	0.983265438292803
RPL35AP22	0.983261440547531
ASNSP3	0.8902
RP11-277P12.10	0.8902
HTATSF1P2	0.98323345633063
RP1-90J20.12	0.98323345633063
AC092849.1	0.8902
NYAP1	0.983225460840086
TSC22D4	0.8902
AC128709.4	0.8901
RNA5SP177	0.8901
RNMTL1P1	0.8899
CCDC140	0.983133512698838
AC079776.3	0.8899
AC090673.1	0.8898
RP11-366L20.2	0.8898
WISP1-OT1	0.999356363011262
SRCRB4D	0.983097532991393
RP11-38G5.3	0.8896
RP11-335L23.2	0.8896
MIR548AR	0.8896
HMGB1P5	0.8895
LRG_44	0.98301757808596
CTD-2313J17.1	0.983009582595416
CTD-2561B21.11	0.8893
RPS24P17	0.8891
ATP5J2P6	0.889
HSFY1P1	0.982893647982538
NELFCD	0.8887
LINC00648	0.8887
AC093680.1	0.8886
AC009263.2	0.8885
NIFKP3	0.982765720133845
RP11-444J21.2	0.8885
MIR597	0.8885
PPIAP11	0.8884
RNU7-54P	0.8881
RP11-22A3.1	0.8881
C9ORF41	0.982629796794608
RP11-197P3.5	0.982629796794608
MIR1910	0.888
RP11-568J23.4	0.888
RN7SL130P	0.99668986691506
RPA2P2	0.888
CTD-2296D1.5	0.8879
OXGR1	0.8879
RP11-19G24.2	0.8878
RN7SKP207	0.8878
RP11-481E4.1	0.8877
RNU6-1340P	0.8875
KIAA0586	0.99983209469859
OR8J1	0.8874
RPL5P29	0.8874
RP11-412B14.1	0.8872
MIR4634	0.8872
RP11-3B7.1	0.8872
OR2A13P	0.8871
PCDH9-AS3	0.98232197040869
AP000487.4	0.887
STATH	0.982242015503256
ADAD1P2	0.8868
RP11-60I3.4	0.8866
RP11-413N13.1	0.8866
RN7SKP126	0.8865
ARHGAP22-IT1	0.8865
RP11-332H21.2	0.8864
PDCL3	0.8864
CTC-379B2.4	0.8864
RGS9BP	0.8864
AL590684.1	0.8858
WHSC1	0.8858
RP11-645C24.4	0.8856
TRMT61B	0.8854
RNU1-84P	0.8853
RP11-867G23.9	0.8853
TNFRSF4	0.8853
RP11-19P22.5	0.8852
RP11-19P22.7	0.8852
AL590714.1	0.8851
APOA2	0.8851
RNU6-527P	0.885
ZNF440	0.8849
CTD-2017C7.2	0.8848
RNA5SP204	0.8848
RP11-181K3.4	0.8848
RP11-95O2.5	0.8846
DKKL1	0.8845
TEAD2	0.8845
RP11-137F15.1	0.8845
SUPT4H1	0.996374045038598
RP11-748H22.1	0.9815304168449
NACA3P	0.8843
RP11-366M4.6	0.981494437137454
CTD-2283N19.1	0.8843
FBXO38	0.8843
C5ORF15	0.981478446156368
RP11-342M21.2	0.8842
AC011410.1	0.8842
THUMPD1	0.8842
RP11-506E9.3	0.884
AL390036.1	0.996322074350067
RP11-526P6.1	0.8837
RNU6-457P	0.8836
MAS1LP1	0.8836
RP11-612B6.2	0.981310540854958
MRPL22P1	0.8835
RP11-56B16.4	0.8834
RP11-56B16.5	0.8834
LINC00382	0.8833
CTB-78H18.1	0.8832
CTD-2553C6.1	0.8832
SAMD10	0.8831
HMGB1P45	0.8831
RP11-453D21.1	0.8828
RP11-2L8.1	0.8828
LCTL	0.981046689667028
AC013436.6	0.8827
VN1R5	0.8826
CTC-287O8.1	0.8823
RP11-66B24.8	0.8823
RP11-402J6.2	0.8822
RP11-527J8.1	0.8821
AC026202.1	0.8817
AC012181.1	0.8817
AF131216.5	0.8817
PRSS42	0.8816
KRT18P32	0.8814
LINC01139	0.8814
AC024896.1	0.8814
NDUFA11	0.8814
RP11-84H6.1	0.8813
RN7SL761P	0.8813
RP11-244J10.1	0.8813
CTB-88F18.3	0.8813
FBN1	0.999792117245873
RP11-466A19.3	0.8812
AL591925.1	0.8812
PSMB11	0.8811
CELF6	0.8811
RP11-296C13.1	0.881
RNU6-535P	0.881
CTC-360G5.8	0.8809
MRPS12	0.8809
SARS2	0.8809
CTC-453G23.8	0.8809
MIR578	0.996046229926322
RP4-534N18.2	0.8808
RP11-325L7.1	0.8807
RP11-325L7.2	0.8807
RP11-98H4.4	0.8805
COPB1	0.8804
RNU6-1013P	0.980279122574868
RAD51AP2	0.8804
CRYZP2	0.8804
AC097713.5	0.8804
RP11-434C1.3	0.8804
RNU6-818P	0.8803
RNU6ATAC31P	0.8803
RP11-395I6.1	0.8803
RP5-1136G13.2	0.8803
MIR1284	0.8802
EMX1	0.8802
NKD2	0.8802
RP11-43F13.4	0.8802
CYCSP38	0.8797
AC004920.2	0.8796
RP11-1260E13.1	0.8796
C5ORF58	0.8795
LYZL6	0.979927320990961
AL035406.1	0.8795
RP11-4G2.1	0.8794
IFNA6	0.8793
CTB-147C22.9	0.995862333643825
KLK7	0.8793
AL591516.5	0.8793
RP11-459F6.3	0.8791
RP11-683L23.1	0.8791
TMEM212-IT1	0.879
RP11-44F14.8	0.8789
RP11-161I2.1	0.979739426963193
AC012353.1	0.8787
RP11-454K7.1	0.8786
RP11-454K7.3	0.8786
RP11-325D15.2	0.8786
KRT16	0.8785
RP11-587P21.3	0.979635485586129
PIDD	0.8784
RPLP2	0.8784
SNORA52	0.8784
SLC25A25	0.995734405795132
RN7SL851P	0.8781
RP11-3B7.7	0.979439596067818
AC002486.3	0.979419607341459
RP11-425E13.1	0.8778
C2ORF53	0.8778
RP1-273G13.2	0.8778
SUCLA2-AS1	0.8777
AC104441.1	0.8776
RP11-679B17.2	0.8776
CTC-360P9.5	0.8776
CTD-2370N5.3	0.8776
EVI2A	0.8776
RRAS	0.979303672728581
AC007192.6	0.8775
EEF1GP4	0.8775
PSMC1P7	0.8775
SNORD111B	0.8773
RP11-203M5.2	0.979251702040049
RNU6-613P	0.8772
RP1-232L24.2	0.8772
IRX1P1	0.877
RP11-317O24.1	0.877
RP11-112L7.1	0.8767
AC004112.5	0.979047817031194
AC004112.7	0.979047817031194
MTND5P8	0.979047817031194
RP11-849F2.4	0.8766
AL096677.1	0.979011837323749
NXT1	0.8765
RP3-322G13.5	0.8765
RP3-322G13.7	0.979011837323749
OR5AK1P	0.8764
NOS2P1	0.978983853106848
RP5-1139B12.2	0.8763
RPL39P29	0.8763
PHF7	0.8762
GAPDHP34	0.8761
TCEAL4P1	0.8761
RP11-298O21.7	0.876
RP11-79D8.2	0.8758
BCAT2	0.995526523041005
SLMO2P3	0.8756
RP11-394B5.2	0.8754
RPS26P3	0.8753
RP11-85G21.1	0.8752
RPS7P1	0.875
RP11-158L12.5	0.875
AL645944.1	0.8748
ACAD8	0.8747
LRG_448	0.8747
UBE2Q2P10	0.8747
CTB-32O4.2	0.978524112400606
RNU6-248P	0.8746
TRIAP1P1	0.8745
PCDHB13	0.8745
MIR4680	0.8744
RP11-98I9.4	0.8743
RNU6-1055P	0.978380193570826
AC000110.1	0.8742
ANKRD34A	0.8741
POLR3GL	0.8741
CCNB1IP1	0.978324225137023
SNORD126	0.8741
FANCE	0.978276252193763
LRG_498	0.978276252193763
RNU6-117P	0.8739
NFKBID	0.8739
RN7SL402P	0.8739
ZNF317P1	0.8737
RP1-207H1.2	0.8736
GCSAML-AS1	0.8735
RP11-295P9.12	0.8735
MIR4640	0.8734
AC006534.2	0.8734
BPTF	0.995278662834162
CTC-265F19.2	0.8733
C12ORF44	0.978064371694364
OR6B1	0.8732
USP33	0.873
MIR4277	0.873
NUP210	0.873
CLK4	0.8729
ACBD4	0.977884473157139
RN7SL659P	0.8727
GAPDHP72	0.8727
OR8B10P	0.8725
MAP4K1	0.8725
RP11-70J12.1	0.977796522761163
KRT8	0.995174721457098
DHRS7C	0.8723
AC055736.1	0.8721
RP11-373D23.3	0.872
RP11-364B6.1	0.977696579129371
RP11-364B6.2	0.872
RP11-296L22.7	0.872
PTDSS2	0.995142739494925
RP13-317D12.3	0.872
AC009987.1	0.8719
RP11-473E2.3	0.977632615205024
DENR	0.8718
RN7SKP118	0.8718
RPL7AP6	0.977612626478666
AC079305.10	0.977540667063776
MIR3128	0.8716
FGF14-AS1	0.8715
OR5H7P	0.8715
CTD-2526L21.3	0.8715
RNU6-752P	0.8715
TEX30	0.8715
AC007179.1	0.8714
RP11-335O4.3	0.8714
RP11-132A1.3	0.8713
RP11-84D1.2	0.8712
AC005624.2	0.871
GAPDHP41	0.871
RP11-107P7.1	0.871
RP11-121C2.2	0.8709
RP11-397E7.4	0.8708
PDE4A	0.8708
TRAJ3	0.8706
TRAJ4	0.8706
TRAJ5	0.8706
TRAJ6	0.8706
G6PC3	0.8706
LRG_182	0.8706
RP11-403N16.3	0.8705
NPM1P39	0.8704
SNRPEP7	0.8704
IFNE	0.8704
AL163760.1	0.8703
PRSS16	0.8703
CIDEB	0.8702
LTB4R2	0.8702
NOP9	0.8702
RP4-800M22.4	0.8702
TRIM49B	0.8702
AC004461.4	0.8702
RNU6-1236P	0.977012964687916
GS1-69O6.1	0.8701
RP11-521J24.1	0.87
OR51F1	0.8699
AC107399.1	0.8698
TAS2R39	0.8696
GSX1	0.8696
RP11-486B10.4	0.8695
KRT18P36	0.8695
RP11-146G7.2	0.976849057131778
ATP8A2P2	0.8693
RP11-27G22.1	0.976773099971616
RP11-22N12.2	0.8693
RP11-366M4.15	0.8692
TRIM60	0.976741118009443
GUSBP2	0.8691
AC092839.4	0.869
DMC1	0.976653167613466
MIR154	0.8689
MIR496	0.8689
AC083863.5	0.8688
RP11-103G8.1	0.8687
MIR609	0.8687
RP11-428P16.2	0.8687
RP11-350D17.2	0.8686
PROSP	0.8686
ING3	0.8686
RNA5SP240	0.976525239764773
RP11-264E20.1	0.976517244274229
C7ORF60	0.8686
AC009133.12	0.8684
AC009133.20	0.8684
RP11-107N7.1	0.8684
ZNF782	0.8683
RP11-621L6.2	0.8683
CTB-193M12.1	0.8679
AC093698.2	0.8679
RNA5SP116	0.8679
RP11-13A1.1	0.8678
POLRMT	0.8676
ZSCAN1	0.976165442690323
AL163952.1	0.8674
RP11-57P19.1	0.8673
SPG21	0.976025521605814
RP11-110G21.2	0.8669
RP1-170O19.21	0.994694992024498
CYP26A1	0.975925577974023
AC016735.1	0.975917582483479
EEF1B2P4	0.8666
RPS29P13	0.8666
RNA5SP265	0.8665
TUBD1	0.975821636596959
AC023237.1	0.8664
CTC-513N18.6	0.8664
CTU2	0.8663
RP5-1120P11.4	0.8663
RP11-30K9.7	0.8663
RP11-615I16.1	0.8661
RP11-25B7.1	0.866
RPL7	0.994619034864337
HYALP1	0.866
SCGB1C1	0.8659
MKNK2	0.8658
TRAPPC6A	0.8657
RP11-264L1.4	0.994595048392707
CA3	0.994571061921076
AC024704.2	0.8655
RP11-109D9.4	0.8654
RP11-134K13.2	0.975185995098764
RP11-298P3.4	0.8646
AC097724.3	0.975138022155504
RP11-1152H14.1	0.8642
RP11-133L19.2	0.8642
AC024610.1	0.8641
RP11-98D18.15	0.8641
RP11-98D18.7	0.8641
RP5-1057I20.2	0.974922143910834
RSL24D1P6	0.8639
TM9SF4	0.8639
THAP5P1	0.8639
RNU6-1007P	0.8639
C1ORF131	0.974854182241216
SEC61A2	0.994347188185863
OR51F3P	0.8635
RP11-401E9.3	0.8635
RP11-114N19.5	0.8632
RPL17P3	0.8632
RAPSN	0.8632
RNU6-1302P	0.8632
RP11-356M20.3	0.974558349091113
TMUB1	0.8628
RP11-343K8.3	0.994227255827713
RNA5SP128	0.8627
PDCD2L	0.994211264846626
RP11-618P17.4	0.974414430261333
ADRB1	0.8627
NOM1	0.974366457318073
CACNB3	0.974354464082258
RP3-419C19.2	0.99417128739391
RP3-419C19.3	0.99417128739391
ZNF865	0.8622
RN7SL28P	0.8621
RPL32P9	0.8621
RP11-501J20.5	0.974122594856501
VDAC1P7	0.8621
RP11-1112J20.2	0.8621
RPS19P6	0.862
RP11-90K17.2	0.8619
RPS15AP24	0.8619
RN7SL666P	0.8618
AC022182.2	0.8614
RP11-488C13.4	0.8613
RPL13P2	0.973830759451669
DNALI1	0.8612
AC108004.3	0.8612
RP11-10K17.6	0.8612
PHBP3	0.8611
RNU7-106P	0.861
RP11-220I1.2	0.861
RP11-67P15.1	0.973714824838791
CST7	0.973670849640803
RP11-101E7.2	0.8606
RNA5SP191	0.8606
AC009892.10	0.8605
IFRD2	0.8605
LSMEM2	0.8605
RP11-383M4.6	0.973566908263739
SPATA31D2P	0.973566908263739
METTL7B	0.8602
RP11-421P23.1	0.8602
RP5-1011O1.3	0.973438980415046
RP13-270P17.1	0.8601
RP11-617J18.1	0.8601
PA2G4P2	0.86
DUT	0.8599
RP11-154J22.1	0.8599
AC091321.1	0.8598
C20ORF85	0.8598
SYT14L	0.8598
RP11-396J6.1	0.8597
RNA5SP459	0.973295061585266
RP11-909M7.3	0.8595
SNORD114-23	0.8595
SNORD114-24	0.8595
SNORD114-25	0.8595
SNORD114-26	0.8595
RP11-297P16.4	0.8595
RN7SL87P	0.8595
CRY1	0.8594
AC090825.2	0.973175129227116
RP11-419L4.1	0.993827481300547
AC022210.2	0.8591
RP11-830F9.5	0.973087178831139
DGAT2	0.8587
RP11-535A19.1	0.8587
RP11-535A19.2	0.8587
KLHL18	0.8587
RP11-720D4.3	0.8587
PROCA1	0.8587
AC019118.3	0.8587
RP11-8L8.2	0.8586
ZNF890P	0.8585
RP11-429P3.5	0.8584
HSA-MIR-1253	0.8582
MIR1253	0.8582
RN7SL605P	0.8582
POLHP1	0.8582
RP11-178L8.7	0.8582
LL22NC03-32F9.1	0.972679408813429
RNY3P1	0.8579
RNU6-680P	0.8578
AC015726.1	0.8577
GRK1	0.8576
MRPL49P1	0.8575
BCRP9	0.972479521549846
RN7SL174P	0.8574
KRTAP5-3	0.972459532823488
CYB5B	0.993583618838975
CTD-2026K11.2	0.8572
RNU6-843P	0.8571
GJD4	0.857
RP11-425A6.5	0.857
LAMTOR2	0.857
LRG_81	0.857
AC069227.1	0.857
IGLC5	0.8569
AC005606.15	0.8569
ZNF598	0.8569
RP11-503G7.1	0.8566
RP11-503G7.2	0.8566
EMX2	0.8566
AC017081.2	0.8562
RPS15AP18	0.8561
RP11-45A12.2	0.998336937966987
ANKRD34C	0.8559
MNDA	0.8559
RP4-675G8.2	0.971991796626703
RP11-326C3.2	0.8556
RP11-838N2.4	0.8555
CRCT1	0.8555
LCE5A	0.8555
RP1-81D8.3	0.8554
RP11-632B21.1	0.971839882306379
AC015600.1	0.8553
PPIAP9	0.993419711282836
TCEB2P1	0.8553
TAL2	0.8552
RP11-152C17.1	0.971763925146218
RP11-467J12.2	0.8551
RP11-488L4.1	0.8551
CTD-2020K17.1	0.8551
RP11-231I16.1	0.8549
TMSB4XP6	0.8548
AC090774.2	0.8548
RP1-131F15.2	0.8544
RP11-480I12.7	0.971424116798126
RP11-480I12.9	0.971424116798126
CDK4	0.8543
LRG_490	0.8543
TSPAN31	0.8543
SIX3	0.971368148364323
C17ORF77	0.8541
TFAP4	0.8541
HIST1H3G	0.854
RP11-548K12.5	0.8539
RP11-548K12.6	0.8539
RP11-548K12.7	0.8539
RP11-548K12.8	0.8539
RP11-406A20.1	0.971296188949432
OR8D2	0.8538
SNORD68	0.8538
SPG7	0.993215826273982
RP11-340F16.1	0.8537
AC007390.4	0.8537
HTR5A	0.993195837547623
RP4-564F22.5	0.8537
RP11-682B13.2	0.8536
CTD-3187F8.14	0.8535
SIGLEC17P	0.8535
ADPRHL2	0.8534
TEKT2	0.8534
LMAN2	0.8534
MIR4303	0.8534
AC073128.10	0.8533
LINC01101	0.8533
LINC00366	0.970976369327699
AC005355.2	0.8528
ODC1	0.970868430205364
CTC-273B12.5	0.8528
CTC-273B12.6	0.8528
CTC-273B12.7	0.8528
CYTH2	0.8528
KCNJ14	0.8528
AC068535.5	0.8526
RP11-115H15.2	0.8526
RP11-404P21.9	0.970772484318844
AC004017.1	0.8525
DNAJC2	0.998189021391935
PMPCB	0.998189021391935
AC006116.24	0.8523
AC006116.27	0.8523
ZNF582	0.8523
C4ORF47	0.8522
ATP6V0E1P4	0.8521
RN7SL211P	0.8519
ATG4D	0.992999948029311
BBS1	0.8519
CTD-3074O7.11	0.970572597055261
DPP3	0.970572597055261
RP11-459C13.1	0.970552608328902
AC139100.2	0.8518
HNRNPA1P6	0.8517
LPP-AS2	0.8517
RP11-554L12.2	0.970424680480209
AC073043.1	0.970408689499123
RP11-962G15.1	0.999852083424948
NIFKP6	0.8513
RN7SKP293	0.8513
EMC7	0.8513
MRM1	0.970300750376788
CTD-2194F12.1	0.8511
TATDN3	0.8511
RBBP4P5	0.8508
RP11-256G5.1	0.8508
RP13-1032I1.7	0.8506
RN7SKP17	0.8506
RP11-488C13.1	0.8506
RP11-111E2.1	0.970072878896302
AP000355.2	0.8504
AC010492.4	0.8502
CTD-2337J16.1	0.8502
RAB28	0.8501
TPM3P2	0.8501
RP1-193H18.2	0.85
HMGN2P8	0.85
RP11-296P7.4	0.969853002906361
MIR365A	0.8499
RP5-1024N4.4	0.969817023198916
SLC5A9	0.992776074294098
THAP5	0.8499
RN7SL7P	0.8498
RP11-96J19.1	0.8498
RP5-973M2.2	0.8498
RNA5SP425	0.8497
LSM12	0.8497
LMOD2	0.8497
AC011747.6	0.969681099859679
RNU4-65P	0.8496
RP11-1035H13.2	0.8496
RLN2	0.8495
RP11-254I22.2	0.8495
