gene	p	score
RP1-111C20.3	0.996166162284472	-2.66636342389631
NEURL4	0.999612218708648	-3.36137212790106
RP11-542C16.2	0.999612218708648	-3.36137212790106
RP11-58G13.1	0.9497	-1.64195176859117
RP11-173G21.1	0.9497	-1.64195176859117
KRT18P56	0.9496	-1.6409875481198
NEBL-AS1	0.9496	-1.6409875481198
AC079341.1	0.9496	-1.6409875481198
TMEM155	0.9496	-1.6409875481198
OR10A2	0.9496	-1.6409875481198
PLK1S1	0.99613817806757	-2.6639177771333
RP4-777D9.2	0.99613817806757	-2.6639177771333
RP5-872K7.7	0.9495	-1.64002485089967
RPS15AP1	0.9495	-1.64002485089967
RPL7P2	0.9495	-1.64002485089967
RNU6-887P	0.9493	-1.63810400346724
RP11-508O18.1	0.9492	-1.63714584196296
AL355512.2	0.9492	-1.63714584196296
RCN3	0.949	-1.63523401538865
GPR171	0.9488	-1.63332814710981
MDM4	0.9488	-1.63332814710981
RP11-430C7.2	0.9488	-1.63332814710981
CLSPN	0.999604223218105	-3.35573157218432
RP11-435D7.3	0.9488	-1.63332814710981
C20ORF173	0.9487	-1.63237743359214
RP3-477O4.5	0.9487	-1.63237743359214
RP11-326I11.3	0.9487	-1.63237743359214
DLEU7-AS1	0.9487	-1.63237743359214
RNA5SP28	0.9487	-1.63237743359214
LINC00690	0.9486	-1.63142819322333
RP5-1185I7.1	0.9485	-1.63048042059242
WARS	0.9483	-1.6285892570519
RP11-299J3.8	0.9482	-1.62764585547111
MTX3	0.9482	-1.62764585547111
RP11-17P16.2	0.995962277275617	-2.64889902909488
CTC-366B18.2	0.948	-1.62576338623323
AC010368.2	0.9479	-1.6248243080822
RP11-252O18.2	0.9479	-1.6248243080822
RP11-317P15.3	0.9477	-1.62295043869887
AC011893.3	0.9476	-1.62201563714592
RP11-432J22.2	0.9475	-1.62108225085241
CTD-2588C8.8	0.9475	-1.62108225085241
AC109826.1	0.9473	-1.61921970371338
ZSWIM8	0.9473	-1.61921970371338
CTA-398F10.2	0.9472	-1.61829053277233
UBA52P9	0.99582635393638	-2.63768970974759
CTD-2292M16.7	0.9469	-1.61551137046773
RP11-394I13.3	0.9469	-1.61551137046773
RBBP9	0.995782378738392	-2.63413305537353
GAPDHP2	0.9466	-1.6127446302304
RP11-631M6.2	0.9465	-1.61182512114663
ATRIP	0.9464	-1.61090697283983
RP11-24C3.2	0.9464	-1.61090697283983
TMA7	0.9464	-1.61090697283983
AP003385.2	0.9461	-1.60816064477617
DRAXIN	0.9461	-1.60816064477617
RNU105C	0.9461	-1.60816064477617
RP11-84A1.1	0.9458	-1.60542639267948
RP11-366I13.3	0.9458	-1.60542639267948
RP11-510I6.1	0.9457	-1.60451763702672
TPI1P4	0.9456	-1.60361020451495
RP11-277I20.2	0.9455	-1.60270409055176
RP11-277I20.3	0.9455	-1.60270409055176
RN7SKP80	0.9455	-1.60270409055176
RRP7B	0.9455	-1.60270409055176
SERHL2	0.9455	-1.60270409055176
ASPM	0.995542514022091	-2.61529768191209
HSPE1P28	0.9454	-1.60179929056905
RN7SL430P	0.9454	-1.60179929056905
HNRNPA3P15	0.9453	-1.6008958000229
RP11-467I20.4	0.9453	-1.6008958000229
RP11-324I22.4	0.9452	-1.59999361439331
RP3-477M7.5	0.9451	-1.59909272918413
RP3-477M7.6	0.9451	-1.59909272918413
RP11-737O24.4	0.945	-1.59819313992282
RP4-683L5.1	0.9448	-1.5963978314708
RP11-196D18.5	0.9448	-1.5963978314708
TRAV1-2	0.9447	-1.59550210345169
RN7SKP112	0.9447	-1.59550210345169
RP11-185E8.1	0.9447	-1.59550210345169
MTND3P4	0.9446	-1.5946076537233
MRPS18BP2	0.9446	-1.5946076537233
AC092578.1	0.9445	-1.59371447792879
RPS3AP32	0.9445	-1.59371447792879
BNIP3P1	0.9444	-1.59282257173396
AC007248.6	0.9443	-1.5919319308271
RNA5SP101	0.99534662450378	-2.60057560134501
IGLV3-26	0.9442	-1.59104255091884
IGLV3-27	0.9442	-1.59104255091884
SNORA29	0.9442	-1.59104255091884
RP11-323A7.1	0.944	-1.58926755705139
AC007312.3	0.944	-1.58926755705139
RNU5E-4P	0.9438	-1.5874975562575
RNA5SP397	0.9438	-1.5874975562575
SLC31A1P1	0.9437	-1.58661441777265
RP11-50D9.3	0.9437	-1.58661441777265
CTD-2587H24.10	0.9436	-1.58573251501061
AC007879.7	0.9436	-1.58573251501061
NDUFAF4	0.9435	-1.58485184383408
CSNK1D	0.995218696655087	-2.5912569347576
RNU6-440P	0.9433	-1.58309417979385
RP11-330O11.3	0.9432	-1.58221717876059
AC073284.4	0.9432	-1.58221717876059
RP11-469M7.1	0.9431	-1.58134139297347
RP11-1100L3.7	0.9431	-1.58134139297347
RP11-49I11.2	0.9427	-1.57785032192949
AC005399.1	0.9426	-1.57698055228261
RP4-560B9.6	0.9425	-1.57611197398666
AC005178.1	0.9423	-1.57437837581639
AC090150.1	0.9423	-1.57437837581639
LINC00094	0.9423	-1.57437837581639
EDDM3B	0.942	-1.57178681650986
OR7H2P	0.942	-1.57178681650986
YPEL4	0.942	-1.57178681650986
AC010525.2	0.9418	-1.5700649575278
RNU6-317P	0.9417	-1.5692057708121
AC131568.1	0.9417	-1.5692057708121
RNU6-1255P	0.9417	-1.5692057708121
RP11-140H17.1	0.9417	-1.5692057708121
CTD-2366F13.1	0.9415	-1.56749086413344
AC068490.1	0.9415	-1.56749086413344
IGLVIV-65	0.9415	-1.56749086413344
IFITM4P	0.9414	-1.56663513670696
AC069082.1	0.9414	-1.56663513670696
CTC-499B15.8	0.9413	-1.56578055494399
AC005779.1	0.9412	-1.56492711515851
RP11-332J15.3	0.9411	-1.5640748136826
KB-1107E3.1	0.9408	-1.56152470270165
MIR3663	0.9408	-1.56152470270165
OR2W2P	0.9408	-1.56152470270165
B4GALT3	0.9408	-1.56152470270165
PPOX	0.9408	-1.56152470270165
AC079807.1	0.9407	-1.56067691814216
ALG2	0.99481892212792	-2.56350383061088
SEC61B	0.99481892212792	-2.56350383061088
AC008991.1	0.9405	-1.55898470617226
OR52B2	0.9405	-1.55898470617226
RP1-152L7.9	0.9404	-1.55814027165528
PSMD6-AS2	0.9403	-1.55729694674125
RP11-245J9.5	0.9403	-1.55729694674125
RP11-147K6.2	0.9403	-1.55729694674125
NCKAP5L	0.9403	-1.55729694674125
BIRC7	0.9402	-1.55645472791971
MIR3196	0.9402	-1.55645472791971
TRBV5-6	0.9401	-1.55561361169714
TRBV6-8	0.9401	-1.55561361169714
RNU6-852P	0.94	-1.55477359459685
RN7SL292P	0.94	-1.55477359459685
CTD-2521M24.11	0.9399	-1.55393467315885
CTB-113I20.1	0.9398	-1.55309684393976
RP11-775L16.1	0.9398	-1.55309684393976
RP11-414H23.2	0.9395	-1.55058987540889
RP11-414H23.3	0.9395	-1.55058987540889
RPL4P3	0.9395	-1.55058987540889
MIR26B	0.994619034864337	-2.55033548568992
AC079922.3	0.9394	-1.54975638095993
ANKRD37	0.9393	-1.5489239617583
AC005013.1	0.9393	-1.5489239617583
AC005013.5	0.9393	-1.5489239617583
TRIL	0.9393	-1.5489239617583
AC005357.1	0.9392	-1.548092614458
NIPA2P5	0.9392	-1.548092614458
EPB42	0.9392	-1.548092614458
TMEM62	0.9392	-1.548092614458
FBXW7	0.99455507093999	-2.54621343832129
MIR4668	0.9388	-1.5447778779039
FTH1P26	0.9386	-1.5431268551963
RP4-718J7.4	0.9386	-1.5431268551963
MTND3P7	0.9386	-1.5431268551963
MTND4P17	0.9386	-1.5431268551963
RP11-12N13.4	0.9386	-1.5431268551963
RP11-12N13.6	0.9386	-1.5431268551963
RBBP4P1	0.9385	-1.54230291883832
EGLN1P1	0.994463122798741	-2.54036276138334
RP11-182J1.1	0.994463122798741	-2.54036276138334
LACRT	0.9383	-1.54065818000483
HMX2	0.938	-1.53819885858406
RN7SKP270	0.9377	-1.53574880555611
RPL21P112	0.9376	-1.53493416627057
RP11-572O17.1	0.9376	-1.53493416627057
SLBP	0.994343190440591	-2.53285980735712
ARNT	0.9375	-1.53412054435255
MIR4314	0.9375	-1.53412054435255
RP11-321M21.3	0.994311208478418	-2.53088288614094
SCGB1D1	0.9374	-1.53330793672687
NAPG	0.9373	-1.53249634033252
RNA5-8SP3	0.9373	-1.53249634033252
COL8A2	0.994255240044615	-2.52744689313462
HEXIM1	0.9367	-1.5276478281698
SLC25A20P1	0.9367	-1.5276478281698
FXYD7	0.9367	-1.5276478281698
RP11-382D8.5	0.9366	-1.52684322585767
RP11-301G7.1	0.9364	-1.52523698002404
TUBGCP4	0.99414730092228	-2.52090339999123
RP11-708J19.1	0.9363	-1.524435330641
RP3-430A16.1	0.9363	-1.524435330641
AC016697.2	0.9363	-1.524435330641
RP11-677I18.4	0.9361	-1.52283496438809
TPRA1	0.936	-1.52203624173586
SCGB1D5P	0.9359	-1.52123848889991
RP5-974N19.1	0.9358	-1.52044170302153
RP11-65J3.6	0.9357	-1.51964588125481
AC008914.1	0.9355	-1.5180571187365
MEIG1	0.999284403596372	-3.1882852369213
HECTD2	0.9355	-1.5180571187365
ZBTB11	0.9354	-1.5172641723566
RP11-319G6.3	0.9353	-1.51647217883162
MIR4667	0.9352	-1.51568113537867
TESK1	0.9352	-1.51568113537867
TRAV24	0.9352	-1.51568113537867
VIMP1	0.9352	-1.51568113537867
RP11-542A14.2	0.9351	-1.51489103922729
RP11-402L5.1	0.9349	-1.51331367780871
RP11-402L5.2	0.9349	-1.51331367780871
GFOD1-AS1	0.9349	-1.51331367780871
CTD-3224K15.2	0.9348	-1.51252640706178
CTD-3224K15.3	0.9348	-1.51252640706178
SNORA16B	0.9348	-1.51252640706178
RP11-451M19.2	0.9347	-1.51174007265679
PABPC4L	0.9347	-1.51174007265679
SYCN	0.9346	-1.51095467188405
RNU6-321P	0.9345	-1.51017020204582
AC011247.3	0.9344	-1.50938666045622
ZSCAN29	0.99923243290784	-3.1679585262634
RNA5SP147	0.9344	-1.50938666045622
AL353671.3	0.9344	-1.50938666045622
TOPORS-AS1	0.9344	-1.50938666045622
AC020743.2	0.999220439672025	-3.16344825456956
RNA5SP264	0.9343	-1.50860404444118
MESP1	0.9342	-1.50782235133836
MRPL15P1	0.9342	-1.50782235133836
MIR1265	0.9341	-1.50704157849708
RP11-81H3.1	0.99371554443294	-2.495755756132
RP11-50B3.1	0.9339	-1.5054827830543
MIR548AK	0.9338	-1.50470475520916
AC021016.6	0.9338	-1.50470475520916
C2ORF62	0.9338	-1.50470475520916
MIR3677	0.9338	-1.50470475520916
KCNA5	0.993659575999136	-2.49260878153897
MIR584	0.9337	-1.50392763713808
RNU6-732P	0.9337	-1.50392763713808
RP5-1021I20.2	0.993623596291692	-2.49059868639071
ADNP	0.999984009018913	-4.15887444615252
RP11-379F4.8	0.9335	-1.50237611995585
MCCC1-AS1	0.9334	-1.50160171569162
MTND4P19	0.9334	-1.50160171569162
MYOD1	0.9333	-1.50082821089519
RP11-867G23.8	0.9329	-1.49774313557678
SLC29A2	0.9329	-1.49774313557678
RP11-402L1.12	0.9329	-1.49774313557678
RP11-402L1.4	0.9329	-1.49774313557678
RP11-40M23.1	0.9327	-1.496205928976
CTB-179K24.3	0.993439700009195	-2.48047897928216
GEMIN7	0.993439700009195	-2.48047897928216
RP3-467L1.6	0.9326	-1.49543864970026
MIR4803	0.9325	-1.49467224980662
KBTBD8	0.993395724811207	-2.47809626240169
RP11-794G24.1	0.9324	-1.49390672683252
NANOGNBP1	0.9324	-1.49390672683252
COX6CP15	0.9323	-1.4931420783259
KRT8P30	0.9322	-1.49237830184516
RP11-188P20.3	0.9321	-1.49161539495905
MIR4671	0.9321	-1.49161539495905
RP11-433J22.2	0.9316	-1.48781382007373
MIR3935	0.9315	-1.48705608027317
RP11-2C24.5	0.9314	-1.48629919333422
RP11-192P9.1	0.9311	-1.48403362623304
RP11-1079K10.2	0.993195837547623	-2.46743941146879
RP1-40G4P.1	0.931	-1.48328012733562
RP11-480G3.1	0.9309	-1.48252746964623
CTD-2015B23.2	0.9307	-1.48102466869477
GS1-251I9.2	0.9307	-1.48102466869477
TMEM55A	0.993131873623276	-2.46408761997773
AC104634.2	0.9307	-1.48102466869477
C2ORF57	0.9307	-1.48102466869477
TRBV11-2	0.9306	-1.48027452085823
RP11-302I18.1	0.9304	-1.47877671909849
RP11-95P2.1	0.9304	-1.47877671909849
MAP10	0.9304	-1.47877671909849
LRG_193	0.999868074406035	-3.6484266708766
TNFRSF1A	0.999868074406035	-3.6484266708766
ATP6V1G1P2	0.93	-1.47579102817917
RP11-1134I14.4	0.93	-1.47579102817917
RP11-1134I14.8	0.93	-1.47579102817917
RP11-18O11.1	0.93	-1.47579102817917
SOWAHB	0.93	-1.47579102817917
RPL39P33	0.93	-1.47579102817917
AC006538.1	0.9299	-1.47504665754652
RP11-62C3.6	0.9299	-1.47504665754652
RP11-545L5.1	0.9297	-1.47356036330888
RP11-680L20.1	0.9296	-1.47281843531478
TUBB8P6	0.9294	-1.47133700667047
AC090099.2	0.9294	-1.47133700667047
GLTPP1	0.9294	-1.47133700667047
RP11-113D6.9	0.99287601792589	-2.45095025727309
AC083760.1	0.9293	-1.47059750168478
PNMA1	0.9292	-1.46985880004779
RP11-252P19.2	0.9289	-1.46764749381517
ARHGEF19	0.9289	-1.46764749381517
HTR5A-AS1	0.9288	-1.46691198420255
AC069200.1	0.9287	-1.46617726729666
AL590403.1	0.9287	-1.46617726729666
IRX5	0.9285	-1.46471020320306
AGO4	0.9282	-1.4625155000724
AC005262.4	0.992640150954861	-2.43920296915701
CD2BP2	0.9278	-1.45960014279255
RP11-347C12.10	0.9278	-1.45960014279255
RP11-554D15.2	0.9277	-1.45887323869453
C9ORF16	0.9277	-1.45887323869453
MT2A	0.9277	-1.45887323869453
RP11-249C24.10	0.9277	-1.45887323869453
RBM15	0.9276	-1.4581471046335
MKNK1-AS1	0.99254020732307	-2.43432516930339
KIAA0907	0.9274	-1.45669713858319
SCARNA4	0.9274	-1.45669713858319
KRTAP4-2	0.9273	-1.45597330259427
ZNF76	0.9272	-1.45525022864294
RP11-26M5.3	0.9272	-1.45525022864294
FTLP5	0.9272	-1.45525022864294
NCAM1-AS1	0.9272	-1.45525022864294
RP11-277A4.4	0.9271	-1.45452791474913
LINC00428	0.927	-1.45380635894057
RP11-18J9.3	0.927	-1.45380635894057
FBXL19	0.927	-1.45380635894057
FBXW12	0.999000563682083	-3.09039975875413
RN7SL321P	0.992456254672365	-2.43027211321094
MIR3939	0.9267	-1.4516462204204
HSPE1P16	0.9267	-1.4516462204204
RNU7-88P	0.9266	-1.45092767738534
AC011747.3	0.992380297512203	-2.42663915068445
RN7SKP44	0.9266	-1.45092767738534
LINC00642	0.9266	-1.45092767738534
RP11-1078H9.1	0.9266	-1.45092767738534
RP11-955H22.2	0.992336322314215	-2.42455040617157
RP11-136B18.2	0.9264	-1.44949283440867
B4GALT2	0.9263	-1.44877653062224
RP11-701I24.3	0.9263	-1.44877653062224
PALM3	0.9261	-1.44734614889737
RP11-1260E13.4	0.9261	-1.44734614889737
RP11-179H18.5	0.992260365154053	-2.42096729889888
RNY1P6	0.926	-1.44663206715898
RP11-25K19.1	0.9259	-1.44591872231563
RPL7P6	0.9258	-1.44520611248576
AC008536.1	0.9258	-1.44520611248576
DCUN1D5	0.992200398974978	-2.41816032527112
RP11-159G9.5	0.9255	-1.4430726743709
ZNF654	0.9255	-1.4430726743709
BMP8A	0.9254	-1.44236298592495
RP11-69E11.4	0.99215642377699	-2.4161139212058
RP11-2G1.2	0.9254	-1.44236298592495
RN7SL523P	0.9251	-1.44023826752796
RP11-262K1.1	0.9251	-1.44023826752796
USF1	0.9251	-1.44023826752796
ZNF517	0.9248	-1.43812003116
RN7SL601P	0.9248	-1.43812003116
MIR383	0.9247	-1.43741538435754
PSG1	0.9246	-1.43671145054878
CYP11B1	0.9245	-1.43600822794418
CTD-3113P16.5	0.9243	-1.43460390922344
RP11-587P21.2	0.991912561315418	-2.40494550971009
AC074389.1	0.9241	-1.43320241401492
AC020571.3	0.9241	-1.43320241401492
RP11-56N19.5	0.924	-1.43250272082581
RN7SL801P	0.998860642597575	-3.05127537304686
AC008440.5	0.9238	-1.43110543453232
AC107072.2	0.9238	-1.43110543453232
AC133785.1	0.9238	-1.43110543453232
DKFZP761K2322	0.9238	-1.43110543453232
AC034228.4	0.991760646995095	-2.39813688068702
AC034228.7	0.991760646995095	-2.39813688068702
AP001187.11	0.991752651504551	-2.39778159562357
GABARAPL2	0.9236	-1.4297109367681
SIN3A	0.991704678561291	-2.39565621630719
AL589675.1	0.9235	-1.42901472926514
RNA5SP387	0.9234	-1.42831921372432
RP11-768B22.2	0.991664701108575	-2.39389329666661
RP4-614N24.1	0.9233	-1.42762438843574
RP11-355F22.1	0.991648710127488	-2.39319020703953
UQCRC2	0.9232	-1.42693025169591
RP13-638C3.2	0.9231	-1.42623680180773
AC068491.3	0.9231	-1.42623680180773
RP11-469L4.1	0.991600737184228	-2.39108800726416
RP11-758H6.1	0.991596739438956	-2.39091330011996
UGT1A12P	0.9229	-1.42485195582966
RPL9P33	0.9229	-1.42485195582966
RP11-787I22.3	0.9229	-1.42485195582966
RP11-177C12.1	0.9228	-1.42416055637722
CASP16	0.9228	-1.42416055637722
RP11-473M20.16	0.9228	-1.42416055637722
RP11-200A13.3	0.9228	-1.42416055637722
RP11-545A16.3	0.9227	-1.42346983705125
CTD-2535L24.3	0.9227	-1.42346983705125
RP3-510O8.4	0.9225	-1.42209043212232
RP11-159H20.1	0.9224	-1.42140174320662
RP11-586E1.1	0.991464813844991	-2.38518849528499
RNU6-352P	0.9224	-1.42140174320662
AL136531.1	0.9224	-1.42140174320662
RP11-495P10.3	0.9223	-1.42071372779183
CTD-2290P7.1	0.9223	-1.42071372779183
AC092316.2	0.9223	-1.42071372779183
MTCO3P2	0.9222	-1.4200263842369
RNU6-1230P	0.991396852175373	-2.38226959323748
AC018878.3	0.922	-1.41865370617274
RP11-96D24.1	0.9219	-1.41796836841163
HMGB1P21	0.9217	-1.41659968734658
OR10J7P	0.991312899524668	-2.37869168706264
RFC5	0.998740710239425	-3.02110025694379
RP4-735N21.1	0.9211	-1.41250948455952
RPL15P1	0.9211	-1.41250948455952
RP11-219B17.2	0.991152989713801	-2.37195969877649
RNU7-117P	0.9208	-1.41047321502817
AC092380.1	0.991140996477986	-2.37145911045803
HAUS5	0.9208	-1.41047321502817
RBM42	0.9208	-1.41047321502817
AC109925.1	0.9208	-1.41047321502817
SNRPGP14	0.9207	-1.40979575650243
NLRP9P	0.9205	-1.40844277713489
RP3-370M22.8	0.9205	-1.40844277713489
RP11-762B21.5	0.9204	-1.40776725321502
TAC1	0.9204	-1.40776725321502
AC105398.3	0.9203	-1.40709237109497
NFKB2	0.9203	-1.40709237109497
RP11-797D24.3	0.9203	-1.40709237109497
RTP3	0.9202	-1.40641812924959
TXNP1	0.99100507313875	-2.36582689405938
AC118463.1	0.9201	-1.40574452615921
OR8I1P	0.92	-1.40507156030963
RP11-449L23.3	0.92	-1.40507156030963
RNU7-130P	0.92	-1.40507156030963
MIR4783	0.9199	-1.40439923019212
RP11-506M13.3	0.9198	-1.40372753430335
RP5-1180E21.4	0.9198	-1.40372753430335
ST13	0.9197	-1.4030564711454
RP11-118G23.1	0.9197	-1.4030564711454
RP11-397O8.7	0.9196	-1.40238603922571
RP1-179N16.3	0.9195	-1.40171623705705
IGHV3-65	0.9195	-1.40171623705705
IGHVII-65-1	0.9195	-1.40171623705705
AC107025.1	0.9195	-1.40171623705705
RP11-610J23.1	0.9191	-1.39904329633402
AC006445.6	0.919	-1.3983766207975
OPN1SW	0.9189	-1.39771056619946
RNU6-998P	0.9189	-1.39771056619946
FAM20C	0.990705242243375	-2.35366180357381
AC092463.1	0.9187	-1.39638031402188
CTD-3195I5.3	0.9186	-1.39571611355666
RP11-779P15.2	0.9186	-1.39571611355666
CDC42P4	0.9186	-1.39571611355666
SETP20	0.9186	-1.39571611355666
RP11-331F4.1	0.998624775626547	-2.99433377964977
CTB-147C22.3	0.9183	-1.39372719744819
TAS2R38	0.918	-1.39174377939633
RP11-555G19.1	0.9177	-1.38976582132798
GOT2	0.9175	-1.38845019731915
AC140132.1	0.9174	-1.38779328556896
AC009695.1	0.9172	-1.38648125569733
FOXN3-AS2	0.9172	-1.38648125569733
GRK5-IT1	0.917	-1.38517160821344
RN7SL749P	0.917	-1.38517160821344
BTF3P9	0.9169	-1.3845176744657
SPAST	0.990305467716208	-2.33796498621335
RNU6-893P	0.990293474480393	-2.33750288623061
RP11-708L7.9	0.990293474480393	-2.33750288623061
TCTE1	0.998556813956928	-2.97958704625943
FADS6	0.9169	-1.3845176744657
ITPKB-AS1	0.9167	-1.38321158019749
ITPKB-IT1	0.9167	-1.38321158019749
SRGNP1	0.990217517320231	-2.33458778344951
OR5AN2P	0.9165	-1.38190784127181
TSPAN10	0.9165	-1.38190784127181
HUS1B	0.9164	-1.38125685171962
INSL3	0.9164	-1.38125685171962
PCDHB10	0.9164	-1.38125685171962
TAS2R13	0.990089589471538	-2.32972252842373
AC068831.11	0.9162	-1.37995662579115
FGFBP3	0.9158	-1.37736314971053
RP11-402D21.2	0.9158	-1.37736314971053
RPL32P1	0.989977652603931	-2.32551020660938
SNOZ247	0.9156	-1.37606987861918
ENTPD2	0.9156	-1.37606987861918
RP11-229P13.15	0.9156	-1.37606987861918
RP11-229P13.22	0.9156	-1.37606987861918
RP11-675M1.2	0.989909690934313	-2.32297271731824
RP11-886P16.6	0.9152	-1.37349021852059
NOL8	0.9152	-1.37349021852059
DCK	0.9152	-1.37349021852059
RP11-483C6.1	0.9152	-1.37349021852059
ABCF2P2	0.915	-1.37220380899873
RP11-354O24.1	0.9148	-1.37091966626774
PRUNEP1	0.9148	-1.37091966626774
NAV2-AS1	0.989729792397088	-2.3163271101255
DPPA4	0.989681819453828	-2.31457210232105
RNU7-53P	0.9145	-1.36899768036234
RP11-959F10.4	0.9144	-1.36835814090729
SNORD13	0.9143	-1.36771916063611
CFL1P5	0.9142	-1.36708073831139
AL135998.1	0.9142	-1.36708073831139
RP11-264K23.1	0.9142	-1.36708073831139
RP11-616M22.3	0.9142	-1.36708073831139
EREG	0.989601864548395	-2.311662836578
CTC-394G3.1	0.989557889350406	-2.31007104271609
TSPAN3	0.9139	-1.36516880670368
SLC20A1	0.99836891992916	-2.94188977955882
MIR4704	0.9137	-1.36389695286365
MRPS26	0.9137	-1.36389695286365
AC112721.2	0.989449950228071	-2.30618854187991
RP11-297M9.2	0.9133	-1.3613598428411
C4BPAP1	0.9131	-1.36009456741408
RP11-164O23.7	0.9131	-1.36009456741408
AL391152.1	0.989361999832095	-2.30305052805715
EXOC5	0.989361999832095	-2.30305052805715
ZIC4-AS1	0.9131	-1.36009456741408
HMGB1P20	0.913	-1.35946274541826
RPS29P20	0.913	-1.35946274541826
RP11-10D7.5	0.9129	-1.358831465653
PIPSL	0.9128	-1.35820072693726
CTD-2201E18.2	0.9127	-1.35757052809392
RP11-846F4.11	0.9125	-1.35631174533525
FCF1P7	0.989210085511771	-2.29768315507958
ERGIC3	0.98908615540835	-2.29335301762717
RPL36P4	0.9119	-1.35254823276858
RP3-434P1.6	0.9117	-1.3512979764224
AC013404.1	0.9117	-1.3512979764224
RNU6-736P	0.9116	-1.3506736395811
AC005094.2	0.9115	-1.35004982878413
NGB	0.9115	-1.35004982878413
AC004987.10	0.9114	-1.34942654290343
AC004987.9	0.9114	-1.34942654290343
PHKBP1	0.998240992080467	-2.91842757900338
POLR1C	0.988906256871125	-2.28714285399055
RP3-337H4.9	0.9112	-1.34818154139698
YIPF3	0.9112	-1.34818154139698
RP11-73M18.10	0.9107	-1.34507814540307
RP11-73M18.7	0.9107	-1.34507814540307
RP11-73M18.8	0.9107	-1.34507814540307
RP11-197P3.1	0.9107	-1.34507814540307
MRPL40P1	0.988766335786616	-2.28237299272633
HMGB1P18	0.9106	-1.34445901867881
RP11-374A22.1	0.9105	-1.34384040688121
SNORD91A	0.9105	-1.34384040688121
SNORD91B	0.9105	-1.34384040688121
TSR1	0.9105	-1.34384040688121
IFNL4	0.9105	-1.34384040688121
MSRB1P1	0.9105	-1.34384040688121
RP11-811I15.1	0.9105	-1.34384040688121
RP1-102E24.8	0.9103	-1.34260472370092
AC073587.1	0.988670389900096	-2.27913199334617
GRK6	0.98865439891901	-2.27859414759519
RN7SL346P	0.91	-1.34075503369022
RN7SL160P	0.988626414702108	-2.27765450060135
C11ORF57	0.91	-1.34075503369022
TIMM8B	0.91	-1.34075503369022
RP11-319F12.2	0.9098	-1.33952445094349
ANKRD10-IT1	0.9098	-1.33952445094349
RNU6-1093P	0.9097	-1.33890991953416
RPS12P21	0.9092	-1.33584481964752
RNU6-160P	0.9092	-1.33584481964752
HOXB8	0.9089	-1.33401176754365
SLC5A5	0.9088	-1.33340174521361
RP11-247L20.3	0.988282608608745	-2.26627121376306
AC006499.3	0.9086	-1.33218318689792
RNA5SP496	0.9086	-1.33218318689792
MIR4517	0.9085	-1.33157464885284
NFATC2IP	0.9085	-1.33157464885284
RP11-264B17.2	0.9085	-1.33157464885284
RP11-699F16.2	0.9083	-1.33035904986391
RNU1-150P	0.9083	-1.33035904986391
CTRC	0.98817466948641	-2.26275719332672
FKBP7	0.908	-1.32853932885681
CTD-2206N4.1	0.9079	-1.3279337317966
RBMS3-AS2	0.988046741637716	-2.25862828687706
OR8D1	0.987922811534295	-2.25466479625637
RP11-21L1.1	0.9073	-1.32431033358769
RNA5SP218	0.9072	-1.32370812195947
LRRFIP1P1	0.987874838591035	-2.25314000420083
CNBP	0.907	-1.32250513673844
HCG4	0.907	-1.32250513673844
HLA-V	0.907	-1.32250513673844
CTD-3074O7.12	0.907	-1.32250513673844
ZDHHC24	0.907	-1.32250513673844
EIF4BP3	0.987770897213971	-2.24985414549205
SNRNP40	0.9068	-1.32130406237272
ZCCHC17	0.999660191651908	-3.3976727278636
AC016559.1	0.9068	-1.32130406237272
CTC-422A18.2	0.9068	-1.32130406237272
RP11-564C24.1	0.9067	-1.32070423932497
SNORA16	0.9067	-1.32070423932497
SNOR442	0.987706933289625	-2.24784408867426
NSUN3	0.9065	-1.31950601665464
RBBP4P2	0.9065	-1.31950601665464
OR5H1	0.9064	-1.31890761510297
COX20	0.9062	-1.31771222676614
RNU6-103P	0.9061	-1.3171152380696
RP11-247I13.11	0.906	-1.31651871841826
RP11-15H20.3	0.906	-1.31651871841826
AC091652.2	0.906	-1.31651871841826
FASTKD5	0.906	-1.31651871841826
RPS10P20	0.9059	-1.31592266686373
REG1P	0.987519039261856	-2.24199150296214
CTB-164L20.1	0.9059	-1.31592266686373
RNA5SP350	0.9057	-1.31473196426597
RP11-144G7.2	0.987467068573325	-2.24038617767239
FIBIN	0.9057	-1.31473196426597
RN7SKP12	0.9056	-1.31413731134039
CARD9	0.9056	-1.31413731134039
LRG_178	0.9056	-1.31413731134039
RP11-251P6.1	0.99788919049656	-2.86110898545677
AC097639.8	0.9053	-1.31235613482274
CTD-2350C19.1	0.9053	-1.31235613482274
OR13A1	0.997861206279658	-2.85693105323109
RPS7P15	0.9052	-1.31176333363256
RP11-89M20.2	0.997853210789115	-2.85574646398319
C8ORF44	0.9051	-1.31117099305527
