gene	p
RAD51	0.8928
RNU6-442P	0.8926
GLYCTK	0.8923
GLYCTK-AS1	0.8923
RP11-404O13.4	0.8922
MIXL1	0.8921
RN7SL677P	0.8921
RP11-152P17.3	0.982595657734202
RN7SKP24	0.892
RP11-285J16.1	0.8919
RP11-410N8.1	0.8917
RP11-446E9.1	0.8915
RP11-413E1.2	0.8915
HSPA8P5	0.8913
RNY4P7	0.8913
RP11-983C2.3	0.891
SDCBP	0.8909
RP11-51P8.1	0.982246541915948
RP11-344G13.2	0.8905
HTR5A-AS1	0.8904
RP11-96G10.1	0.8898
AL512290.1	0.8896
RP11-452C13.1	0.8896
PRR23C	0.981934175131194
RP11-60C6.5	0.8893
CENPCP1	0.8891
AC109583.1	0.8891
RNU7-54P	0.981864351967543
RP11-155G14.1	0.981864351967543
RNU6-548P	0.981857002160843
RP11-510I6.2	0.981783504093842
AL353662.2	0.8885
RP11-571F15.2	0.8885
MIR1302-1	0.8885
CA13	0.996152376192506
RP11-219B4.5	0.996152376192506
RP11-219B4.6	0.8884
RNU6-260P	0.8884
AL117209.1	0.8884
RNU6-1316P	0.8884
VSX2	0.8884
MIR3162	0.8883
AC006026.10	0.888
RP5-1039K5.16	0.888
RP11-655C2.3	0.8876
RP11-504G3.4	0.8875
RNU6-835P	0.8875
EIF3KP2	0.8872
RP3-325F22.5	0.981287392141587
AC116038.1	0.887
AL021707.1	0.981239618398036
AL021707.2	0.981239618398036
RP3-508I15.14	0.981239618398036
RP3-508I15.18	0.981239618398036
RP3-508I15.19	0.981239618398036
RP3-508I15.20	0.981239618398036
RP3-508I15.21	0.981239618398036
RP3-508I15.22	0.981239618398036
AC007389.4	0.8869
CTD-2013N17.1	0.8869
RP11-385F5.5	0.99907759925914
RP11-16O9.2	0.981052198327184
SLC4A9	0.8862
RPL30P1	0.8861
PENK	0.8861
AC135050.1	0.8859
BCKDK	0.8859
KAT8	0.980875802966382
RP11-196G11.4	0.980875802966382
RP11-77K12.3	0.980868453159682
RP11-324H7.1	0.8856
AC012305.1	0.8855
RP11-993B23.1	0.995909832571403
TMEM81	0.8852
FLG2	0.980614884828529
RPS10P16	0.8851
CALML6	0.8851
TMEM52	0.8851
RP11-350N15.5	0.8851
ADAM3A	0.8851
LA16C-380H5.3	0.8851
LINC00642	0.995862058827853
RP11-1078H9.1	0.8848
RNU6-166P	0.8846
FGF21	0.8846
RP11-97O12.3	0.8844
MED28P6	0.8844
CTA-520D8.2	0.8844
GAPDHP26	0.8842
RNU6-247P	0.980313542753826
RP11-55K22.2	0.884
C19ORF24	0.8836
CIRBP	0.8836
RP1-20N18.4	0.8836
SPRR1B	0.8836
MIR5708	0.8835
RNU7-66P	0.995744461920651
AC005357.1	0.980111423069573
AC016706.1	0.995718737597201
MIR1255B2	0.8832
RP11-299L17.4	0.998945302738538
RNA5SP441	0.8831
RP11-305B6.1	0.883
IGFBP6	0.979916653192021
RNU5A-2P	0.8829
RNU6-847P	0.8828
RP11-366H4.1	0.8827
LYL1	0.8825
TRMT1	0.97982478060827
RNU6-731P	0.97978068176807
RP11-58A11.2	0.97978068176807
ANKRD36BP2	0.8821
MIR4436A	0.8821
RPL21P123	0.882
CNOT6LP1	0.8817
RNA5SP162	0.8815
TFAMP2	0.8814
CTC-661I16.1	0.8812
AC098848.1	0.979483014596716
RP11-629N8.3	0.881
RNA5SP309	0.979424216143115
UAP1L1	0.881
MIR9-3	0.8808
TCEB1P2	0.8807
TYRO3	0.979350718076115
GLUDP5	0.8807
RP11-967K21.2	0.8804
AGXT	0.8801
RP11-173A8.2	0.8799
AC099522.2	0.979078775228212
RP11-521I2.3	0.97899057754781
AC006499.6	0.97898690264446
RP11-385F5.4	1
PDIA3	0.8792
RP11-692D12.1	0.978884005350659
TRIM59	0.8787
KIAA1919	0.8787
RP5-1112D6.4	0.8787
RP11-78A19.2	0.978700260183157
CTC-297N7.1	0.999643534375046
HMGA1P5	0.8778
RP11-431J17.1	0.8777
RNU6-1339P	0.978465066368755
RP11-332H18.3	0.8776
MIR4487	0.8776
RP11-118N24.2	0.8774
WDR82P1	0.8774
MIR1272	0.978351144364903
RP11-84A19.3	0.8773
GDI2P1	0.8772
EEF1B2P2	0.8772
RNU6-1232P	0.8772
RP11-432J24.3	0.978248247071102
HINT1	0.995163827191345
U73166.2	0.8767
RP11-21L19.1	0.8767
CTC-378H22.1	0.8767
MIR4323	0.8767
CTA-242H14.1	0.995101353834394
RP11-445J9.1	0.97806817680695
MDH2	0.8764
RP11-796G6.2	0.97804612738685
SSR2	0.8762
RP11-532F6.2	0.876
RNU6-801P	0.8759
UQCRFS1P3	0.8759
POTEA	0.8754
IQCF3	0.977741110408796
SETSIP	0.8751
ABHD17AP4	0.875
MIR4779	0.977634538211645
RP11-301O19.1	0.977634538211645
RP11-68I18.2	0.875
SIX1	0.875
BAG5	0.8749
RNU4-68P	0.8749
RP11-894P9.2	0.8749
RP11-83B20.1	0.977605138984845
MIR210HG	0.8747
CTC-297N7.8	0.977568389951344
OR5AO1P	0.8747
OR5BP1P	0.8747
RNU6-1212P	0.977531640917844
LINC01040	0.977487542077643
RN7SL608P	0.8744
RP11-74E22.5	0.8744
RP11-694I15.7	0.994873509826692
RP11-379K17.5	0.977436093430743
OPA1-AS1	0.8744
FTLP19	0.8743
RN7SL441P	0.977336871040292
AC092291.1	0.977325846330242
KHDC3L	0.8738
GCSHP2	0.8737
LINC00605	0.8737
AL353898.3	0.8737
APPL1	0.99477796233959
ASB14	0.99477796233959
RNY3P10	0.8732
DOLPP1	0.8729
DYNLL1	0.8729
RNA5SP483	0.976914257155037
RP4-614O4.12	0.8727
RP11-641C17.2	0.8725
CTB-58E17.1	0.8723
CTB-58E17.3	0.8723
MIR4734	0.8723
IFIT1B	0.976822384571286
AL160274.1	0.8721
RPL36AP21	0.8721
AC005722.4	0.872
RNU6-342P	0.8719
RP11-536O18.2	0.976679063340634
RIMKLBP2	0.994653015625689
OR6P1	0.8717
SLC22A5	0.8715
RNU6-957P	0.8714
MYBPHL	0.8714
AL390877.1	0.871
CTD-3193O13.14	0.8708
RP1-202O8.2	0.8708
RP11-579E24.2	0.8706
PEG10	0.97630054829558
APOC1	0.8703
TRBV21OR9-2	0.994494994781637
TRBV22OR9-2	0.994494994781637
TRBV23OR9-2	0.976164576871628
RP11-6K23.1	0.8702
OR4A9P	0.8702
AC079753.5	0.976153552161578
RP11-467M13.3	0.8701
RP11-402J7.2	0.8701
IGLV8-61	0.87
MRPS18BP1	0.87
AC073255.1	0.976050654867777
GPR18	0.8698
AC005523.2	0.8696
FEM1A	0.8696
HNRNPA3P13	0.8695
SUMO2P14	0.994381072777786
AC079354.5	0.8692
PSMA2P3	0.8692
RN7SL340P	0.869
RP5-914M6.1	0.869
LINC01093	0.8686
RP11-486G15.1	0.975668464919373
AL589739.1	0.8683
RP4-713A8.1	0.8683
RN7SL201P	0.8682
RN7SL114P	0.975547193108821
RNU4-57P	0.8678
AC103996.1	0.8678
RP11-143P4.2	0.975381822458069
CPSF7	0.975378147554719
LRG_519	0.8677
SDHAF2	0.8677
RPL7P6	0.8675
RN7SL432P	0.8672
RN7SL635P	0.867
AC092675.3	0.994142204060033
SNRPBP1	0.8669
RNU6-188P	0.8668
CTD-2256P15.2	0.8667
MRPS21P7	0.8666
RP11-76K13.3	0.975006982316365
ZNF771	0.8664
RP11-220I1.2	0.8661
CTB-184G21.3	0.8659
DGAT2	0.8657
RP11-535A19.1	0.8657
RP11-535A19.2	0.8657
CTC-471J1.10	0.974709315145012
CTA-440B3.1	0.8656
CPSF1	0.8656
GS1-393G12.14	0.8656
SLC39A4	0.8656
EEF1A1P37	0.8656
RP11-553E24.3	0.998390392332682
RP11-253E3.3	0.8653
GSS	0.8651
RNU6-273P	0.8649
RP11-408H20.3	0.8648
RPL24P8	0.8648
DOCK4-AS1	0.8646
RP11-362F19.3	0.974283026356407
HMGB3P1	0.8645
RP1-40E16.9	0.8642
TUBB2BP1	0.8642
OR5M4P	0.8641
LYSMD3	0.998353643299181
RN7SL423P	0.864
RP11-798L4.1	0.864
LINC01095	0.864
RNU6-1270P	0.99381881256523
NOL9	0.998338943685781
CTC-447K7.1	0.993800438048479
SRP72P2	0.8636
AC105081.1	0.8636
LRG_103	0.8635
RFXAP	0.8635
RP11-62L18.3	0.8631
RNU1-7P	0.973827338341002
AC019109.1	0.973805288920901
PIF1	0.8629
LA16C-312E8.2	0.8629
AC005088.1	0.97368401711035
AC068506.1	0.8627
XX-CR54.1	0.8626
CTB-135N1.2	0.8626
TRDD1	0.8623
TRDD2	0.8623
RP11-268I9.1	0.8623
GNPATP	0.973434123682547
MIR3192	0.862
OR5B12	0.973327551485396
LINC01153	0.8616
AC007551.3	0.8615
SEPT7	0.8615
RN7SKP166	0.993561569330727
DGAT2L7P	0.8615
MOGAT3	0.8615
RP4-747G18.5	0.8615
AC103564.6	0.8615
AC103564.7	0.8615
CTC-325H20.4	0.8614
OR7H1P	0.8614
ZNF699	0.8614
CYB5R1	0.973187905158094
ROPN1L-AS1	0.8613
RNU6-902P	0.8612
OR13A1	0.993524820297226
RP11-1136G11.6	0.973118081994443
RP11-1136G11.8	0.973118081994443
RP11-814M22.2	0.8611
AP000439.3	0.861
CTD-2298J14.2	0.973037234120743
RNU6-818P	0.8607
RNU6ATAC31P	0.8607
RN7SKP74	0.972952711343692
RP11-2L8.2	0.972949036440342
AL590874.1	0.8606
AC007528.1	0.8606
SUMO4	0.8606
HNRNPABP1	0.972882888180041
RP11-8P13.1	0.993429272810125
RNU6-1308P	0.8605
RP11-359J14.2	0.8604
POLL	0.8604
RP11-533K11.1	0.8602
KNOP1P1	0.97277264107954
RARRES2P8	0.8602
RP11-14K3.3	0.8602
RP11-14K3.4	0.8602
RP11-529H20.5	0.972750591659439
CDAN1	0.972710167722589
CTD-2036P10.3	0.8601
AC003973.5	0.8599
ZNF257	0.972644019462288
AC104651.3	0.8597
RP11-393M18.1	0.972570521395287
PSPC1	0.8596
RN7SL166P	0.8596
RN7SL515P	0.8594
AC074138.3	0.8593
RPL35AP	0.993274926869423
RNA5SP196	0.8593
ATG3	0.972368401711035
SLC35A5	0.8592
RP11-855O10.3	0.972291228740684
IFIT5	0.859
AP000889.3	0.972217730673683
CTD-2355J17.2	0.8589
PRPF3	0.972155257316733
NECAP1P2	0.8587
TAF13P2	0.8587
RP11-677O4.3	0.8585
ATP13A5-AS1	0.972022960796131
CTD-2313D3.1	0.8581
COX6CP6	0.8579
HMGB1P36	0.8579
MTND4P13	0.8577
RNU6-896P	0.8577
RP11-331O9.2	0.8577
RP11-331O9.3	0.8577
RP11-331O9.4	0.8577
RP11-331O9.5	0.8577
RP11-331O9.6	0.8577
TPMTP1	0.8575
RP11-1167A19.6	0.8575
RP11-15E18.2	0.8574
RP11-15E18.3	0.8574
RP11-15E18.4	0.8574
NIP7P3	0.8572
RP11-894P9.1	0.8572
RPL17P26	0.8571
RP11-317P15.6	0.8571
RP11-112L6.3	0.8571
MIR548AG2	0.971556248070676
ATP5F1P3	0.8568
PSIP1	0.8565
ZNF720P1	0.971321054256273
FTH1P4	0.971269605609372
CSPG5	0.8559
RP11-1407O15.2	0.8559
AC006552.1	0.8557
OR6Y1	0.992723691366917
SOX12	0.8556
OR11L1	0.992705316850167
AC010170.1	0.970982963148069
TMEM158	0.970982963148069
AC097713.3	0.999353217010393
ENKUR	0.8551
THNSL1	0.970876390950918
SART1	0.992646518396566
TSGA10IP	0.992646518396566
AC010095.7	0.8546
AC004851.1	0.8545
RP11-680E19.2	0.8545
HNRNPA1P56	0.8545
NFKB2	0.970674271266666
RP11-370K11.1	0.992613444266416
RPL34P22	0.970652221846565
RP11-293A21.1	0.8543
RP11-457M11.2	0.8543
VN1R14P	0.8543
LINC00380	0.970597098296315
WBP1LP2	0.8542
FABP5	0.970545649649414
RP11-363E6.3	0.970545649649414
RP11-151H2.1	0.8541
OR2A3P	0.8539
CTD-2375G15.1	0.8539
CTD-2192J16.21	0.8537
RP11-594N15.3	0.8537
DHFRP1	0.970361904481912
RP11-432I5.4	0.8536
RP11-432I5.8	0.8536
AC108057.1	0.970328830351762
AP000765.1	0.8534
ZBTB11	0.8533
ATP5J2P6	0.8532
OR51A4	0.97018550912111
RNU6-658P	0.8531
RP11-449L13.2	0.8531
AC012360.1	0.853
RP11-332H14.1	0.853
AAED1	0.853
CTD-2517M22.9	0.8528
LACTBL1	0.997802407796675
RP11-510D21.1	0.8528
RPL7P48	0.997795057989975
SFPQ	0.8527
RP11-1148O4.2	0.8527
RN7SL96P	0.8527
RPS26	0.8527
RP13-619I2.2	0.969946640403357
OR7E129P	0.8526
RP11-93K22.7	0.8526
RN7SKP70	0.8525
RP11-599B13.8	0.8525
RNU6-420P	0.8524
AC002115.9	0.8523
RNU6-546P	0.8521
NDUFS5P2	0.8521
RN7SL831P	0.8521
HES2	0.992249628834762
MIR4252	0.969704096782255
PSMC1P11	0.969689397168854
RP11-1007J8.1	0.8519
IL18BP	0.8518
MIR584	0.969619574005204
AC137675.1	0.8517
RNU6-251P	0.8516
ZNF408	0.8516
HIGD1AP14	0.8516
IGLV7-35	0.8513
KB-288A10.17	0.8513
LINC00847	0.8511
CTB-60E11.9	0.8511
EID2	0.8511
EID2B	0.8511
TDGF1P7	0.8511
RN7SL258P	0.8511
NPM1P42	0.8509
GTPBP1	0.99212100721751
JOSD1	0.8509
Z93241.1	0.8508
AC092687.5	0.8507
CHCHD4P5	0.8507
RNU6-1283P	0.8507
RP4-800G7.1	0.99209160799071
RP11-219I21.1	0.969086713019448
RP11-882I15.1	0.8503
RP11-274E7.1	0.8502
RP11-32I2.1	0.8501
PSG7	0.85
RNA5SP300	0.8499
SNRPGP15	0.991970336180159
HNRNPA1L2	0.8494
MRPS31P4	0.8494
NRBF2P3	0.991911537726558
OR11I1P	0.991911537726558
AC016716.1	0.8491
AC004022.7	0.849
AC004022.8	0.849
RP11-145E17.2	0.8489
RP11-448N11.3	0.8487
OR8F1P	0.8484
OR8G3P	0.8484
RP1-179N16.3	0.8483
AC103881.1	0.8482
PRKRIRP7	0.968303958605889
ZNF859P	0.8481
FLT1P1	0.848
GPR150	0.8479
RPL35AP19	0.968182686795337
AC092662.2	0.8477
ATP5A1P2	0.8477
MTND2P20	0.8477
RP11-256I23.2	0.968142262858487
ITIH4-AS1	0.8476
MUSTN1	0.8476
RNU6-960P	0.8475
C5ORF28	0.8475
RP11-407A16.8	0.968065089888136
MIR4431	0.968024665951285
CTC-429P9.3	0.8473
AC060226.1	0.8473
RP11-27M5.1	0.8472
CTA-331F8.1	0.8472
AC095030.1	0.991643269782005
XXYAC-YX65C7_A.3	0.8472
XXYAC-YX65C7_A.4	0.8472
EEF1A1P12	0.967888694527334
RP11-284G10.1	0.997545164562172
MRPS10P1	0.847
RPL31P28	0.8469
RP11-53B2.6	0.8468
ZBTB34	0.999187846359641
FKBP6	0.8466
RNU6-1080P	0.8466
RP11-96C21.1	0.8465
AC098828.3	0.997523115142072
BATF2	0.8465
RP11-1260E13.1	0.967605726969381
RP11-124G5.2	0.8462
RP11-245C23.3	0.8461
CTC-513N18.3	0.8461
ATP6V0E1P4	0.991510973261403
RP11-148B18.1	0.846
NDUFA9P1	0.8459
RP11-777B9.4	0.96752120419233
RP11-777B9.5	0.8459
ADRBK1	0.8459
ADCK5	0.8459
VIMP1	0.8458
LA16C-395F10.1	0.8456
CTB-180C19.1	0.967348483734878
PSG2	0.8455
KB-1043D8.6	0.967322759411428
MTERFD1	0.991382351644152
UQCRB	0.967322759411428
HYPK	0.8454
MIR1282	0.8454
RP11-296A16.1	0.8454
SERF2	0.8454
SERINC4	0.8454
RTN3P1	0.8451
RNY4P10	0.967179438180776
RXRB	0.991308853577151
RNU1-106P	0.967146364050625
RP11-439I14.1	0.967105940113775
RP11-439I14.2	0.967105940113775
RP11-439I14.3	0.967105940113775
TMBIM7P	0.8447
RP11-532L16.1	0.966988343206574
RP11-345I18.6	0.844
AC093627.7	0.8439
CICP11	0.8439
SUMO2P3	0.8439
AC007618.3	0.96667597642182
RP11-429P3.2	0.8437
CSN1S2AP	0.8433
RP4-706A16.3	0.8432
MIR548AE2	0.8432
ARHGAP42P1	0.966260712343265
AC019118.4	0.966231313116465
AC008691.1	0.990911964015346
AC040162.1	0.8424
EDC4	0.966124740919314
NUTF2	0.8424
RP4-800M22.4	0.8424
RP3-454B23.1	0.966121066015964
RP11-286H14.6	0.8421
MAPK6PS4	0.965974069881962
MIR3117	0.8418
CTC-503J8.4	0.8418
ARHGAP1	0.8417
RP11-734J24.1	0.8417
RP11-401L13.5	0.8416
GAR1	0.8414
RP11-602N24.3	0.8414
AC093642.5	0.8413
RP11-235C23.5	0.8412
CTD-2291D10.3	0.841
CTD-2291D10.4	0.841
EME2	0.965477957929706
MRPS34	0.965477957929706
NME3	0.965477957929706
RP11-475B2.1	0.965444883799556
U62631.5	0.8404
AC005154.7	0.8401
RP4-777O23.2	0.8401
RP11-575M4.1	0.8401
RP11-755B10.4	0.84
RP11-611L7.1	0.990470975613341
OMG	0.8398
MIR1281	0.8397
RNU6-1294P	0.8397
AC062029.1	0.8397
OR6K5P	0.990459950903291
CTD-2132N18.3	0.997126225580267
RAB5C	0.997126225580267
RP11-358B23.1	0.8396
RP4-765C7.2	0.8396
RP11-338L22.3	0.9649267224272
SGOL1-AS1	0.990448926193241
EEF1GP2	0.990437901483191
CTD-2535P7.1	0.964834849843449
CTD-2535P7.2	0.8394
AL136531.1	0.964805450616649
SLC25A40	0.8393
RP11-768B22.2	0.964665804289347
MIR5680	0.99033867909274
CHCHD2P5	0.8389
MTND4P11	0.8389
RP5-837O21.1	0.8389
RP5-837O21.3	0.8389
RP5-837O21.4	0.8389
RP5-837O21.5	0.8389
RP5-837O21.6	0.8389
RP5-837O21.8	0.8389
HMGN3P1	0.8389
RN7SL546P	0.8386
OR10Z1	0.8386
RP11-886D15.1	0.999658233988446
RPL39P33	0.8385
AL590113.1	0.964379161828044
AC005229.1	0.997030678093166
CEP170P1	0.8383
MIR4465	0.8383
SRSF9	0.964232165694042
RP11-315D16.4	0.8381
PSMA3	0.838
CTC-412M14.6	0.838
NDFIP2-AS1	0.8377
RNU1-87P	0.8376
TPRKB	0.8375
AL357515.1	0.963923473812639
AC099791.1	0.963809551808787
OR1K1	0.8367
RN7SL781P	0.963622131737935
RN7SL820P	0.8366
RP11-438L19.1	0.963596407414485
GPR61	0.989908715400785
RP5-1160K1.8	0.989908715400785
ACSS2	0.989905040497435
GGT7	0.8362
RNU6-40P	0.963467785797234
RP11-439L8.3	0.8362
GAPDHP40	0.8362
RP11-31K23.2	0.963383263020183
ANO7P1	0.8359
C1ORF134	0.8359
RSG1	0.8359
AC104654.2	0.989835217333784
RP11-460C6.1	0.8358
RP11-531P14.1	0.963284040629731
RP4-665N4.8	0.963236266886181
FAM153B	0.8356
RP11-826N14.4	0.963228917079481
RP11-844P9.1	0.8356
MIR4319	0.8355
HNRNPA3P12	0.96315541901248
MIR564	0.8352
TMEM42	0.8352
RP11-120E13.1	0.8352
RP11-304L19.3	0.8349
RNU7-87P	0.962923900101427
RP11-16E23.4	0.962920225198077
RNU6-301P	0.8348
AC004706.1	0.8348
C17ORF100	0.8348
AL596329.1	0.8347
SPRR2F	0.962828352614326
RP11-494H4.3	0.989592673712681
TCEB1P19	0.962776903967426
RP11-488C13.4	0.962758529450675
RP11-475C16.1	0.8345
LPXN	0.8345
RNU1-78P	0.8344
CTA-397H3.3	0.962626232930074
RPS20	0.962626232930074
SNORD54	0.962626232930074
RP11-301N24.3	0.962589483896574
ABCD4	0.989530200355731
AC005519.4	0.989530200355731
CD300LB	0.996788134472063
VWA8P1	0.8339
AC005686.1	0.962493936409472
RP11-126O1.5	0.962479236796072
EPM2AIP1	0.962449837569272
LRG_216	0.999625159858296
MLH1	0.999625159858296
RP11-129K12.3	0.962449837569272
RP11-360L9.8	0.962427788149172
PHF7	0.8336
RP11-77H9.6	0.962394714019021
RNU6-1267P	0.8336
RP11-672F9.1	0.8336
CTC-347C20.2	0.98943465286863
AC005559.3	0.96229916653192
BSG	0.96229916653192
RP11-524O24.2	0.8331
RN7SL624P	0.989357479898279
RP11-515K14.1	0.8324
AC013467.1	0.8323
ATP5I	0.8323
MYL5	0.8323
RP11-1191J2.5	0.8323
TSPYL1	0.8321
MCM2	0.8321
RP11-452L6.7	0.961667083155713
MIR1208	0.8317
RPL6P9	0.961637683928913
RP11-387D10.3	0.8314
COX4I1P2	0.961512737215011
LINC01055	0.961512737215011
SUCNR1	0.961487012891561
CTD-2325K12.1	0.961314292434109
AC113610.1	0.8307
WAC	0.989041438210175
RNU6-1307P	0.8305
FLJ45079	0.8304
POLR3H	0.8302
RP11-324L17.1	0.988982639756574
CTC-360G5.9	0.8302
MRPS12	0.8302
LAMB2	0.961115847653207
USP19	0.8302
AC009299.4	0.83
F2	0.988916491496274
PIP5KL1	0.8299
AC087239.1	0.8298
AC006130.1	0.8298
AC006130.4	0.8298
EEF1A1P20	0.960880653838804
RP11-90P5.1	0.8295
ZNF426	0.8294
AL138930.1	0.8293
AC068580.7	0.960667509444502
RP11-452K12.4	0.829
MFSD10	0.829
RP11-712P20.2	0.960627085507651
AC226119.4	0.8289
AC226119.5	0.8289
RP11-751L19.1	0.8288
RPS4XP1	0.8287
AC132660.1	0.960450690146849
HMGN2P7	0.8286
AC104809.2	0.960406591306649
CTA-276F8.2	0.8283
TVP23CP2	0.8283
HOXB4	0.960344117949698
DBIL5P2	0.8282
RP11-76E17.1	0.960307368916198
BRD7P1	0.828
AC012506.1	0.960219171235796
CTD-2026D20.2	0.8278
RP11-167H9.6	0.960101574328595
PRADC1P1	0.960097899425245
RNU6ATAC4P	0.8277
RP11-129K12.1	0.8277
RP11-129K12.4	0.988515927031119
OR7E43P	0.8275
RNU2-35P	0.8274
CTC-218H9.1	0.959987652324744
CTD-2367A17.1	0.8271
HMGN1P13	0.8271
RN7SKP228	0.959811256963942
RP11-417L14.1	0.988357906187067
RNU6-125P	0.959598112569639
TMEM160	0.8265
RP11-517P14.2	0.8264
RAD23BP1	0.988291757926766
CTD-2151A2.1	0.8263
RP11-5N11.7	0.996269973099707
DUSP7	0.8262
LINC00696	0.8262
KB-1043D8.8	0.8261
CLIC1	0.8261
STX11	0.959373943465287
OR51F3P	0.826
RP11-760H22.2	0.988188860632965
RP11-138C24.2	0.8259
RN7SL131P	0.8258
RNA5SP30	0.959252671654735
CHN1	0.959234297137985
RP11-119F19.2	0.825
RP11-182L21.5	0.825
RP11-506M13.3	0.825
RP4-753F5.1	0.825
GS1-115G20.1	0.958899880933131
HEATR2	0.958896206029781
RP11-91K8.4	0.987983066045363
CST6	0.958833732672831
SUCLA2P3	0.8247
NAA38	0.8246
RNU4-72P	0.8246
RN7SL444P	0.8246
RP11-453N18.1	0.8244
CACNA1C-AS1	0.958668362022079
CACNA1C-AS2	0.987913242881712
ITPKB-AS1	0.958657337312029
RP11-697E2.4	0.958635287891928
ARPC3P5	0.958554440018228
AC108051.3	0.958536065501477
CAPRIN1	0.824
RP11-661C8.3	0.824
GINM1	0.824
RP1-12G14.7	0.824
RPS18P9	0.824
RNU6-1137P	0.8239
ALDH7A1P4	0.8237
NMD3P2	0.8237
KRT18P35	0.958359670140675
RPL22P19	0.8237
IGKV1D-17	0.8237
RP11-479A21.1	0.958348645430625
OSR2	0.8236
RP11-44N12.5	0.8236
AC104448.1	0.8236
DHRS11	0.8235
SOST	0.958245748136824
CCR8	0.8233
HNRNPA1P21	0.8233
RN7SL282P	0.823
HTR7P1	0.996034779285305
SEPT7P3	0.823
COPS7B	0.8229
RP11-690I21.1	0.8229
AC111200.2	0.8229
ANAPC1P1	0.8229
PTGR2	0.8229
NARF-IT1	0.8228
C17ORF75	0.8228
MIR632	0.8228
BPIFA2	0.8228
RP11-671J11.1	0.8228
CTD-2333M24.1	0.957981155095621
RP11-449O16.2	0.8224
RP11-15H20.5	0.957709212247718
RP11-15H20.6	0.957709212247718
RP11-15H20.7	0.987553102353408
ZNF724P	0.957709212247718
MFSD5	0.8219
RP11-548K12.1	0.8219
RP11-548K12.10	0.8219
RP11-548K12.11	0.8219
RP11-548K12.12	0.8219
RP11-548K12.2	0.8219
RP11-548K12.3	0.8219
RP11-548K12.9	0.8219
MIR582	0.8217
MIR3145	0.957507092563466
RP11-552D8.1	0.957474018433315
RNU6-67P	0.8215
CTB-167G5.3	0.8214
AC007881.2	0.8212
OR7E46P	0.8212
OR7E91P	0.8212
MIR196A1	0.957297623072513
MIR4793	0.957282923459113
RP11-148G20.1	0.8211
RP3-382I10.2	0.957279248555763
RNU6-901P	0.8211
PGK2	0.957128577518411
FARSBP1	0.8206
HSPA2	0.956937482544209
RP11-973N13.4	0.956937482544209
RP11-973N13.5	0.956937482544209
ZBTB1	0.956937482544209
GAPDHP38	0.8205
SMIM15	0.8204
RP11-24D15.1	0.8204
NAGLU	0.8203
PTP4A2P1	0.8203
AC015969.3	0.8199
RP11-103C3.2	0.956639815372856
RP11-612B6.2	0.956577342015905
CTC-527H23.3	0.8195
CTC-527H23.4	0.8195
CLIP1	0.987126813564803
RPL21P1	0.8195
NUSAP1	0.995777536050802
ADRB1	0.987049640594452
RP11-665C16.5	0.8192
OR5AK1P	0.819
RP11-361A23.1	0.956213526584251
MIR4731	0.8187
RNU6-925P	0.8187
RP11-58H15.1	0.8186
OR13D1	0.95611797909715
VENTXP5	0.986961442914051
PAWRP1	0.8185
CD24P2	0.8184
RP11-278C7.1	0.8183
RP11-73M7.6	0.955915859412897
RP11-73M7.9	0.8182
AKR1B1	0.818
PAICS	0.995693013273751
RN7SL148P	0.8179
RP11-16E18.1	0.8178
AC015922.5	0.8178
RN7SL159P	0.955702715018595
MUL1	0.955691690308545
RPS27P25	0.955676990695145
RPS26P30	0.8176
RP4-752I6.1	0.8175
RP11-100L22.3	0.955559393787943
RNU6-495P	0.8173
SH3RF3-AS1	0.955456496494142
RP11-38O14.6	0.817
RP11-503N18.4	0.955394023137191
RP11-135L13.4	0.8168
CALM2P3	0.8167
POMK	0.8166
WDR26	0.99559011597995
AKR1C6P	0.986590277675697
RNA5SP435	0.955173528936189
AC061961.2	0.955136779902689
MTHFD2P3	0.8163
RP1-191J18.65	0.8163
AL080243.1	0.8162
RP11-12M9.3	0.8162
RP11-651L5.2	0.986520454512046
CAMTA1-IT1	0.986513104705346
RN7SKP43	0.986491055285246
AC019080.1	0.816
EDNRB-AS1	0.8157
RNA5SP402	0.954776639374384
OR8J2	0.8156
RP11-444K7.8	0.8156
RP11-80I15.1	0.8156
RP11-80I15.4	0.8156
AC113167.1	0.8155
RP11-330O11.3	0.986314659924444
RP11-165J3.6	0.8153
RNU6-698P	0.954501021623131
RP11-577N1.2	0.986233812050743
CTC-428G20.3	0.986219112437343
SHISA7	0.815
RN7SL500P	0.8148
KRT8P19	0.95435402548913
RP11-946L20.4	0.986186038307193
RN7SL506P	0.8147
AL138847.1	0.8143
RP11-379J5.5	0.954067383027826
SNRPGP6	0.8141
RN7SL596P	0.8138
ZCCHC8	0.8138
CTD-2119L1.1	0.98600229313969
RPS20P4	0.953894662570374
MIR3131	0.8137
RP11-33O4.1	0.8137
AC128709.2	0.98596921900954
AC128709.3	0.98596921900954
AC128709.4	0.98596921900954
RP11-571M6.1	0.8137
CTD-3222D19.7	0.8136
RN7SL146P	0.8136
AC131012.1	0.8135
DNALI1	0.8135
HIGD1AP18	0.8135
RP11-416H1.1	0.8134
RNU6-1148P	0.995244675065046
AK3P2	0.8132
C8ORF31	0.8132
RP11-520P18.1	0.8132
MGEA5	0.8131
RN7SKP143	0.95350512281527
ZNF589	0.8129
KB-1254G8.1	0.99820297226183
RP11-505P4.5	0.8128
