gene	p	score
RSG1	0.9411	-1.5640748136826
RP11-278I4.1	0.9411	-1.5640748136826
RP11-256I23.2	0.941	-1.56322364686628
AC084262.3	0.941	-1.56322364686628
NT5C	0.941	-1.56322364686628
RP11-649A18.5	0.941	-1.56322364686628
RP5-1024G6.8	0.994347188185863	-2.53310761982598
AC092104.1	0.9404	-1.55814027165528
AC092104.2	0.9404	-1.55814027165528
AC092104.3	0.9404	-1.55814027165528
MIR3683	0.9404	-1.55814027165528
MIR625	0.9403	-1.55729694674125
AC018470.4	0.9403	-1.55729694674125
RP11-403A21.1	0.9401	-1.55561361169714
AC012362.1	0.9401	-1.55561361169714
AC012362.3	0.9401	-1.55561361169714
CTD-2587H24.1	0.94	-1.55477359459685
RNU7-145P	0.94	-1.55477359459685
MBIP	0.9398	-1.55309684393976
AC011298.1	0.9397	-1.55226010351268
AC011298.2	0.9397	-1.55226010351268
AQP12B	0.9397	-1.55226010351268
RP11-389O22.5	0.9396	-1.55142444846713
AC010240.2	0.9395	-1.55058987540889
ATP6V0E1P1	0.9395	-1.55058987540889
OR6C2	0.9395	-1.55058987540889
AF186192.6	0.9395	-1.55058987540889
ALMS1P	0.9393	-1.5489239617583
RP11-676M6.1	0.9392	-1.548092614458
RP11-349P19.1	0.994091332488476	-2.51755251878368
RP11-760D2.4	0.939	-1.54643312225675
AC024937.4	0.9389	-1.54560497074277
CTD-2503O16.3	0.9389	-1.54560497074277
IFT46	0.9388	-1.5447778779039
RPL5P30	0.9388	-1.5447778779039
CTD-2535P7.2	0.9387	-1.5439518404725
RP11-77P16.1	0.999276408105828	-3.18507123743241
CTD-2057J6.1	0.9385	-1.54230291883832
RNF25	0.9383	-1.54065818000483
AC090453.1	0.9381	-1.53901759837794
RPL4P2	0.99393142267761	-2.5081313340541
MESDC1	0.9377	-1.53574880555611
MPG	0.9375	-1.53412054435255
Z69720.2	0.9375	-1.53412054435255
RNU6-901P	0.9375	-1.53412054435255
RP11-277J6.2	0.9373	-1.53249634033252
SF3B14	0.9372	-1.53168575212254
RP11-641A6.8	0.9372	-1.53168575212254
RP11-641A6.9	0.9372	-1.53168575212254
RP11-359B20.1	0.9371	-1.530876169064
AC011379.1	0.993791501593101	-2.50006657895878
CTB-131B5.2	0.993791501593101	-2.50006657895878
AC139100.2	0.993723539923483	-2.49620734769206
ANKRD62P1	0.9362	-1.52363465972826
ANKRD62P1-PARP4P3	0.9362	-1.52363465972826
KB-7G2.8	0.9362	-1.52363465972826
AC009095.4	0.9361	-1.52283496438809
ANKRD23	0.99369155796131	-2.4944040269096
ANKRD39	0.936	-1.52203624173586
SEMA4C	0.936	-1.52203624173586
RP11-810P12.1	0.936	-1.52203624173586
AC130709.1	0.9359	-1.52123848889991
AC011475.1	0.9357	-1.51964588125481
ILF3-AS1	0.9357	-1.51964588125481
SLC44A2	0.99364358501805	-2.49171416279574
FABP5P6	0.9356	-1.51885102076661
RAE1	0.9354	-1.5172641723566
RP11-486E2.1	0.9353	-1.51647217883162
AC092687.5	0.9352	-1.51568113537867
TMEM62	0.9352	-1.51568113537867
AC008940.1	0.9351	-1.51489103922729
RNU6-826P	0.993527650405171	-2.48528709536829
RP11-501C14.7	0.993527650405171	-2.48528709536829
RN7SL530P	0.935	-1.51410188761928
RP11-486F17.1	0.935	-1.51410188761928
RP11-323C15.2	0.935	-1.51410188761928
RN7SL148P	0.935	-1.51410188761928
CTD-2193G5.1	0.9349	-1.51331367780871
RP1-228P16.1	0.9348	-1.51252640706178
CCDC177	0.999864076660763	-3.64074841228368
AL662890.1	0.993407718047021	-2.4787446996873
RP11-73E17.3	0.9342	-1.50782235133836
CTD-2083E4.4	0.9342	-1.50782235133836
AC006080.1	0.9342	-1.50782235133836
NMD3P2	0.934	-1.50626172327824
RP11-624L4.2	0.934	-1.50626172327824
AC055811.1	0.9338	-1.50470475520916
RP11-293A21.1	0.9338	-1.50470475520916
AC100767.1	0.9337	-1.50392763713808
PRKRIRP4	0.9337	-1.50392763713808
CAMKV	0.99325980147197	-2.47081915483461
RN7SL217P	0.99325980147197	-2.47081915483461
RP11-351O1.4	0.9333	-1.50082821089519
ZFAND6P1	0.9332	-1.50005560301778
AC104037.1	0.9331	-1.49928388952166
RP11-521C20.2	0.933	-1.49851306787998
RP11-521C20.3	0.933	-1.49851306787998
CTB-52I2.3	0.9329	-1.49774313557678
RNA5SP290	0.9327	-1.496205928976
CYP2C56P	0.9327	-1.496205928976
RP11-100K18.1	0.993051918717843	-2.45993643419415
GAPDHP66	0.9325	-1.49467224980662
RP11-256K7.1	0.9324	-1.49390672683252
RPL5P10	0.9323	-1.4931420783259
RP11-857B24.1	0.9323	-1.4931420783259
RP11-135L13.4	0.9322	-1.49237830184516
RP3-337D23.3	0.992963968321867	-2.455418561308
YOD1	0.932	-1.49085335524666
CRYZP2	0.9318	-1.48933186771059
ZNF517	0.992907999888063	-2.45256943418191
AK4P4	0.992888011161705	-2.45155669561928
RP11-553K8.2	0.9316	-1.48781382007373
CTF1	0.9315	-1.48705608027317
LRG_408	0.9315	-1.48705608027317
MIR762	0.9315	-1.48705608027317
OR8B3	0.9314	-1.48629919333422
FEM1AP2	0.9314	-1.48629919333422
TERF1P2	0.9314	-1.48629919333422
RP11-353N14.4	0.9314	-1.48629919333422
CTC-287O8.1	0.9313	-1.48554315690655
RNU4-7P	0.9313	-1.48554315690655
RNU6-750P	0.9313	-1.48554315690655
G6PC3	0.9311	-1.48403362623304
LRG_182	0.9311	-1.48403362623304
TPRKB	0.9311	-1.48403362623304
RP11-255I10.1	0.9311	-1.48403362623304
AC020703.1	0.9309	-1.48252746964623
RN7SL34P	0.9309	-1.48252746964623
PBOV1	0.992700117133936	-2.44215774406232
RP11-485O14.1	0.992680128407578	-2.44117044939351
CATSPERD	0.99266013968122	-2.44018552853792
HOXB8	0.992632155464318	-2.43881060387238
NR2E1	0.992596175756873	-2.43704959072992
RP11-212D19.5	0.99258818026633	-2.436659278905
CTD-2330K9.2	0.9295	-1.47207731715937
CTD-2330K9.3	0.992496232125081	-2.43219715761639
RP11-461F11.3	0.9295	-1.47207731715937
CTD-2529P6.3	0.9295	-1.47207731715937
CTD-2529P6.4	0.9295	-1.47207731715937
MBD3L1	0.9295	-1.47207731715937
PGBD4P7	0.9294	-1.47133700667047
SCGB1D4	0.9292	-1.46985880004779
CTRC	0.99242027496492	-2.42854724019709
AC012497.2	0.9291	-1.46912089961375
RP11-889L3.4	0.9291	-1.46912089961375
RP11-384C4.2	0.9291	-1.46912089961375
SNORA16B	0.9291	-1.46912089961375
PALM3	0.929	-1.46838379824566
RNU6-74P	0.9289	-1.46764749381517
HSD11B2	0.9289	-1.46764749381517
BCAS2	0.9287	-1.46617726729666
RP4-753D10.3	0.9284	-1.46397785183553
SSTR4	0.9284	-1.46397785183553
RP13-104F24.3	0.9284	-1.46397785183553
RRP9	0.9282	-1.4625155000724
RP11-564C24.1	0.9282	-1.4625155000724
AC099759.1	0.9282	-1.4625155000724
RP11-404E6.1	0.928	-1.46105626918691
RP11-87N24.2	0.928	-1.46105626918691
RP11-97N10.1	0.992144430541175	-2.41555756294208
MIR4703	0.992128439560088	-2.41481691307371
RP11-1136G4.1	0.9277	-1.45887323869453
MIR340	0.9276	-1.4581471046335
RP11-780M14.1	0.9275	-1.45742173859765
RN7SL160P	0.992008507201938	-2.409303837316
RP4-631H13.4	0.9275	-1.45742173859765
RNU6-770P	0.9273	-1.45597330259427
RP3-466I7.1	0.9273	-1.45597330259427
RP11-70C1.3	0.9273	-1.45597330259427
RTN3P1	0.9273	-1.45597330259427
RP11-760D2.5	0.9272	-1.45525022864294
AC010095.7	0.9272	-1.45525022864294
AC093700.1	0.927	-1.45380635894057
RP11-815N9.2	0.927	-1.45380635894057
NADK2-AS1	0.927	-1.45380635894057
RP4-737E23.2	0.991888574843788	-2.40386303160061
AC090673.1	0.9269	-1.45308555925281
RP11-383C5.5	0.9267	-1.4516462204204
RNU1-70P	0.9265	-1.45020988269016
AC006035.1	0.9264	-1.44949283440867
RP11-196O16.1	0.9264	-1.44949283440867
RP11-598O8.1	0.991776637976181	-2.39884836028283
GAPT	0.9262	-1.4480609694197
RP3-380B8.4	0.998840653871217	-3.04605006144711
AC093766.1	0.991636716891673	-2.39266366511976
RNU6-950P	0.991624723655858	-2.39213778572283
RP11-44M6.3	0.9258	-1.44520611248576
RP11-9G1.3	0.9256	-1.44378309037677
CORO6	0.9256	-1.44378309037677
RP11-247A12.2	0.998808671909043	-3.03785873760564
MIR3665	0.9252	-1.44094578433825
RP11-19P22.10	0.925	-1.43953147093846
RP11-19P22.2	0.925	-1.43953147093846
RP11-19P22.3	0.925	-1.43953147093846
RP11-19P22.6	0.925	-1.43953147093846
RP11-12M5.1	0.991452820609176	-2.38467191674774
RP11-372M18.2	0.9249	-1.43882539275254
RNU6-65P	0.991416840901731	-2.3831259877964
RN7SL53P	0.9248	-1.43812003116
RNU6-902P	0.9248	-1.43812003116
RP11-312A15.3	0.9247	-1.43741538435754
FAM109A	0.9246	-1.43671145054878
RP3-473L9.4	0.9913648702132	-2.38090298548076
RN7SKP1	0.9244	-1.43530571476104
KRT8P25	0.9244	-1.43530571476104
RP11-646E18.3	0.9243	-1.43460390922344
PSPC1	0.9243	-1.43460390922344
RN7SL166P	0.9243	-1.43460390922344
CTD-2083E4.6	0.9241	-1.43320241401492
SDHA	0.9241	-1.43320241401492
CD2BP2	0.9239	-1.43180372824577
RP11-347C12.10	0.9239	-1.43180372824577
CTD-2622I13.3	0.9233	-1.42762438843574
ZBTB7A	0.9233	-1.42762438843574
MIR4277	0.9232	-1.42693025169591
RP11-479I16.2	0.9231	-1.42623680180773
RN7SL713P	0.9231	-1.42623680180773
CTD-2377O17.1	0.990973091176576	-2.36451250910098
CNP	0.923	-1.42554403708045
RP11-543B16.1	0.9226	-1.4227797961861
RN7SL401P	0.9223	-1.42071372779183
RN7SL122P	0.9223	-1.42071372779183
ALDH6A1	0.998600789154917	-2.98905454574795
TPM3P2	0.990805185875166	-2.35767816784128
OTUD4	0.9219	-1.41796836841163
RNU6-658P	0.9218	-1.41728369600658
GS1-69O6.1	0.99071723547919	-2.35414176613569
TARDBPP1	0.990709239988646	-2.35382173085218
RP11-15B24.2	0.9217	-1.41659968734658
RP11-113D6.10	0.9216	-1.41591634082657
RP11-831F12.3	0.99066926253593	-2.35222516009411
RP11-430L3.1	0.9906452760643	-2.35127008803329
RP11-215G15.5	0.9214	-1.41455162781563
RP11-54F2.1	0.9214	-1.41455162781563
RP11-360A18.2	0.990629285083213	-2.35063456282513
LFNG	0.921	-1.41183007750081
RNU6-838P	0.9207	-1.40979575650243
RNU6-868P	0.9207	-1.40979575650243
F12	0.9207	-1.40979575650243
LRG_145	0.9207	-1.40979575650243
RP11-457P14.6	0.9206	-1.40911894438527
CCDC94	0.9205	-1.40844277713489
RNU6-129P	0.9205	-1.40844277713489
ADAP1	0.9201	-1.40574452615921
AC107016.2	0.92	-1.40507156030963
ZNF16	0.998480856796767	-2.9638375433875
AC006534.2	0.92	-1.40507156030963
KRT8P7	0.9199	-1.40439923019212
RP11-255E6.5	0.9199	-1.40439923019212
HSPA8P16	0.9197	-1.4030564711454
APITD1	0.9196	-1.40238603922571
APITD1-CORT	0.9196	-1.40238603922571
CORT	0.9196	-1.40238603922571
RP11-100G15.7	0.9196	-1.40238603922571
RP3-333A15.2	0.990201526339145	-2.33397659825226
RP11-1008C21.2	0.990169544376971	-2.33275683698144
TRBV6-5	0.9193	-1.40037851605055
TRBV7-4	0.9193	-1.40037851605055
RP11-483A20.3	0.99009358721681	-2.32987373526613
CASP3P1	0.9189	-1.39771056619946
CTD-3032J10.3	0.990041616528278	-2.32791218789696
RP11-434O22.2	0.9187	-1.39638031402188
SDR42E1	0.9187	-1.39638031402188
RNY1P5	0.9186	-1.39571611355666
SLC25A40	0.9184	-1.39438955669741
DLX5	0.9183	-1.39372719744819
RP11-71G12.1	0.9183	-1.39372719744819
RNA5SP183	0.9183	-1.39372719744819
CTD-2643K12.1	0.9181	-1.39240431021022
RP11-589B3.6	0.989881706717411	-2.32193220163612
SGOL1-AS1	0.989873711226868	-2.32163537264223
C16ORF71	0.9179	-1.39108385524398
RP11-127I20.7	0.9179	-1.39108385524398
RNU6-720P	0.9178	-1.39042453635298
RP4-631H13.2	0.9177	-1.38976582132798
RP11-443N24.1	0.9177	-1.38976582132798
RP11-521J24.1	0.9174	-1.38779328556896
LINC00444	0.917	-1.38517160821344
MIR5191	0.9168	-1.38386433224291
AC005007.3	0.989513914152418	-2.30848508069564
AC103563.8	0.9166	-1.38255941698655
PSMC1P10	0.989489927680788	-2.30762245188587
RP11-159C21.4	0.9165	-1.38190784127181
RN7SKP119	0.9164	-1.38125685171962
BX470102.3	0.9163	-1.3806064470009
S100A3	0.9163	-1.3806064470009
S100A4	0.9163	-1.3806064470009
S100A5	0.9163	-1.3806064470009
S100A6	0.9163	-1.3806064470009
DNAJA2	0.9163	-1.3806064470009
RP4-549F15.1	0.9163	-1.3806064470009
RN7SL524P	0.9163	-1.3806064470009
RP11-787I22.3	0.9163	-1.3806064470009
NYAP1	0.989354004341551	-2.30276637589168
LINC00460	0.9161	-1.37930738677042
RAB11FIP2	0.916	-1.37865872862328
RP11-354M20.3	0.916	-1.37865872862328
VARS	0.9159	-1.37801065003879
RN7SL85P	0.9159	-1.37801065003879
AC006026.10	0.9158	-1.37736314971053
AC023992.1	0.9157	-1.3767162263365
RP11-364M6.1	0.99827297404264	-2.92414375490425
RP11-214N9.1	0.9155	-1.37542410526545
LRG_44	0.989178103549598	-2.29656157254086
RP11-818F20.5	0.989166110313783	-2.29614172285536
RPL18AP3	0.989166110313783	-2.29614172285536
RNU6-830P	0.989098148644165	-2.29377018759004
ZBTB26	0.998240992080467	-2.91842757900338
ZBTB6	0.998240992080467	-2.91842757900338
AL353671.4	0.9145	-1.36899768036234
IGLV9-49	0.9142	-1.36708073831139
LL22NC03-80A10.11	0.9142	-1.36708073831139
SOX5P	0.988834297456235	-2.28468329083659
HIST1H1PS1	0.988790322258246	-2.28318700110849
AC080094.1	0.9136	-1.3632618524625
RP11-387D10.3	0.9136	-1.3632618524625
RNU6-551P	0.9134	-1.361993298654
RP1-59D14.1	0.988686380881183	-2.27967049920934
RP11-343H5.6	0.988622416956836	-2.27752042935061
AC004079.1	0.9128	-1.35820072693726
HSPA1L	0.9127	-1.35757052809392
LSM2	0.988598430485206	-2.27671686033816
RNA5SP28	0.9126	-1.35694086794972
AUNIP	0.988574444013576	-2.27591475877047
RP1-317E23.7	0.9126	-1.35694086794972
RP11-64I17.1	0.988530468815588	-2.27444803107395
AL133260.1	0.988522473325045	-2.27418187830106
SNORD29	0.9123	-1.35505510803711
ACTBP13	0.9122	-1.35442759103379
MST1R	0.988466504891241	-2.27232330495201
POP5	0.9122	-1.35442759103379
RNU6-852P	0.988450513910155	-2.27179372279586
RPS4XP17	0.9121	-1.35380060692088
RP11-438N5.2	0.9121	-1.35380060692088
RP3-395M20.8	0.912	-1.353174154548
BZW1P1	0.912	-1.353174154548
RP5-1024N4.2	0.988358565768906	-2.26876092378059
RP11-575M4.1	0.9115	-1.35004982878413
RNU6-1	0.9114	-1.34942654290343
RP11-34F13.2	0.9114	-1.34942654290343
PIP	0.911	-1.34693862611028
HMGB3P8	0.9109	-1.34631794801782
ATP13A5-AS1	0.9109	-1.34631794801782
RP11-50E11.2	0.9107	-1.34507814540307
RP11-50E11.3	0.98805473712826	-2.25888521779727
AL606519.1	0.9106	-1.34445901867881
RPS17L	0.9104	-1.34322230891813
RP11-3B12.4	0.9104	-1.34322230891813
CTC-563A5.4	0.9103	-1.34260472370092
RPS15AP18	0.987978779968098	-2.25645037139153
CTB-179K24.3	0.98795879124174	-2.25581184010175
GEMIN7	0.98795879124174	-2.25581184010175
ZNF296	0.9103	-1.34260472370092
AC013436.6	0.9102	-1.34198765014441
ATP5F1P2	0.987922811534295	-2.25466479625637
MIR3684	0.9099	-1.34013948863953
RP11-71C5.2	0.9099	-1.34013948863953
RP1-179N16.3	0.9093	-1.33645683552389
RN7SKP125	0.997909179222918	-2.8641240935691
ATP6V0CP2	0.9093	-1.33645683552389
AC034198.7	0.9092	-1.33584481964752
MARS2	0.9091	-1.3352333037211
FAF2P1	0.9089	-1.33401176754365
MIR4455	0.997873199515473	-2.85871548858342
NUDCD1	0.987583003186203	-2.24397525308077
ARL14	0.9087	-1.33279221867548
ECHDC2	0.9875270347524	-2.24223898960504
MIR1273F	0.9875270347524	-2.24223898960504
MIR1273G	0.9875270347524	-2.24223898960504
MIR5095	0.9875270347524	-2.24223898960504
RP4-631H13.5	0.9086	-1.33218318689792
HIF1AN	0.9086	-1.33218318689792
RP11-565H13.3	0.987419095630065	-2.23890944614244
CTD-2537L20.1	0.908	-1.32853932885681
RP11-495K9.5	0.987363127196261	-2.23719274079168
RP11-485O10.2	0.9078	-1.3273286213619
MIR4289	0.9076	-1.32611985636159
AC012671.4	0.9076	-1.32611985636159
ZNF76	0.9073	-1.32431033358769
TIAF1	0.98716723767795	-2.23123563540726
RP11-111N20.4	0.9072	-1.32370812195947
CTC-360P9.1	0.987099276008331	-2.2291872579978
AC073255.1	0.987063296300886	-2.22810659825913
RP11-627G18.1	0.987039309829256	-2.22738760138689
TRMT61B	0.986943363942736	-2.2245230698322
RNU6-291P	0.9061	-1.3171152380696
RPL39P6	0.9061	-1.3171152380696
C11ORF57	0.906	-1.31651871841826
TIMM8B	0.906	-1.31651871841826
SDAD1P2	0.986907384235291	-2.22345356028493
ZNF621	0.986899388744748	-2.22321623653087
RP11-855A2.3	0.9058	-1.3153270824605
CTB-1I21.1	0.9055	-1.31354312274688
RP11-955H22.2	0.986799445112956	-2.22026020247455
RNA5SP245	0.986767463150783	-2.21931835563417
CTA-363E6.5	0.98675946766024	-2.21908320124531
MIR3137	0.9053	-1.31235613482274
RP11-844P9.3	0.9053	-1.31235613482274
RP11-230B22.1	0.986703499226436	-2.21744054674025
DDX50P1	0.9052	-1.31176333363256
RP11-631M6.2	0.9051	-1.31117099305527
RNU6-678P	0.905	-1.31057911216813
CTD-3037G24.4	0.9049	-1.30998769005117
BOLA1	0.9049	-1.30998769005117
RP11-610J23.1	0.98659156235883	-2.21417307519847
RP11-616K22.2	0.9047	-1.30880621846179
PA2G4	0.997653323525532	-2.8273600203486
RP11-603J24.17	0.997653323525532	-2.8273600203486
RP11-603J24.9	0.997653323525532	-2.8273600203486
RP11-26C10.1	0.986451641274321	-2.21012169666624
RP11-323K10.1	0.98644764352905	-2.21000647466853
RP11-1197K16.2	0.986431652547963	-2.20954587984126
RP11-123I22.1	0.9043	-1.30644874035375
SLC9A7P1	0.9042	-1.305860504101
GEMIN6	0.904	-1.30468538522879
LYPLA1P3	0.9039	-1.3040985008213
RP11-185E8.1	0.986123826162045	-2.20076947380014
EEF1DP2	0.9032	-1.30000282774396
NCKAP5L	0.9031	-1.29941950929013
ADCK5	0.9031	-1.29941950929013
RP11-272L13.3	0.9031	-1.29941950929013
RP5-1056L3.1	0.986047869001883	-2.19862971913814
RPS14P3	0.986047869001883	-2.19862971913814
RPL4P1	0.9028	-1.29767220130255
TRAV5	0.9028	-1.29767220130255
MRPS21P8	0.98589595468156	-2.19438016513647
RP11-684B2.3	0.997489415969393	-2.80567260715703
MIR3192	0.9024	-1.29534860234346
RBBP4P6	0.9022	-1.29418942104388
RP13-977J11.5	0.9022	-1.29418942104388
IGHVII-65-1	0.9022	-1.29418942104388
RN7SL8P	0.902	-1.29303197614424
RP11-568N6.1	0.9018	-1.29187626090427
DPP3	0.985720053889606	-2.18950862681814
ENO1-AS1	0.9017	-1.2912990498111
ENO1-IT1	0.985708060653791	-2.18917836233637
RNU6-304P	0.9017	-1.2912990498111
CYP4A11	0.9015	-1.29014591650869
AL353671.1	0.985660087710531	-2.18785968672276
AL353671.2	0.985660087710531	-2.18785968672276
AL353671.3	0.985660087710531	-2.18785968672276
SPRR2A	0.9014	-1.28956999263887
AC011247.3	0.985628105748358	-2.18698267865734
AC091517.1	0.9013	-1.28899449618695
OR10J7P	0.985620110257815	-2.18676368924403
HSD3B1	0.9012	-1.28841942632866
RP11-325L7.1	0.9011	-1.28784478224215
RP11-325L7.2	0.9011	-1.28784478224215
RP11-208P4.1	0.9011	-1.28784478224215
CPSF1	0.9009	-1.28669676810892
GS1-393G12.14	0.9009	-1.28669676810892
SLC39A4	0.9009	-1.28669676810892
LINC00919	0.9009	-1.28669676810892
CTB-95B16.1	0.985448207211133	-2.18208058830836
CTC-457E21.1	0.9007	-1.2855504472599
CTC-457E21.2	0.9007	-1.2855504472599
RN7SL720P	0.985420222994231	-2.1813227347423
DNASE1L2	0.9006	-1.28497791978749
RP11-304L19.11	0.9006	-1.28497791978749
RP11-304L19.12	0.9006	-1.28497791978749
RP11-25B7.1	0.9005	-1.28440581320546
BPTF	0.997377479101787	-2.79158599604436
RP11-700H6.1	0.9003	-1.28326285949343
RP11-700H6.2	0.9003	-1.28326285949343
EXOC3L2	0.9002	-1.28269201075968
PRKRIRP2	0.9001	-1.28212157970877
RP11-315D13.1	0.9001	-1.28212157970877
RN7SL111P	0.9001	-1.28212157970877
AC013467.1	0.9	-1.2815515655446
AL121652.2	0.9	-1.2815515655446
AL133249.1	0.98529629289081	-2.17798149837396
RP11-507D14.4	0.985292295145538	-2.17787412053461
RP1-137K24.1	0.9	-1.2815515655446
AC002064.4	0.985244322202278	-2.17658754095109
CD46P1	0.8998	-1.28041278470337
LL22NC03-30E12.11	0.8997	-1.27984401644547
OPN4	0.8995	-1.2787077203199
CDKN2C	0.8995	-1.2787077203199
CTD-2613O8.1	0.8993	-1.27757307282734
AC005013.5	0.985064423665053	-2.17179468629264
RP11-383G10.1	0.8992	-1.27700636536905
RN7SL294P	0.899	-1.27587417914913
NANOGP1	0.8989	-1.27530869884238
RP11-277E18.2	0.8989	-1.27530869884238
MZB1	0.8988	-1.27474362604468
PROB1	0.8988	-1.27474362604468
SPATA24	0.8988	-1.27474362604468
EEF1A1P4	0.8988	-1.27474362604468
RP11-372M18.1	0.8987	-1.27417895998896
RP11-380I20.2	0.8987	-1.27417895998896
EIF2S2	0.984876529637285	-2.16684151469486
SLC25A6P6	0.8986	-1.27361469991028
SIDT2	0.984852543165655	-2.16621300676348
AL035460.1	0.8985	-1.27305084504592
PPP6C	0.8983	-1.27192434791991
RP11-366O20.5	0.8983	-1.27192434791991
HMGB1P38	0.8982	-1.27136170414352
METTL7B	0.8982	-1.27136170414352
OR2A4	0.8982	-1.27136170414352
KCNK4	0.8982	-1.27136170414352
GTF3A	0.8979	-1.26967618291719
RP11-673E1.1	0.8979	-1.26967618291719
RP11-673E1.3	0.8979	-1.26967618291719
AL031666.2	0.8978	-1.26911514337626
AC069280.1	0.8977	-1.26855450302464
RP11-3P22.1	0.8977	-1.26855450302464
RNU4-87P	0.8977	-1.26855450302464
DIABLO	0.8977	-1.26855450302464
RNU6-821P	0.8976	-1.2679942611187
RP11-91H12.4	0.8975	-1.2674344169169
IER5	0.8975	-1.2674344169169
RP11-309G3.3	0.8975	-1.2674344169169
GDF11	0.8972	-1.26575726315208
CTD-2049O4.1	0.8971	-1.26519900239286
KRT8P31	0.897	-1.26464113566108
RNU1-78P	0.897	-1.26464113566108
RP11-269M20.3	0.8969	-1.26408366222753
RN7SL642P	0.8968	-1.26352658136504
C9ORF41	0.984332836280338	-2.15280092486946
RP11-197P3.5	0.984332836280338	-2.15280092486946
RP11-524K14.1	0.984284863337078	-2.15158222514942
AC005597.1	0.8965	-1.26185768696257
AC015871.1	0.8964	-1.26130216915299
FUNDC2P2	0.8962	-1.26019229971488
RNU6-580P	0.8962	-1.26019229971488
GATM	0.984152937743113	-2.14824717982054
RHPN1	0.8961	-1.25963794665803
RP11-545I5.3	0.8961	-1.25963794665803
SHPRH	0.8961	-1.25963794665803
RNU6-820P	0.896	-1.25908398042707
RPL7AP34	0.896	-1.25908398042707
RP11-410N8.3	0.8956	-1.25687196960655
RP11-627K11.3	0.8955	-1.25631992690541
AC114755.3	0.8954	-1.25576826680389
RP11-51L5.5	0.8954	-1.25576826680389
RP11-324J13.1	0.8953	-1.2552169886044
RP11-439E19.10	0.8953	-1.2552169886044
AC104306.1	0.8953	-1.2552169886044
CMTM6	0.8953	-1.2552169886044
OR13Z1P	0.8952	-1.25466609161121
RP11-781D11.1	0.8949	-1.25301568094097
SAMD11P1	0.8949	-1.25301568094097
ABHD5	0.8946	-1.2513686762642
AC010150.2	0.8945	-1.25082042839456
GVQW1	0.98361723987671	-2.13494478858189
NDUFB6	0.999284403596372	-3.1882852369213
RP11-205M20.7	0.98361723987671	-2.13494478858189
TOPORS-AS1	0.999284403596372	-3.1882852369213
RPS26P47	0.8944	-1.25027255623358
SFT2D3	0.8943	-1.24972505910244
AC116035.1	0.8943	-1.24972505910244
AC116035.2	0.8943	-1.24972505910244
RNU6-1294P	0.8943	-1.24972505910244
EEF1B2P2	0.8941	-1.24863118722364
RNU6-1232P	0.8941	-1.24863118722364
PILRA	0.8941	-1.24863118722364
PILRB	0.8941	-1.24863118722364
PVRIG2P	0.8941	-1.24863118722364
STAG3L5P-PVRIG2P-PILRB	0.8941	-1.24863118722364
RNU6ATAC5P	0.8939	-1.24753880736441
TCEB1P18	0.983457330065843	-2.13104615618945
MIR3659	0.8938	-1.24699317526455
C2CD4A	0.8937	-1.24644791416012
RP11-643M14.1	0.8937	-1.24644791416012
RP11-359N11.1	0.98335338868878	-2.12852930832454
OR6W1P	0.983313411236063	-2.12756486968049
RP11-339B21.10	0.8934	-1.24481435016782
RP11-339B21.8	0.8934	-1.24481435016782
RNU6-1237P	0.8934	-1.24481435016782
MCM2	0.893	-1.24264141857788
CDKL3	0.8929	-1.2420991016089
CTD-2410N18.3	0.8929	-1.2420991016089
CTD-2410N18.4	0.8929	-1.2420991016089
MIR3661	0.8929	-1.2420991016089
HNRNPFP1	0.8929	-1.2420991016089
CCDC9	0.983145505934653	-2.12353568916944
RPS23P5	0.8926	-1.2404743384934
SMIM15	0.8925	-1.23993347789074
AC055764.1	0.99683378574484	-2.73005226615003
OSBPL2	0.996825790254297	-2.72922073084685
GAPDHP49	0.983053557793405	-2.12134375906942
RP11-84A1.1	0.8923	-1.238852843467
NRBF2P1	0.8922	-1.23831306836121
RP11-675M1.2	0.982981598378515	-2.11963541733528
RP11-18I14.11	0.8922	-1.23831306836121
AC004158.3	0.8921	-1.23777365380585
RP11-513D5.5	0.8921	-1.23777365380585
MIR1255B1	0.996753830839407	-2.72182056607343
RP11-324H7.1	0.8918	-1.2361575670699
AL139319.1	0.8917	-1.23561958835226
MIR592	0.982773715624388	-2.11473465755983
KRT8P50	0.8912	-1.23293504284829
MIR4667	0.8911	-1.23239919897982
TESK1	0.8911	-1.23239919897982
IGKV1OR2-108	0.8909	-1.231328571494
MIR1252	0.8909	-1.231328571494
RP11-51M18.1	0.8906	-1.22972527162077
